stage18_run_id,comparison_id,matching_method,model_seed,left_checkpoint_step,right_checkpoint_step,side,cell_id,circuit_id,mask_sha256,fidelity,retained_components,unmatched_reason
stage18-scaling-24a9adb84176,s0-step3400-to-step8500,matched_fidelity,0,3400,8500,right,s0-step8500-f99of100-d1of2,C1,ae9806ca112386d04bca9425ef9cfe5ff8547cff2651f2529aafef63c37d527b,0.9908371838045266,75,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8500,matched_sparsity,0,3400,8500,right,s0-step8500-f99of100-d1of2,C1,ae9806ca112386d04bca9425ef9cfe5ff8547cff2651f2529aafef63c37d527b,0.9908371838045266,75,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8500,matched_sparsity,0,3400,8500,right,s0-step8500-f99of100-d1of2,C6,66fa418d81c9780ef73b62f3237b2d92d90c22e04ad255ec6281bd9435e4bb4c,0.9903672957945023,75,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8500,matched_sparsity,0,3400,8500,right,s0-step8500-f99of100-d1of2,C3,8ce0d379ad9dac61ff9fc7abb3ea1c6b75bbf777b5c445879532d70959ec7cb5,0.990523925131177,76,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8500,matched_sparsity,0,3400,8500,right,s0-step8500-f99of100-d1of2,C4,f9321b2d44096dc7d31ec3150276a4e45bf01222bf4ee6e568fd85dc7b75c8d4,0.9902889811261649,76,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8500,matched_sparsity,0,3400,8500,right,s0-step8500-f99of100-d1of2,C5,11eca6693c0facd2344f2d252213c4916540fc0f2cfe0cc408c72e5f4395eb9f,0.9902106664578275,76,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8500,matched_sparsity,0,3400,8500,right,s0-step8500-f99of100-d1of2,C7,812ae19b8b8aad75bf1623958c168c030e666d1d61105710f6b79accf7a9697f,0.9902106664578275,79,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8500,matched_sparsity,0,3400,8500,right,s0-step8500-f99of100-d1of2,C2,3d462e39da25353676b49cd7adcaea337bea4a4c62217a0d14fe32ad598b5413,0.9906022397995145,82,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8650,matched_fidelity,0,3400,8650,right,s0-step8650-f99of100-d1of2,C6,71d6c8c7a796549823046b659d48c1ab7c7480b3b10c3fb210f9026c6196a84e,0.9900540371211528,79,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8650,matched_fidelity,0,3400,8650,right,s0-step8650-f99of100-d1of2,C5,6110462b41c8da63cc6b17a61e5266e664f97159f20ee0ad3f594c542511ccc8,0.9902106664578275,75,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8650,matched_fidelity,0,3400,8650,right,s0-step8650-f99of100-d1of2,C3,b24547bd21455b3038e65eb07029b335a65d6e79cdf8a5aae7353c5c701ef6bb,0.9903672957945023,76,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8650,matched_fidelity,0,3400,8650,right,s0-step8650-f99of100-d1of2,C2,aa4e2329b280d5b4a39f2125fd777a3d9b3b7e68045c92da40d1c1ca6a0fe4ee,0.9906805544678519,71,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8650,matched_fidelity,0,3400,8650,right,s0-step8650-f99of100-d1of2,C4,e2ac245d976f7d095913571812efc2c08c9c2e489c018ffe718e4d28d6aec974,0.9908371838045266,73,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8650,matched_fidelity,0,3400,8650,right,s0-step8650-f99of100-d1of2,C1,54038d7a158c0fb9357487f9bf06e070980ac01d3b0e7e034ce03cce0fd9f0a2,0.9912287571462135,70,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8650,matched_sparsity,0,3400,8650,right,s0-step8650-f99of100-d1of2,C1,54038d7a158c0fb9357487f9bf06e070980ac01d3b0e7e034ce03cce0fd9f0a2,0.9912287571462135,70,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8650,matched_sparsity,0,3400,8650,right,s0-step8650-f99of100-d1of2,C2,aa4e2329b280d5b4a39f2125fd777a3d9b3b7e68045c92da40d1c1ca6a0fe4ee,0.9906805544678519,71,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8650,matched_sparsity,0,3400,8650,right,s0-step8650-f99of100-d1of2,C4,e2ac245d976f7d095913571812efc2c08c9c2e489c018ffe718e4d28d6aec974,0.9908371838045266,73,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8650,matched_sparsity,0,3400,8650,right,s0-step8650-f99of100-d1of2,C5,6110462b41c8da63cc6b17a61e5266e664f97159f20ee0ad3f594c542511ccc8,0.9902106664578275,75,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8650,matched_sparsity,0,3400,8650,right,s0-step8650-f99of100-d1of2,C3,b24547bd21455b3038e65eb07029b335a65d6e79cdf8a5aae7353c5c701ef6bb,0.9903672957945023,76,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step8650,matched_sparsity,0,3400,8650,right,s0-step8650-f99of100-d1of2,C6,71d6c8c7a796549823046b659d48c1ab7c7480b3b10c3fb210f9026c6196a84e,0.9900540371211528,79,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step9050,matched_fidelity,0,3400,9050,right,s0-step9050-f99of100-d1of2,C4,499056b209954152042999f604393a5f628e93fcc478f163eddf8ad7431d27f7,0.9902106664578275,73,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step9050,matched_fidelity,0,3400,9050,right,s0-step9050-f99of100-d1of2,C5,f24220aa68d57be9167c659ec9c7ae726a64634226299ab6fa14339f320f2b59,0.9906022397995145,70,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step9050,matched_fidelity,0,3400,9050,right,s0-step9050-f99of100-d1of2,C6,dcafe8ced9cc385d39068b508614794e786e805f0399b9f4f15216758da5a3c1,0.9906805544678519,67,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step9050,matched_fidelity,0,3400,9050,right,s0-step9050-f99of100-d1of2,C3,3f086cd8f9776912cb317bb9ea73b14f5922f8922770a3c34b0c0943163125c8,0.9911504424778761,72,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step9050,matched_fidelity,0,3400,9050,right,s0-step9050-f99of100-d1of2,C1,7107a3d3213f35fc69d2fecd3b465292179debc67c6ed36d3f94f81d3a8cc25b,0.9913070718145509,84,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step9050,matched_fidelity,0,3400,9050,right,s0-step9050-f99of100-d1of2,C2,2866ab28d9975590ec96dde6ddbdbcce8ab259b6e016288b7d31783ff1be3083,0.9917769598245751,66,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step9050,matched_sparsity,0,3400,9050,right,s0-step9050-f99of100-d1of2,C2,2866ab28d9975590ec96dde6ddbdbcce8ab259b6e016288b7d31783ff1be3083,0.9917769598245751,66,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step9050,matched_sparsity,0,3400,9050,right,s0-step9050-f99of100-d1of2,C6,dcafe8ced9cc385d39068b508614794e786e805f0399b9f4f15216758da5a3c1,0.9906805544678519,67,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step9050,matched_sparsity,0,3400,9050,right,s0-step9050-f99of100-d1of2,C5,f24220aa68d57be9167c659ec9c7ae726a64634226299ab6fa14339f320f2b59,0.9906022397995145,70,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step9050,matched_sparsity,0,3400,9050,right,s0-step9050-f99of100-d1of2,C3,3f086cd8f9776912cb317bb9ea73b14f5922f8922770a3c34b0c0943163125c8,0.9911504424778761,72,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step9050,matched_sparsity,0,3400,9050,right,s0-step9050-f99of100-d1of2,C4,499056b209954152042999f604393a5f628e93fcc478f163eddf8ad7431d27f7,0.9902106664578275,73,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step3400-to-step9050,matched_sparsity,0,3400,9050,right,s0-step9050-f99of100-d1of2,C1,7107a3d3213f35fc69d2fecd3b465292179debc67c6ed36d3f94f81d3a8cc25b,0.9913070718145509,84,empty_opposing_family
stage18-scaling-24a9adb84176,s0-step7450-to-step8500,matched_sparsity,0,7450,8500,left,s0-step7450-f99of100-d1of2,C4,76b46e23cad3bd976395ecce61a8dfcbc0732266ae94907516044ed874c52418,0.9903672957945023,91,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step8500,matched_sparsity,0,7450,8500,right,s0-step8500-f99of100-d1of2,C6,66fa418d81c9780ef73b62f3237b2d92d90c22e04ad255ec6281bd9435e4bb4c,0.9903672957945023,75,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step8650,matched_fidelity,0,7450,8650,left,s0-step7450-f99of100-d1of2,C5,c6b8c7bab70c776f6147da7d4f10d4f46a8dcea9797e65288c7c81af7dc9fc50,0.9901323517894902,80,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step8650,matched_sparsity,0,7450,8650,left,s0-step7450-f99of100-d1of2,C3,f21e9277daef6b214fb689b9382c4a0682858d1b468517286746b682dd7d6125,0.9904456104628397,83,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step8650,matched_sparsity,0,7450,8650,left,s0-step7450-f99of100-d1of2,C7,d87ea6a76222491bf77c87cc5f5cb557ae17545e8d0b802c36e69acdc1d8f8a2,0.9900540371211528,85,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step8650,matched_sparsity,0,7450,8650,left,s0-step7450-f99of100-d1of2,C4,76b46e23cad3bd976395ecce61a8dfcbc0732266ae94907516044ed874c52418,0.9903672957945023,91,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step8650,matched_sparsity,0,7450,8650,right,s0-step8650-f99of100-d1of2,C1,54038d7a158c0fb9357487f9bf06e070980ac01d3b0e7e034ce03cce0fd9f0a2,0.9912287571462135,70,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step8650,matched_sparsity,0,7450,8650,right,s0-step8650-f99of100-d1of2,C2,aa4e2329b280d5b4a39f2125fd777a3d9b3b7e68045c92da40d1c1ca6a0fe4ee,0.9906805544678519,71,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step9050,matched_fidelity,0,7450,9050,left,s0-step7450-f99of100-d1of2,C7,d87ea6a76222491bf77c87cc5f5cb557ae17545e8d0b802c36e69acdc1d8f8a2,0.9900540371211528,85,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step9050,matched_sparsity,0,7450,9050,left,s0-step7450-f99of100-d1of2,C5,c6b8c7bab70c776f6147da7d4f10d4f46a8dcea9797e65288c7c81af7dc9fc50,0.9901323517894902,80,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step9050,matched_sparsity,0,7450,9050,left,s0-step7450-f99of100-d1of2,C6,d5b914aa3f104b55575607febd9eff17df286bfa1e74eb470bb9e47c07193c6e,0.9906805544678519,80,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step9050,matched_sparsity,0,7450,9050,left,s0-step7450-f99of100-d1of2,C2,62ecceb93b93ac67b99c8a736a33a5aba638bd2a7e38e34f0e296c7a0df733c6,0.9904456104628397,81,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step9050,matched_sparsity,0,7450,9050,left,s0-step7450-f99of100-d1of2,C7,d87ea6a76222491bf77c87cc5f5cb557ae17545e8d0b802c36e69acdc1d8f8a2,0.9900540371211528,85,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step9050,matched_sparsity,0,7450,9050,left,s0-step7450-f99of100-d1of2,C4,76b46e23cad3bd976395ecce61a8dfcbc0732266ae94907516044ed874c52418,0.9903672957945023,91,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step9050,matched_sparsity,0,7450,9050,right,s0-step9050-f99of100-d1of2,C2,2866ab28d9975590ec96dde6ddbdbcce8ab259b6e016288b7d31783ff1be3083,0.9917769598245751,66,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step9050,matched_sparsity,0,7450,9050,right,s0-step9050-f99of100-d1of2,C6,dcafe8ced9cc385d39068b508614794e786e805f0399b9f4f15216758da5a3c1,0.9906805544678519,67,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step9050,matched_sparsity,0,7450,9050,right,s0-step9050-f99of100-d1of2,C5,f24220aa68d57be9167c659ec9c7ae726a64634226299ab6fa14339f320f2b59,0.9906022397995145,70,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step7450-to-step9050,matched_sparsity,0,7450,9050,right,s0-step9050-f99of100-d1of2,C3,3f086cd8f9776912cb317bb9ea73b14f5922f8922770a3c34b0c0943163125c8,0.9911504424778761,72,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8500,matched_sparsity,0,8150,8500,left,s0-step8150-f99of100-d1of2,C4,03d98a98eec63edb59144805d49ee8165de9ab7d4d3f87ae22f64fd6bce1ccd6,0.990523925131177,86,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8500,matched_sparsity,0,8150,8500,left,s0-step8150-f99of100-d1of2,C3,fe6f4caba153dcf81cc949d5796bf0c0e3399cb5f56582ad27b7d192cb13327e,0.9903672957945023,87,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8500,matched_sparsity,0,8150,8500,left,s0-step8150-f99of100-d1of2,C7,323c027efa1aa6204405a1c99e8ea487d23af176ac85386765a17a62e2ce9e77,0.9902106664578275,87,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8500,matched_sparsity,0,8150,8500,left,s0-step8150-f99of100-d1of2,C6,f62ae283c83797dd3a31b37641ce80189c0e94d13e85c7b2f676d4f3fc595ec7,0.9900540371211528,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8500,matched_sparsity,0,8150,8500,right,s0-step8500-f99of100-d1of2,C1,ae9806ca112386d04bca9425ef9cfe5ff8547cff2651f2529aafef63c37d527b,0.9908371838045266,75,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8500,matched_sparsity,0,8150,8500,right,s0-step8500-f99of100-d1of2,C6,66fa418d81c9780ef73b62f3237b2d92d90c22e04ad255ec6281bd9435e4bb4c,0.9903672957945023,75,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8500,matched_sparsity,0,8150,8500,right,s0-step8500-f99of100-d1of2,C4,f9321b2d44096dc7d31ec3150276a4e45bf01222bf4ee6e568fd85dc7b75c8d4,0.9902889811261649,76,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8500,matched_sparsity,0,8150,8500,right,s0-step8500-f99of100-d1of2,C5,11eca6693c0facd2344f2d252213c4916540fc0f2cfe0cc408c72e5f4395eb9f,0.9902106664578275,76,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8650,matched_fidelity,0,8150,8650,left,s0-step8150-f99of100-d1of2,C5,c73dd53e0df2b16f9b70b72018cccd6f0ceb5f68d632148862651de5c0da7c14,0.9903672957945023,84,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8650,matched_sparsity,0,8150,8650,left,s0-step8150-f99of100-d1of2,C5,c73dd53e0df2b16f9b70b72018cccd6f0ceb5f68d632148862651de5c0da7c14,0.9903672957945023,84,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8650,matched_sparsity,0,8150,8650,left,s0-step8150-f99of100-d1of2,C4,03d98a98eec63edb59144805d49ee8165de9ab7d4d3f87ae22f64fd6bce1ccd6,0.990523925131177,86,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8650,matched_sparsity,0,8150,8650,left,s0-step8150-f99of100-d1of2,C3,fe6f4caba153dcf81cc949d5796bf0c0e3399cb5f56582ad27b7d192cb13327e,0.9903672957945023,87,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8650,matched_sparsity,0,8150,8650,left,s0-step8150-f99of100-d1of2,C7,323c027efa1aa6204405a1c99e8ea487d23af176ac85386765a17a62e2ce9e77,0.9902106664578275,87,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8650,matched_sparsity,0,8150,8650,left,s0-step8150-f99of100-d1of2,C6,f62ae283c83797dd3a31b37641ce80189c0e94d13e85c7b2f676d4f3fc595ec7,0.9900540371211528,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8650,matched_sparsity,0,8150,8650,right,s0-step8650-f99of100-d1of2,C1,54038d7a158c0fb9357487f9bf06e070980ac01d3b0e7e034ce03cce0fd9f0a2,0.9912287571462135,70,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8650,matched_sparsity,0,8150,8650,right,s0-step8650-f99of100-d1of2,C2,aa4e2329b280d5b4a39f2125fd777a3d9b3b7e68045c92da40d1c1ca6a0fe4ee,0.9906805544678519,71,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8650,matched_sparsity,0,8150,8650,right,s0-step8650-f99of100-d1of2,C4,e2ac245d976f7d095913571812efc2c08c9c2e489c018ffe718e4d28d6aec974,0.9908371838045266,73,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step8650,matched_sparsity,0,8150,8650,right,s0-step8650-f99of100-d1of2,C5,6110462b41c8da63cc6b17a61e5266e664f97159f20ee0ad3f594c542511ccc8,0.9902106664578275,75,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step9050,matched_fidelity,0,8150,9050,left,s0-step8150-f99of100-d1of2,C6,f62ae283c83797dd3a31b37641ce80189c0e94d13e85c7b2f676d4f3fc595ec7,0.9900540371211528,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step9050,matched_sparsity,0,8150,9050,left,s0-step8150-f99of100-d1of2,C2,de8d180d8c56f29285f3a9e679df54e52c6b13d073e9cd996eea1910951d4042,0.9903672957945023,79,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step9050,matched_sparsity,0,8150,9050,left,s0-step8150-f99of100-d1of2,C1,2175e30237f7b74758f73bcbe8df7e3e6ab9c67403d57485561a2c540cd26a7f,0.990523925131177,82,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step9050,matched_sparsity,0,8150,9050,left,s0-step8150-f99of100-d1of2,C4,03d98a98eec63edb59144805d49ee8165de9ab7d4d3f87ae22f64fd6bce1ccd6,0.990523925131177,86,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step9050,matched_sparsity,0,8150,9050,left,s0-step8150-f99of100-d1of2,C3,fe6f4caba153dcf81cc949d5796bf0c0e3399cb5f56582ad27b7d192cb13327e,0.9903672957945023,87,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step9050,matched_sparsity,0,8150,9050,left,s0-step8150-f99of100-d1of2,C7,323c027efa1aa6204405a1c99e8ea487d23af176ac85386765a17a62e2ce9e77,0.9902106664578275,87,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step9050,matched_sparsity,0,8150,9050,left,s0-step8150-f99of100-d1of2,C6,f62ae283c83797dd3a31b37641ce80189c0e94d13e85c7b2f676d4f3fc595ec7,0.9900540371211528,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step9050,matched_sparsity,0,8150,9050,right,s0-step9050-f99of100-d1of2,C2,2866ab28d9975590ec96dde6ddbdbcce8ab259b6e016288b7d31783ff1be3083,0.9917769598245751,66,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step9050,matched_sparsity,0,8150,9050,right,s0-step9050-f99of100-d1of2,C6,dcafe8ced9cc385d39068b508614794e786e805f0399b9f4f15216758da5a3c1,0.9906805544678519,67,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step9050,matched_sparsity,0,8150,9050,right,s0-step9050-f99of100-d1of2,C5,f24220aa68d57be9167c659ec9c7ae726a64634226299ab6fa14339f320f2b59,0.9906022397995145,70,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step9050,matched_sparsity,0,8150,9050,right,s0-step9050-f99of100-d1of2,C3,3f086cd8f9776912cb317bb9ea73b14f5922f8922770a3c34b0c0943163125c8,0.9911504424778761,72,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8150-to-step9050,matched_sparsity,0,8150,9050,right,s0-step9050-f99of100-d1of2,C4,499056b209954152042999f604393a5f628e93fcc478f163eddf8ad7431d27f7,0.9902106664578275,73,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8500-to-step8650,matched_fidelity,0,8500,8650,left,s0-step8500-f99of100-d1of2,C4,f9321b2d44096dc7d31ec3150276a4e45bf01222bf4ee6e568fd85dc7b75c8d4,0.9902889811261649,76,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8500-to-step8650,matched_sparsity,0,8500,8650,left,s0-step8500-f99of100-d1of2,C2,3d462e39da25353676b49cd7adcaea337bea4a4c62217a0d14fe32ad598b5413,0.9906022397995145,82,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8500-to-step9050,matched_fidelity,0,8500,9050,left,s0-step8500-f99of100-d1of2,C7,812ae19b8b8aad75bf1623958c168c030e666d1d61105710f6b79accf7a9697f,0.9902106664578275,79,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8500-to-step9050,matched_sparsity,0,8500,9050,left,s0-step8500-f99of100-d1of2,C4,f9321b2d44096dc7d31ec3150276a4e45bf01222bf4ee6e568fd85dc7b75c8d4,0.9902889811261649,76,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8500-to-step9050,matched_sparsity,0,8500,9050,left,s0-step8500-f99of100-d1of2,C5,11eca6693c0facd2344f2d252213c4916540fc0f2cfe0cc408c72e5f4395eb9f,0.9902106664578275,76,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8500-to-step9050,matched_sparsity,0,8500,9050,left,s0-step8500-f99of100-d1of2,C7,812ae19b8b8aad75bf1623958c168c030e666d1d61105710f6b79accf7a9697f,0.9902106664578275,79,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8500-to-step9050,matched_sparsity,0,8500,9050,right,s0-step9050-f99of100-d1of2,C2,2866ab28d9975590ec96dde6ddbdbcce8ab259b6e016288b7d31783ff1be3083,0.9917769598245751,66,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s0-step8500-to-step9050,matched_sparsity,0,8500,9050,right,s0-step9050-f99of100-d1of2,C6,dcafe8ced9cc385d39068b508614794e786e805f0399b9f4f15216758da5a3c1,0.9906805544678519,67,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_fidelity,1,200,9050,right,s1-step9050-f99of100-d1of2,C1,f61240e67b41fa8f60cbe20d22bb6182b9a226f984a4aa7d219ec7bc27758446,0.9900540371211528,146,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_fidelity,1,200,9050,right,s1-step9050-f99of100-d1of2,C2,763ae7ba922025c4dd68904e5436548d8380db98df2b0d481e99bfbd7f831c85,0.9900540371211528,162,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_fidelity,1,200,9050,right,s1-step9050-f99of100-d1of2,C4,3cb82a970a29fb0980e533af7a41716fd0898ca40fb7833a0ab203067b4d004d,0.9900540371211528,162,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_fidelity,1,200,9050,right,s1-step9050-f99of100-d1of2,C5,55c66cb74d9d515b14a01b881a001552e7d7b53fefd252d740c45197b345ba12,0.9900540371211528,180,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_fidelity,1,200,9050,right,s1-step9050-f99of100-d1of2,C6,227ef2b8a41f6d781e5758da5896d753e401157322a473abcaf8f43dbf66b1da,0.9900540371211528,180,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_fidelity,1,200,9050,right,s1-step9050-f99of100-d1of2,C3,dbfc7307c1efba08ed4ade41846aba0f29a70772b57c4c1795240b2434276c51,0.9901323517894902,176,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_fidelity,1,200,9050,right,s1-step9050-f99of100-d1of2,C7,409f76bbb29e8f6393ba3edc896c0d17d09d2319fbca8a61b1ab834e8b707604,0.9901323517894902,169,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_sparsity,1,200,9050,right,s1-step9050-f99of100-d1of2,C1,f61240e67b41fa8f60cbe20d22bb6182b9a226f984a4aa7d219ec7bc27758446,0.9900540371211528,146,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_sparsity,1,200,9050,right,s1-step9050-f99of100-d1of2,C2,763ae7ba922025c4dd68904e5436548d8380db98df2b0d481e99bfbd7f831c85,0.9900540371211528,162,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_sparsity,1,200,9050,right,s1-step9050-f99of100-d1of2,C4,3cb82a970a29fb0980e533af7a41716fd0898ca40fb7833a0ab203067b4d004d,0.9900540371211528,162,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_sparsity,1,200,9050,right,s1-step9050-f99of100-d1of2,C7,409f76bbb29e8f6393ba3edc896c0d17d09d2319fbca8a61b1ab834e8b707604,0.9901323517894902,169,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_sparsity,1,200,9050,right,s1-step9050-f99of100-d1of2,C3,dbfc7307c1efba08ed4ade41846aba0f29a70772b57c4c1795240b2434276c51,0.9901323517894902,176,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_sparsity,1,200,9050,right,s1-step9050-f99of100-d1of2,C5,55c66cb74d9d515b14a01b881a001552e7d7b53fefd252d740c45197b345ba12,0.9900540371211528,180,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step200-to-step9050,matched_sparsity,1,200,9050,right,s1-step9050-f99of100-d1of2,C6,227ef2b8a41f6d781e5758da5896d753e401157322a473abcaf8f43dbf66b1da,0.9900540371211528,180,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step3400-to-step9050,matched_fidelity,1,3400,9050,right,s1-step9050-f99of100-d1of2,C1,f61240e67b41fa8f60cbe20d22bb6182b9a226f984a4aa7d219ec7bc27758446,0.9900540371211528,146,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step3400-to-step9050,matched_fidelity,1,3400,9050,right,s1-step9050-f99of100-d1of2,C2,763ae7ba922025c4dd68904e5436548d8380db98df2b0d481e99bfbd7f831c85,0.9900540371211528,162,empty_opposing_family
stage18-scaling-24a9adb84176,s1-step3400-to-step9050,matched_fidelity,1,3400,9050,right,s1-step9050-f99of100-d1of2,C4,3cb82a970a29fb0980e533af7a41716fd0898ca40fb7833a0ab203067b4d004d,0.9900540371211528,162,empty_opposing_family
