stage18_run_id,comparison_id,matching_method,model_seed,left_checkpoint_step,right_checkpoint_step,left_cell_id,right_cell_id,left_family_size,right_family_size,left_family_right_censored,right_family_right_censored,matching_tolerance,matched_count,unmatched_left_count,unmatched_right_count,total_absolute_match_difference,comparison_status,left_matched_median_fidelity,right_matched_median_fidelity,fidelity_change_right_minus_left,left_matched_median_retained_components,right_matched_median_retained_components,retained_component_change_right_minus_left,left_matched_median_pairwise_overlap,right_matched_median_pairwise_overlap,left_matched_structural_diversity,right_matched_structural_diversity,structural_diversity_change_right_minus_left
stage18-scaling-24a9adb84176,s3-step8150-to-step8650,matched_fidelity,3,8150,8650,s3-step8150-f99of100-d1of2,s3-step8650-f99of100-d1of2,0,0,False,False,0.01,0,0,0,0,both_families_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s3-step8150-to-step9050,matched_fidelity,3,8150,9050,s3-step8150-f99of100-d1of2,s3-step9050-f99of100-d1of2,0,0,False,False,0.01,0,0,0,0,both_families_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s3-step8500-to-step8650,matched_fidelity,3,8500,8650,s3-step8500-f99of100-d1of2,s3-step8650-f99of100-d1of2,0,0,False,False,0.01,0,0,0,0,both_families_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s3-step8500-to-step9050,matched_fidelity,3,8500,9050,s3-step8500-f99of100-d1of2,s3-step9050-f99of100-d1of2,0,0,False,False,0.01,0,0,0,0,both_families_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s3-step8650-to-step9050,matched_fidelity,3,8650,9050,s3-step8650-f99of100-d1of2,s3-step9050-f99of100-d1of2,0,0,False,False,0.01,0,0,0,0,both_families_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s4-step200-to-step3400,matched_fidelity,4,200,3400,s4-step200-f99of100-d1of2,s4-step3400-f99of100-d1of2,0,0,False,False,0.01,0,0,0,0,both_families_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s4-step200-to-step7450,matched_fidelity,4,200,7450,s4-step200-f99of100-d1of2,s4-step7450-f99of100-d1of2,0,7,False,False,0.01,0,0,7,0,left_family_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s4-step200-to-step8150,matched_fidelity,4,200,8150,s4-step200-f99of100-d1of2,s4-step8150-f99of100-d1of2,0,7,False,False,0.01,0,0,7,0,left_family_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s4-step200-to-step8500,matched_fidelity,4,200,8500,s4-step200-f99of100-d1of2,s4-step8500-f99of100-d1of2,0,6,False,False,0.01,0,0,6,0,left_family_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s4-step200-to-step8650,matched_fidelity,4,200,8650,s4-step200-f99of100-d1of2,s4-step8650-f99of100-d1of2,0,6,False,False,0.01,0,0,6,0,left_family_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s4-step200-to-step9050,matched_fidelity,4,200,9050,s4-step200-f99of100-d1of2,s4-step9050-f99of100-d1of2,0,7,False,False,0.01,0,0,7,0,left_family_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s4-step3400-to-step7450,matched_fidelity,4,3400,7450,s4-step3400-f99of100-d1of2,s4-step7450-f99of100-d1of2,0,7,False,False,0.01,0,0,7,0,left_family_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s4-step3400-to-step8150,matched_fidelity,4,3400,8150,s4-step3400-f99of100-d1of2,s4-step8150-f99of100-d1of2,0,7,False,False,0.01,0,0,7,0,left_family_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s4-step3400-to-step8500,matched_fidelity,4,3400,8500,s4-step3400-f99of100-d1of2,s4-step8500-f99of100-d1of2,0,6,False,False,0.01,0,0,6,0,left_family_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s4-step3400-to-step8650,matched_fidelity,4,3400,8650,s4-step3400-f99of100-d1of2,s4-step8650-f99of100-d1of2,0,6,False,False,0.01,0,0,6,0,left_family_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s4-step3400-to-step9050,matched_fidelity,4,3400,9050,s4-step3400-f99of100-d1of2,s4-step9050-f99of100-d1of2,0,7,False,False,0.01,0,0,7,0,left_family_empty,,,,,,,,,,,
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_fidelity,4,7450,8150,s4-step7450-f99of100-d1of2,s4-step8150-f99of100-d1of2,7,7,False,False,0.01,7,0,0,0.0014096640300728,matched,0.9904456104628397,0.9906805544678519,0.0002349440050122,88,75,-13,0.16,0.16666666666666666,0.84,0.83333333333333334,-0.00666666666666666
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_fidelity,4,7450,8500,s4-step7450-f99of100-d1of2,s4-step8500-f99of100-d1of2,7,6,False,False,0.01,6,1,0,0.0031325867334950,matched,0.99048476779700835,0.99103297047537005,0.00054820267836170,88,65,-23,0.1724137931034483,0.12396694214876033,0.8275862068965517,0.87603305785123967,0.04844685095468797
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_fidelity,4,7450,8650,s4-step7450-f99of100-d1of2,s4-step8650-f99of100-d1of2,7,6,False,False,0.01,6,1,0,0.0010964053567233,matched,0.9904064531286710,0.9902889811261649,-0.0001174720025061,88,68,-20,0.15436241610738255,0.14285714285714285,0.84563758389261745,0.85714285714285715,0.01150527325023970
