run_id,mode,training_step,learning_rate,weight_norm,gradient_norm,train_loss,test_loss,train_accuracy,test_accuracy
modular-addition-training-s1-5f1bc9dee7ab,full,1900,0.001,54.76847457885742,0.0023488327860832214,0.0014385448303073645,15.536392211914062,1.0,0.08904799073934555
modular-addition-training-s1-5f1bc9dee7ab,full,1950,0.001,55.48681640625,0.001580218318849802,0.0008698555757291615,16.346763610839844,1.0,0.0894954726099968
modular-addition-training-s1-5f1bc9dee7ab,full,2000,0.001,56.1721305847168,0.0011262078769505024,0.0005233448464423418,17.156644821166992,1.0,0.09039042145013809
modular-addition-training-s1-5f1bc9dee7ab,full,2050,0.001,56.8084716796875,0.0004918738268315792,0.00031418201979249716,17.95970344543457,1.0,0.08994294703006744
modular-addition-training-s1-5f1bc9dee7ab,full,2100,0.001,57.38829803466797,0.0003575039154384285,0.00018846521561499685,18.760204315185547,1.0,0.08983107656240463
modular-addition-training-s1-5f1bc9dee7ab,full,2150,0.001,57.901947021484375,0.000244301714701578,0.00011308684770483524,19.549301147460938,1.0,0.09016668796539307
modular-addition-training-s1-5f1bc9dee7ab,full,2200,0.001,58.338958740234375,0.0001705548638710752,6.784023571526632e-05,20.329683303833008,1.0,0.09039042145013809
modular-addition-training-s1-5f1bc9dee7ab,full,2250,0.001,58.69148254394531,0.00011337483738316223,4.0794337110128254e-05,21.099145889282227,1.0,0.09117350727319717
modular-addition-training-s1-5f1bc9dee7ab,full,2300,0.001,58.95608901977539,6.788601604057476e-05,2.4564793420722708e-05,21.854583740234375,1.0,0.09106163680553436
modular-addition-training-s1-5f1bc9dee7ab,full,2350,0.001,59.13637161254883,3.941376053262502e-05,1.4887855286360718e-05,22.588726043701172,1.0,0.09128537774085999
modular-addition-training-s1-5f1bc9dee7ab,full,2400,0.001,59.23769760131836,1.8961278328788467e-05,9.08133097254904e-06,23.29958152770996,1.0,0.09229220449924469
modular-addition-training-s1-5f1bc9dee7ab,full,2450,0.001,59.268218994140625,1.5009328308224212e-05,5.615640930045629e-06,23.98140525817871,1.0,0.09262780845165253
modular-addition-training-s1-5f1bc9dee7ab,full,2500,0.001,59.23293685913086,7.91488400864182e-06,3.5303614822623786e-06,24.6209716796875,1.0,0.0932990238070488
modular-addition-training-s1-5f1bc9dee7ab,full,2550,0.001,59.130340576171875,6.658746769971913e-06,2.27826353693672e-06,25.189373016357422,1.0,0.0943058505654335
modular-addition-training-s1-5f1bc9dee7ab,full,2600,0.001,58.96218490600586,3.7220299873297336e-06,1.513862912361219e-06,25.67551612854004,1.0,0.09542454779148102
modular-addition-training-s1-5f1bc9dee7ab,full,2650,0.001,58.72450637817383,3.3245989925489994e-06,1.0539276900090044e-06,26.046592712402344,1.0,0.09699071198701859
modular-addition-training-s1-5f1bc9dee7ab,full,2700,0.001,58.43072509765625,2.6365357825852698e-06,7.791243774590839e-07,26.270549774169922,1.0,0.09777379781007767
modular-addition-training-s1-5f1bc9dee7ab,full,2750,0.001,58.16217803955078,4.11116434406722e-06,6.070957851989078e-07,26.422338485717773,1.0,0.09777379781007767
modular-addition-training-s1-5f1bc9dee7ab,full,2800,0.001,58.04081344604492,8.037198313104454e-06,5.381536425375089e-07,26.62598991394043,1.0,0.09844501316547394
modular-addition-training-s1-5f1bc9dee7ab,full,2850,0.001,56.34901428222656,0.04904071241617203,0.0006908169016242027,22.671646118164062,1.0,0.09128537774085999
modular-addition-training-s1-5f1bc9dee7ab,full,2900,0.001,53.8292350769043,0.0045720976777374744,0.0007940048817545176,16.93841552734375,1.0,0.09822127968072891
modular-addition-training-s1-5f1bc9dee7ab,full,2950,0.001,52.44407272338867,0.005364465527236462,0.003247139509767294,13.4513578414917,1.0,0.09889249503612518
modular-addition-training-s1-5f1bc9dee7ab,full,3000,0.001,52.81306076049805,0.007339920848608017,0.006069729570299387,12.242402076721191,1.0,0.09654323756694794
modular-addition-training-s1-5f1bc9dee7ab,full,3050,0.001,53.8968505859375,0.005586694926023483,0.004580946173518896,12.608051300048828,1.0,0.0971025824546814
modular-addition-training-s1-5f1bc9dee7ab,full,3100,0.001,54.94131851196289,0.003851864719763398,0.002888604300096631,13.257312774658203,1.0,0.09732632339000702
modular-addition-training-s1-5f1bc9dee7ab,full,3150,0.001,55.917449951171875,0.0023969290778040886,0.001791259623132646,13.93541145324707,1.0,0.09755006432533264
modular-addition-training-s1-5f1bc9dee7ab,full,3200,0.001,56.83195114135742,0.0015917521668598056,0.0010969119612127542,14.632339477539062,1.0,0.09911622852087021
modular-addition-training-s1-5f1bc9dee7ab,full,3250,0.001,57.67584228515625,0.0011022960534319282,0.000667002925183624,15.337270736694336,1.0,0.09866875410079956
modular-addition-training-s1-5f1bc9dee7ab,full,3300,0.001,58.440185546875,0.0007337005226872861,0.0004035661113448441,16.047088623046875,1.0,0.09833315014839172
modular-addition-training-s1-5f1bc9dee7ab,full,3350,0.001,59.11383819580078,0.0005667288787662983,0.00024357825168408453,16.75733184814453,1.0,0.09945183992385864
modular-addition-training-s1-5f1bc9dee7ab,full,3400,0.001,59.6872673034668,0.00036116864066570997,0.00014679862943012267,17.46401023864746,1.0,0.09978745132684708
modular-addition-training-s1-5f1bc9dee7ab,full,3450,0.001,60.156009674072266,0.0001908972189994529,8.839132351567969e-05,18.1652774810791,1.0,0.10023492574691772
modular-addition-training-s1-5f1bc9dee7ab,full,3500,0.001,60.51304244995117,0.0001506788976257667,5.326844620867632e-05,18.858379364013672,1.0,0.10157735645771027
modular-addition-training-s1-5f1bc9dee7ab,full,3550,0.001,60.76282501220703,8.399529906455427e-05,3.213754098396748e-05,19.541141510009766,1.0,0.10224857181310654
modular-addition-training-s1-5f1bc9dee7ab,full,3600,0.001,60.913230895996094,4.922950029140338e-05,1.943697134265676e-05,20.209375381469727,1.0,0.10236044228076935
modular-addition-training-s1-5f1bc9dee7ab,full,3650,0.001,60.9736442565918,2.898374805226922e-05,1.1832193195004947e-05,20.86431121826172,1.0,0.10303165763616562
modular-addition-training-s1-5f1bc9dee7ab,full,3700,0.001,60.956138610839844,1.9098764823866077e-05,7.268931312864879e-06,21.495969772338867,1.0,0.10303165763616562
modular-addition-training-s1-5f1bc9dee7ab,full,3750,0.001,60.87010192871094,1.6511487046955153e-05,4.530468686425593e-06,22.097749710083008,1.0,0.1038147434592247
modular-addition-training-s1-5f1bc9dee7ab,full,3800,0.001,60.71852111816406,1.1343180631229188e-05,2.8780118555005174e-06,22.65229034423828,1.0,0.10515717417001724
modular-addition-training-s1-5f1bc9dee7ab,full,3850,0.001,60.500999450683594,4.707626885647187e-06,1.8753189579001628e-06,23.14389419555664,1.0,0.10560465604066849
modular-addition-training-s1-5f1bc9dee7ab,full,3900,0.001,60.214412689208984,3.551303962012753e-06,1.2669167972489959e-06,23.554208755493164,1.0,0.10694708675146103
modular-addition-training-s1-5f1bc9dee7ab,full,3950,0.001,59.86520004272461,3.0031426376808668e-06,8.928242891670379e-07,23.86269187927246,1.0,0.10739456117153168
modular-addition-training-s1-5f1bc9dee7ab,full,4000,0.001,59.51887130737305,7.167076091718627e-06,6.752910053364758e-07,24.089820861816406,1.0,0.10840138792991638
modular-addition-training-s1-5f1bc9dee7ab,full,4050,0.001,56.562469482421875,2.8222410678863525,0.863372266292572,21.029245376586914,0.9895561337471008,0.09296341985464096
modular-addition-training-s1-5f1bc9dee7ab,full,4100,0.001,53.7696533203125,0.053676147013902664,0.008383986540138721,14.0123291015625,1.0,0.1010180115699768
modular-addition-training-s1-5f1bc9dee7ab,full,4150,0.001,52.3394775390625,0.02631581760942936,0.014922129921615124,11.193374633789062,1.0,0.10415035486221313
modular-addition-training-s1-5f1bc9dee7ab,full,4200,0.001,52.32048034667969,0.032914090901613235,0.02358621172606945,9.895952224731445,1.0,0.10705895721912384
modular-addition-training-s1-5f1bc9dee7ab,full,4250,0.001,53.30165481567383,0.026918191462755203,0.02181589975953102,9.741726875305176,1.0,0.10817764699459076
modular-addition-training-s1-5f1bc9dee7ab,full,4300,0.001,54.50830078125,0.018229281529784203,0.014965197071433067,10.112972259521484,1.0,0.10974381864070892
modular-addition-training-s1-5f1bc9dee7ab,full,4350,0.001,55.65090560913086,0.012019714340567589,0.009488523937761784,10.630743980407715,1.0,0.10996755957603455
modular-addition-training-s1-5f1bc9dee7ab,full,4400,0.001,56.72787094116211,0.007684632670134306,0.005859810393303633,11.20491886138916,1.0,0.11198120564222336
modular-addition-training-s1-5f1bc9dee7ab,full,4450,0.001,57.7258186340332,0.004933545365929604,0.0035733310505747795,11.806863784790039,1.0,0.11231681704521179
modular-addition-training-s1-5f1bc9dee7ab,full,4500,0.001,58.642723083496094,0.0031926888041198254,0.002161051845178008,12.423951148986816,1.0,0.11175746470689774
modular-addition-training-s1-5f1bc9dee7ab,full,4550,0.001,59.469295501708984,0.002024839399382472,0.001300294534303248,13.049524307250977,1.0,0.11186933517456055
modular-addition-training-s1-5f1bc9dee7ab,full,4600,0.001,60.21199035644531,0.001306216581724584,0.0007792998803779483,13.67387580871582,1.0,0.11287616193294525
modular-addition-training-s1-5f1bc9dee7ab,full,4650,0.001,60.86473846435547,0.0008647025679238141,0.00046651900629512966,14.293047904968262,1.0,0.11298803240060806
modular-addition-training-s1-5f1bc9dee7ab,full,4700,0.001,61.4246826171875,0.0005079014226794243,0.0002788199344649911,14.907979011535645,1.0,0.11388298124074936
modular-addition-training-s1-5f1bc9dee7ab,full,4750,0.001,61.890682220458984,0.00034754612715914845,0.00016662702546454966,15.516350746154785,1.0,0.11578476428985596
modular-addition-training-s1-5f1bc9dee7ab,full,4800,0.001,62.25312423706055,0.00020750494149979204,9.965206845663488e-05,16.115690231323242,1.0,0.11802215129137039
modular-addition-training-s1-5f1bc9dee7ab,full,4850,0.001,62.50681686401367,0.0001349094236502424,5.965510354144499e-05,16.706165313720703,1.0,0.11846962571144104
modular-addition-training-s1-5f1bc9dee7ab,full,4900,0.001,62.653076171875,8.722036000108346e-05,3.5823155485559255e-05,17.28104019165039,1.0,0.11936458200216293
modular-addition-training-s1-5f1bc9dee7ab,full,4950,0.001,62.698204040527344,5.456152211991139e-05,2.1589341486105695e-05,17.840177536010742,1.0,0.11958832293748856
modular-addition-training-s1-5f1bc9dee7ab,full,5000,0.001,62.648441314697266,3.7382040318334475e-05,1.3090781067148782e-05,18.380001068115234,1.0,0.1209307536482811
modular-addition-training-s1-5f1bc9dee7ab,full,5050,0.001,62.51414108276367,2.1402793208835647e-05,8.00207635620609e-06,18.893142700195312,1.0,0.12160196900367737
modular-addition-training-s1-5f1bc9dee7ab,full,5100,0.001,62.30211639404297,1.4329673831525724e-05,4.9623272388998885e-06,19.372705459594727,1.0,0.12272065877914429
modular-addition-training-s1-5f1bc9dee7ab,full,5150,0.001,62.01475524902344,9.450522156839725e-06,3.1345130082627293e-06,19.811695098876953,1.0,0.12372748553752899
modular-addition-training-s1-5f1bc9dee7ab,full,5200,0.001,61.649871826171875,5.113758561492432e-06,2.0325312561908504e-06,20.195140838623047,1.0,0.1238393560051918
modular-addition-training-s1-5f1bc9dee7ab,full,5250,0.001,61.20378494262695,4.453497695067199e-06,1.360821215712349e-06,20.51296615600586,1.0,0.12451057136058807
modular-addition-training-s1-5f1bc9dee7ab,full,5300,0.001,60.67213439941406,3.2148582249647006e-06,9.557903695167624e-07,20.73677635192871,1.0,0.12652422487735748
modular-addition-training-s1-5f1bc9dee7ab,full,5350,0.001,60.07855224609375,3.0968130886321887e-06,7.160648465287522e-07,20.845739364624023,1.0,0.12730731070041656
modular-addition-training-s1-5f1bc9dee7ab,full,5400,0.001,59.55390548706055,6.02775207880768e-06,5.535916898224968e-07,20.98166275024414,1.0,0.12741917371749878
modular-addition-training-s1-5f1bc9dee7ab,full,5450,0.001,59.31681823730469,1.7613450836506672e-05,6.026447181284311e-07,21.2635555267334,1.0,0.12820225954055786
modular-addition-training-s1-5f1bc9dee7ab,full,5500,0.001,56.247703552246094,0.03445529192686081,0.0006695986376143992,16.321308135986328,1.0,0.12630048394203186
modular-addition-training-s1-5f1bc9dee7ab,full,5550,0.001,53.77780532836914,0.0092573007568717,0.0016196510987356305,12.299979209899902,1.0,0.13278889656066895
modular-addition-training-s1-5f1bc9dee7ab,full,5600,0.001,52.672115325927734,0.010315492749214172,0.00583041412755847,9.928040504455566,1.0,0.13390760123729706
modular-addition-training-s1-5f1bc9dee7ab,full,5650,0.001,53.36676788330078,0.013053563423454762,0.010198669508099556,9.04992389678955,1.0,0.13457880914211273
modular-addition-training-s1-5f1bc9dee7ab,full,5700,0.001,54.754974365234375,0.010450752452015877,0.008219370618462563,9.19328498840332,1.0,0.13502629101276398
modular-addition-training-s1-5f1bc9dee7ab,full,5750,0.001,56.00657653808594,0.007024414837360382,0.005268360022455454,9.600480079650879,1.0,0.1362568587064743
modular-addition-training-s1-5f1bc9dee7ab,full,5800,0.001,57.12330627441406,0.00465568620711565,0.003276324365288019,10.046072959899902,1.0,0.13759928941726685
modular-addition-training-s1-5f1bc9dee7ab,full,5850,0.001,58.136016845703125,0.0030821161344647408,0.0020076001528650522,10.5043363571167,1.0,0.1380467563867569
modular-addition-training-s1-5f1bc9dee7ab,full,5900,0.001,59.051570892333984,0.0020077235531061888,0.0012189785484224558,10.96634578704834,1.0,0.14039601385593414
modular-addition-training-s1-5f1bc9dee7ab,full,5950,0.001,59.86730194091797,0.0013012236449867487,0.0007361016469076276,11.430739402770996,1.0,0.14330461621284485
modular-addition-training-s1-5f1bc9dee7ab,full,6000,0.001,60.58108901977539,0.0008131650974974036,0.00044262412120588124,11.885024070739746,1.0,0.14543013274669647
modular-addition-training-s1-5f1bc9dee7ab,full,6050,0.001,61.1876335144043,0.000610282935667783,0.00026573604554869235,12.330082893371582,1.0,0.14710818231105804
modular-addition-training-s1-5f1bc9dee7ab,full,6100,0.001,61.68220138549805,0.0003379780682735145,0.0001592370681464672,12.768024444580078,1.0,0.1495693027973175
modular-addition-training-s1-5f1bc9dee7ab,full,6150,0.001,62.06378936767578,0.00021101796301081777,9.543298074277118e-05,13.193915367126465,1.0,0.15113547444343567
modular-addition-training-s1-5f1bc9dee7ab,full,6200,0.001,62.329139709472656,0.00013851824041921645,5.718031752621755e-05,13.606788635253906,1.0,0.15359659492969513
modular-addition-training-s1-5f1bc9dee7ab,full,6250,0.001,62.479644775390625,9.85710576060228e-05,3.4342214348725975e-05,14.000932693481445,1.0,0.1541559398174286
modular-addition-training-s1-5f1bc9dee7ab,full,6300,0.001,62.52181625366211,5.1845181587850675e-05,2.068399408017285e-05,14.372742652893066,1.0,0.156169593334198
modular-addition-training-s1-5f1bc9dee7ab,full,6350,0.001,62.466495513916016,3.619352719397284e-05,1.2536293070297688e-05,14.72166919708252,1.0,0.15930193662643433
modular-addition-training-s1-5f1bc9dee7ab,full,6400,0.001,62.3265495300293,2.246020085294731e-05,7.659577931917738e-06,15.043365478515625,1.0,0.1610918492078781
modular-addition-training-s1-5f1bc9dee7ab,full,6450,0.001,62.11066436767578,1.365360731142573e-05,4.743207682622597e-06,15.327929496765137,1.0,0.16400045156478882
modular-addition-training-s1-5f1bc9dee7ab,full,6500,0.001,61.81998062133789,8.708406312507577e-06,2.994294618474669e-06,15.567712783813477,1.0,0.1665734350681305
modular-addition-training-s1-5f1bc9dee7ab,full,6550,0.001,61.45109558105469,6.489834049716592e-06,1.9417709609115263e-06,15.756290435791016,1.0,0.1686989665031433
modular-addition-training-s1-5f1bc9dee7ab,full,6600,0.001,61.001609802246094,4.4667249312624335e-06,1.3023991414229386e-06,15.888151168823242,1.0,0.17116008698940277
modular-addition-training-s1-5f1bc9dee7ab,full,6650,0.001,60.47356033325195,3.1295601274905493e-06,9.138336736214114e-07,15.951787948608398,1.0,0.17350934445858002
modular-addition-training-s1-5f1bc9dee7ab,full,6700,0.001,59.90675354003906,2.949892405013088e-06,6.708712021463725e-07,15.963994026184082,1.0,0.17496363818645477
modular-addition-training-s1-5f1bc9dee7ab,full,6750,0.001,59.463191986083984,1.4788414773647673e-05,5.725779601561953e-07,16.054723739624023,1.0,0.17697729170322418
modular-addition-training-s1-5f1bc9dee7ab,full,6800,0.001,56.01423263549805,0.049544934183359146,0.0009957075817510486,12.041678428649902,1.0,0.17641794681549072
modular-addition-training-s1-5f1bc9dee7ab,full,6850,0.001,53.530799865722656,0.008390680886805058,0.001992343459278345,9.01105785369873,1.0,0.18984226882457733
modular-addition-training-s1-5f1bc9dee7ab,full,6900,0.001,52.194969177246094,0.011589186266064644,0.006369409151375294,7.316700458526611,1.0,0.19174404442310333
modular-addition-training-s1-5f1bc9dee7ab,full,6950,0.001,52.59691619873047,0.013843119144439697,0.009435666725039482,6.748874187469482,1.0,0.19118469953536987
modular-addition-training-s1-5f1bc9dee7ab,full,7000,0.001,53.72389602661133,0.010567773133516312,0.007215258665382862,6.794261932373047,1.0,0.192415252327919
modular-addition-training-s1-5f1bc9dee7ab,full,7050,0.001,54.794559478759766,0.007012759801000357,0.0046010203659534454,6.978977203369141,1.0,0.1953238546848297
modular-addition-training-s1-5f1bc9dee7ab,full,7100,0.001,55.756717681884766,0.004545620642602444,0.0028370595537126064,7.18472957611084,1.0,0.20069359242916107
modular-addition-training-s1-5f1bc9dee7ab,full,7150,0.001,56.62497329711914,0.002913128351792693,0.001722341519780457,7.384462356567383,1.0,0.20874817669391632
modular-addition-training-s1-5f1bc9dee7ab,full,7200,0.001,57.392478942871094,0.0018475736724212766,0.0010361872846260667,7.569589614868164,1.0,0.21534846723079681
modular-addition-training-s1-5f1bc9dee7ab,full,7250,0.001,58.06050491333008,0.0011676066787913442,0.0006196402246132493,7.735274314880371,1.0,0.22138941287994385
modular-addition-training-s1-5f1bc9dee7ab,full,7300,0.001,58.63695526123047,0.0007350477972067893,0.00036909597110934556,7.879593849182129,1.0,0.2275422364473343
modular-addition-training-s1-5f1bc9dee7ab,full,7350,0.001,59.113250732421875,0.00046081520849838853,0.00021935235417913646,7.991878032684326,1.0,0.23369504511356354
modular-addition-training-s1-5f1bc9dee7ab,full,7400,0.001,59.48678970336914,0.00028620308148674667,0.0001301193842664361,8.067323684692383,1.0,0.24219711124897003
modular-addition-training-s1-5f1bc9dee7ab,full,7450,0.001,59.75125503540039,0.00017886015120893717,7.721770816715434e-05,8.109823226928711,1.0,0.25293657183647156
modular-addition-training-s1-5f1bc9dee7ab,full,7500,0.001,59.903812408447266,0.00011110849300166592,4.582642577588558e-05,8.117072105407715,1.0,0.2617742419242859
modular-addition-training-s1-5f1bc9dee7ab,full,7550,0.001,59.944480895996094,6.897662387927994e-05,2.7256626708549447e-05,8.074907302856445,1.0,0.27284932136535645
modular-addition-training-s1-5f1bc9dee7ab,full,7600,0.001,59.88450241088867,4.30866566603072e-05,1.6287500329781324e-05,7.9898223876953125,1.0,0.2839243710041046
modular-addition-training-s1-5f1bc9dee7ab,full,7650,0.001,59.72815704345703,2.69356241915375e-05,9.789160685613751e-06,7.8578715324401855,1.0,0.29768431186676025
modular-addition-training-s1-5f1bc9dee7ab,full,7700,0.001,59.47865295410156,1.683762820903212e-05,5.931927717028884e-06,7.665696620941162,1.0,0.31189170479774475
modular-addition-training-s1-5f1bc9dee7ab,full,7750,0.001,59.14511489868164,1.0695101082092151e-05,3.65000437341223e-06,7.425985336303711,1.0,0.32889583706855774
modular-addition-training-s1-5f1bc9dee7ab,full,7800,0.001,58.727012634277344,6.881345598230837e-06,2.2978097149461973e-06,7.128982067108154,1.0,0.3476898968219757
modular-addition-training-s1-5f1bc9dee7ab,full,7850,0.001,58.21929931640625,4.516921762842685e-06,1.4891494402036187e-06,6.7816290855407715,1.0,0.36435842514038086
modular-addition-training-s1-5f1bc9dee7ab,full,7900,0.001,57.614200592041016,3.094993644481292e-06,1.0114106316905236e-06,6.385439395904541,1.0,0.38606107234954834
modular-addition-training-s1-5f1bc9dee7ab,full,7950,0.001,56.920379638671875,2.357443008804694e-06,7.232235361698258e-07,5.9615397453308105,1.0,0.4083230793476105
modular-addition-training-s1-5f1bc9dee7ab,full,8000,0.001,56.17791748046875,2.284515858264058e-06,5.351656113816716e-07,5.541488170623779,1.0,0.4294663965702057
modular-addition-training-s1-5f1bc9dee7ab,full,8050,0.001,55.49375915527344,2.809817715387908e-06,4.022301709483145e-07,5.17648458480835,1.0,0.4531826972961426
modular-addition-training-s1-5f1bc9dee7ab,full,8100,0.001,55.11064910888672,9.91893648460973e-06,3.1165600944405014e-07,4.918437480926514,1.0,0.47298356890678406
modular-addition-training-s1-5f1bc9dee7ab,full,8150,0.001,52.53369140625,0.028270212933421135,0.00031825259793549776,3.8397655487060547,1.0,0.4858485162258148
modular-addition-training-s1-5f1bc9dee7ab,full,8200,0.001,50.07664108276367,0.0033043287694454193,0.0005017629009671509,2.6814539432525635,1.0,0.5211992263793945
modular-addition-training-s1-5f1bc9dee7ab,full,8250,0.001,48.3433837890625,0.004210755228996277,0.0019364621257409453,2.134342908859253,1.0,0.5322743058204651
modular-addition-training-s1-5f1bc9dee7ab,full,8300,0.001,48.049434661865234,0.004963577259331942,0.00271799904294312,1.848073959350586,1.0,0.5601297616958618
modular-addition-training-s1-5f1bc9dee7ab,full,8350,0.001,48.447628021240234,0.0035697061102837324,0.001902526943013072,1.608563780784607,1.0,0.6064437031745911
modular-addition-training-s1-5f1bc9dee7ab,full,8400,0.001,48.841548919677734,0.0023187357001006603,0.0011549127520993352,1.3532519340515137,1.0,0.6565611362457275
