stage11_run_id,source_training_run_id,checkpoint_step,checkpoint_sha256,fidelity_threshold,mask_index,seed_material,seed_digest,seed_uint64,bit_generator,numpy_version,sampling_definition,target_retained_components,retained_heads,retained_neurons,retained_components,mask_id,mask_sha256,prediction_agreement_count,evaluated_example_count,primary_fidelity,passes_candidate_threshold,full_accuracy,masked_accuracy,accuracy_change,full_cross_entropy,masked_cross_entropy,cross_entropy_change,mean_kl_divergence,mean_jensen_shannon_divergence,maximum_absolute_logit_difference
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,5,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,2,117,119,component-mask-91344daf3a5d7952,1ef83627e162d6cd832a57c71532c7dd974d6c92faf2300bac0684f18c827d6c,2285,12769,0.17894901715091235,False,0.999373482653301,0.17894901715091235,-0.8204244655023886,0.001897166918885118,3.4545688014540215,3.4526716345351365,3.4501826669978515,0.5572278860539819,116.9891586303711
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,6,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,1,118,119,component-mask-a1ae5e1618d90df9,ca372d9e31fb03fce5bd30c3ea772d4c6eb8e51006105d858aead83d5d661a51,414,12769,0.03242227269167515,False,0.999373482653301,0.03242227269167515,-0.9669512099616258,0.001897166918885118,4.812533638207333,4.810636471288448,4.808178465217363,0.6531648970063846,122.6640625
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,7,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,0,119,119,component-mask-97233b5c71c713c3,4bfdd49d844888f8c9fc95b4096e89c7a6c3c37bd1bc34d56e10015e43129b7d,113,12769,0.008849557522123894,False,0.999373482653301,0.008849557522123894,-0.990523925131177,0.001897166918885118,4.768890971631075,4.76699380471219,4.765411319519062,0.667558808597087,127.0736312866211
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,8,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,0,119,119,component-mask-b0ce5800f49345c2,551ea522f8c75ce9394e666362d57347979d87f46993c06ed42bd1bbc62375a4,113,12769,0.008849557522123894,False,0.999373482653301,0.008849557522123894,-0.990523925131177,0.001897166918885118,4.773950456517987,4.772053289599102,4.770453470391276,0.6675799250864125,126.8458480834961
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,9,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,1,118,119,component-mask-3ef9724a574985a6,8b5e31a8854af66c29488fcf2df4fc3e745d7557d5e9337eac00492379cfc2a7,577,12769,0.045187563630668025,False,0.999373482653301,0.045187563630668025,-0.954185919022633,0.001897166918885118,4.864210479314479,4.862313312395593,4.860122348534696,0.6435139503982625,120.23101806640625
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,10,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,0,119,119,component-mask-226a21978dde1c3b,1b80a77fa99a046acb61ed2d321973facc13cedeee8cab3cc4da64fb1cb29bbc,113,12769,0.008849557522123894,False,0.999373482653301,0.008849557522123894,-0.990523925131177,0.001897166918885118,4.7701212790160055,4.76822411209712,4.766679504033645,0.6675519151511735,126.9151382446289
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,11,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,0,119,119,component-mask-e7c0623741f0dcb1,047a63b1468ac695f95c64e1a94d7af85c765ad7b00adec155cb952416525fa4,113,12769,0.008849557522123894,False,0.999373482653301,0.008849557522123894,-0.990523925131177,0.001897166918885118,4.747426163833754,4.745528996914868,4.743868340694575,0.6674600399710277,127.07250213623047
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,12,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,3,116,119,component-mask-54ace5f5414debce,1c3a1ae1fffa05c605d80cd95437c84d62ea900f591f625505d548521cccc2c3,2638,12769,0.20659409507400736,False,0.999373482653301,0.20659409507400736,-0.7927793875792936,0.001897166918885118,3.6278838971407876,3.6259867302219027,3.6237685143367138,0.5142422057455274,108.25606536865234
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,13,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,1,118,119,component-mask-765858fd121b4261,ee171387729e861514eb56b66657d11f1ad637c1a90314ad6b8e723c66d4ea6e,436,12769,0.0341451953950975,False,0.999373482653301,0.0341451953950975,-0.9652282872582034,0.001897166918885118,5.132422307197392,5.130525140278507,5.128392885354273,0.6492063044674321,126.51097869873047
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,14,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,2,117,119,component-mask-cec5c16596b5b457,b234fea8b77e5118ff158e6446dfbba801ef83517dcb896a99d9e50ba099bc89,994,12769,0.07784478032735531,False,0.999373482653301,0.07784478032735531,-0.9215287023259456,0.001897166918885118,4.804544449406271,4.802647282487386,4.8002403432506116,0.6175377818041978,118.54841613769531
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,15,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,0,119,119,component-mask-4b06b68123419461,db718fd643d510f345170c02efa3eaa22af6938ef59a86efe1a56f1baa85d17f,113,12769,0.008849557522123894,False,0.999373482653301,0.008849557522123894,-0.990523925131177,0.001897166918885118,4.7736936839280935,4.771796517009208,4.770204163520037,0.6675740298327493,127.1312026977539
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,16,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,2,117,119,component-mask-dbba056e6c246742,96b7507c5a0487312ed225893d2fb17c8adb0cc4917f4b01d917380996f9c926,1340,12769,0.10494165557208865,False,0.999373482653301,0.10478502623541389,-0.8945884564178871,0.001897166918885118,4.601597043943919,4.599699877025033,4.597694815533739,0.5969818725922185,113.73194885253906
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,17,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,2,117,119,component-mask-45843dc271ecebd9,d39b0e781a8e90af69bcb9df315781e8edde16c32b3b48a09da3d3e5da150bb1,1132,12769,0.0886522045579137,False,0.999373482653301,0.08849557522123894,-0.910877907432062,0.001897166918885118,4.445162666455811,4.443265499536926,4.440804368148293,0.6073373935857626,113.13139343261719
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,18,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,1,118,119,component-mask-aad9e0a93e3281d0,2f88a070500a99703a63d07b253fcaecfa7d059feef5b34c19fb0505aa0802d9,474,12769,0.037121152791917925,False,0.999373482653301,0.037121152791917925,-0.962252329861383,0.001897166918885118,5.081785885782994,5.079888718864108,5.077449671565268,0.647462255409623,119.4550552368164
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,19,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,0,119,119,component-mask-2f0f5deeff0ddb60,2f562bcdd132252a481287618c1baf91229c7addaba133511877ca5d9f181c81,113,12769,0.008849557522123894,False,0.999373482653301,0.008849557522123894,-0.990523925131177,0.001897166918885118,4.782216726151188,4.780319559232303,4.7787481516060515,0.6676170916095748,126.86429595947266
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,20,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,0,119,119,component-mask-a94e69e2b990c1a5,12cd96a48b148436c49aa9e1722417da8a5fe29bdf81f8fbdd50baaa24f06718,113,12769,0.008849557522123894,False,0.999373482653301,0.008849557522123894,-0.990523925131177,0.001897166918885118,4.745378595537844,4.743481428618958,4.741868633233966,0.6674508833457612,127.3019027709961
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,21,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,2,117,119,component-mask-76f09d5ab901d79a,62d973fd2e50092cbb0755eebd93cf92daae8b5028af219f8bcff76ad96e7f7f,2091,12769,0.16375597149346072,False,0.999373482653301,0.16375597149346072,-0.8356175111598403,0.001897166918885118,3.8412110192440254,3.8393138523251404,3.8366710949095157,0.5597320596439294,105.16364288330078
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,22,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,1,118,119,component-mask-0bf7bf5fd97c1a81,207b5df92fd2cf4ec52d7b2646d04568226ca58b8ae3818ab05f5bbdc0ee4ddf,523,12769,0.040958571540449525,False,0.999373482653301,0.040958571540449525,-0.9584149111128514,0.001897166918885118,4.922018765896729,4.920121598977843,4.918538638183389,0.6485208081622259,122.13591003417969
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,23,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,1,118,119,component-mask-42a5b02aca22ac6c,fb3f048ebd4a94859e2b5c8935d095dd7a06609e79ca7db6ebaa637d0a97bcbb,413,12769,0.03234395802333777,False,0.999373482653301,0.03234395802333777,-0.9670295246299632,0.001897166918885118,5.027891956821139,5.025994789902254,5.023939514661491,0.6501957681562469,120.4235610961914
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,24,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,2,117,119,component-mask-82dffc31bad94406,9b0356bbf4cc2d631daad1362a26d2f8adedc95569f8a0a16ed5a28ee09f96cf,1379,12769,0.10799592763724646,False,0.999373482653301,0.10799592763724646,-0.8913775550160545,0.001897166918885118,4.778219329048383,4.776322162129498,4.773981459481979,0.5970308390169652,109.43212127685547
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,25,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,2,117,119,component-mask-f17f3e50fce382de,6ad6205f4955d20171ea412398600858488612d5f2cd31b1136fb1637654a0f0,1201,12769,0.0940559166731929,False,0.999373482653301,0.0940559166731929,-0.905317565980108,0.001897166918885118,4.454200704292479,4.452303537373593,4.451163715113438,0.604047311656228,115.12580871582031
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,26,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,1,118,119,component-mask-58426fb38cf8a99f,6281ed92ef258af7578ad1aaee04431e6e44b0d00238b4087afd416120105b16,861,12769,0.06742892943848383,False,0.999373482653301,0.06742892943848383,-0.9319445532148172,0.001897166918885118,4.514280784138498,4.512383617219613,4.510197634713392,0.6327985568017722,120.25835418701172
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,27,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,0,119,119,component-mask-e991df0c789fd401,e5cef412b7a014737315c7595bfe3921fb88156fe5fa0e8beb80b02a9fc5137b,113,12769,0.008849557522123894,False,0.999373482653301,0.008849557522123894,-0.990523925131177,0.001897166918885118,4.758485127339321,4.756587960420435,4.755014688838517,0.6675063550579622,127.07684326171875
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,28,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,0,119,119,component-mask-a9f9cbdef74c0e50,517d786e8a844e6f9bb090dd7e45c6ba6600da81ebb6d3c8e1df621c633990dc,113,12769,0.008849557522123894,False,0.999373482653301,0.008849557522123894,-0.990523925131177,0.001897166918885118,4.75804662282488,4.7561494559059945,4.7545221622478095,0.6675053227525672,127.61837005615234
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,29,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,1,118,119,component-mask-150ded34680f955d,130aaafc2e4b559fedd1b300b5246995a7decb0f1b1afbe67da1bb6643d7dedf,604,12769,0.047302059675777275,False,0.999373482653301,0.047302059675777275,-0.9520714229775237,0.001897166918885118,4.74931140312042,4.747414236201535,4.744825647281344,0.6458236097610308,116.91252136230469
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,30,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,0,119,119,component-mask-80724f269ad6a788,d49497b035c2773c6e2e5b79e7c79b897af689da019b21f961231771e3163426,113,12769,0.008849557522123894,False,0.999373482653301,0.008849557522123894,-0.990523925131177,0.001897166918885118,4.7773114263483905,4.775414259429505,4.773782448757786,0.6675871430319807,126.56959533691406
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,31,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,0,119,119,component-mask-f62542d787ccb396,15f4863abe02cfa1029eeb27070d5193bfb113cf7087a0968e81408265c42416,113,12769,0.008849557522123894,False,0.999373482653301,0.008849557522123894,-0.990523925131177,0.001897166918885118,4.793341402458934,4.791444235540048,4.789827327308532,0.667667017228378,127.07389068603516
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,32,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,2,117,119,component-mask-bfd874a1e2f13539,b82e297026ffd112e98a5b2baa5f640357ed7410405cb524cd69f02ec81302d2,1191,12769,0.0932727699898191,False,0.999373482653301,0.0932727699898191,-0.9061007126634819,0.001897166918885118,4.798508565965755,4.79661139904687,4.793797603959941,0.6003536368169273,118.2679443359375
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,33,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,2,117,119,component-mask-f8bb85046016f820,8cd9344b5f67f48d03c68b1e1b66d1657d57b5d02d1035213b8b857ed0b7d5dd,1500,12769,0.11747200250606939,False,0.999373482653301,0.11731537316939462,-0.8820581094839063,0.001897166918885118,4.0728027721902995,4.070905605271414,4.06864811574877,0.5838269947548327,110.43266296386719
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,34,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,2,117,119,component-mask-ff13bdefc5db1f6a,8c2153348a4f02e910f22d926e0fd9193efd8bab3ed18018dd4f348fac55e745,1138,12769,0.08912209256793797,False,0.999373482653301,0.08904377789960059,-0.9103297047537003,0.001897166918885118,4.648279760096493,4.6463825931776075,4.644250405642939,0.6097533167140381,114.89030456542969
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,35,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,2,117,119,component-mask-c2e2812df0953a43,1bec5d1aea6414435648c5735ce190d0af5c91bcda128793d462b526c9cf3286,1973,12769,0.15451484062964993,False,0.999373482653301,0.15451484062964993,-0.844858642023651,0.001897166918885118,4.039484796374138,4.037587629455253,4.035175906421761,0.570296035487138,115.16189575195312
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5b449db5ff9a62d5b621450c013bc25949499ed767e6db1723561a4e87ab8d70,0.975,36,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,uniform subset without replacement over all 516 searchable components; no head/neuron stratification,119,1,118,119,component-mask-484b29cb3bf5ed37,d0fe8e0c2129bd9295487c019a7bb778186123b343b21a5b4547e6dc2bae96d1,732,12769,0.05732633722296186,False,0.999373482653301,0.05732633722296186,-0.9420471454303391,0.001897166918885118,4.746307740491376,4.74441057357249,4.741958149133997,0.6422083616543791,122.58536529541016
