cell_index,cell_id,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_jaccard_cutoff,search_execution_mode,source_stage,source_run_id,circuit_id,family_member_index,retained_heads,retained_neurons,retained_components,retained_proportion,fidelity,agreement_count,evaluated_example_count,threshold_pass,ground_truth_accuracy,cross_entropy,kl_divergence,jensen_shannon_divergence,local_single_deletion_minimality,maximum_prior_overlap_numerator,maximum_prior_overlap_denominator,maximum_prior_overlap,mean_prior_overlap,mask_sha256,exact_evaluation_count,ranking_passes,selected_restart,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
86,s0-step8500-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C4,4,4,62,66,0.12790697674418605,0.9753308794737254,12454,12769,True,0.9753308794737254,1.216150586130018,1.2136575273398655,0.3324862148782533,True,19,110,0.17272727272727273,0.14304584304584306,9c3d46f00a878e96368152eba101bfdff2be9bb2c6da59f374d3ac1210bbc4c4,7266,451,0,stage18-scaling-24a9adb84176,0,5,8500,86
86,s0-step8500-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C5,5,4,64,68,0.13178294573643412,0.9759573968204245,12462,12769,True,0.9759573968204245,1.1908128279473462,1.188341009514391,0.3280612933115764,True,21,110,0.19090909090909092,0.1567016317016317,35772461159ef1f9f256bf741cf96138e335008feb047d56aef8b8d2985335ca,7236,449,0,stage18-scaling-24a9adb84176,0,5,8500,86
86,s0-step8500-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C6,6,4,60,64,0.12403100775193798,0.9750959354687133,12451,12769,True,0.9750959354687133,1.1844873125070094,1.1820529176524581,0.32553484731577226,True,28,99,0.2828282828282828,0.21214760214760214,0762e97f6dc36bf15891f61101a29ec3727fca77d788c4df1e7614bafa5500cf,7296,453,0,stage18-scaling-24a9adb84176,0,5,8500,86
87,s0-step8500-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C1,1,4,59,63,0.12209302325581395,0.9789333542172449,12500,12769,True,0.9789333542172449,1.1386379105968076,1.1361396704798312,0.3159190485804161,True,0,1,0.0,,6a84dc21f4bbecbed0bee4260081c0845a005b6cfadd9e3c798fe483555553e5,7311,454,0,stage18-scaling-24a9adb84176,0,5,8500,87
87,s0-step8500-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C2,2,4,65,69,0.13372093023255813,0.9768188581721357,12473,12769,True,0.9768188581721357,1.1283085956842487,1.1258958102953618,0.3139981211007239,True,1,11,0.09090909090909091,0.09090909090909091,fe489c0ea1f571fe7d73c71de43d595b9a0ab62886df1fced3d6bea54ac9a517,7221,448,0,stage18-scaling-24a9adb84176,0,5,8500,87
87,s0-step8500-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C3,3,4,59,63,0.12209302325581395,0.9784634662072206,12494,12769,True,0.9784634662072206,1.2421928230124302,1.2396870560877562,0.3386400730492589,True,8,55,0.14545454545454545,0.12272727272727273,df8adf43beac173c8cb54213912fdfef6800ab9450a2a8b15648f9979c416023,7311,454,0,stage18-scaling-24a9adb84176,0,5,8500,87
87,s0-step8500-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C4,4,4,62,66,0.12790697674418605,0.9753308794737254,12454,12769,True,0.9753308794737254,1.216150586130018,1.2136575273398655,0.3324862148782533,True,19,110,0.17272727272727273,0.14304584304584306,9c3d46f00a878e96368152eba101bfdff2be9bb2c6da59f374d3ac1210bbc4c4,7266,451,0,stage18-scaling-24a9adb84176,0,5,8500,87
87,s0-step8500-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C5,5,4,64,68,0.13178294573643412,0.9759573968204245,12462,12769,True,0.9759573968204245,1.1908128279473462,1.188341009514391,0.3280612933115764,True,21,110,0.19090909090909092,0.1567016317016317,35772461159ef1f9f256bf741cf96138e335008feb047d56aef8b8d2985335ca,7236,449,0,stage18-scaling-24a9adb84176,0,5,8500,87
87,s0-step8500-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C6,6,4,60,64,0.12403100775193798,0.9750959354687133,12451,12769,True,0.9750959354687133,1.1844873125070094,1.1820529176524581,0.32553484731577226,True,28,99,0.2828282828282828,0.21214760214760214,0762e97f6dc36bf15891f61101a29ec3727fca77d788c4df1e7614bafa5500cf,7296,453,0,stage18-scaling-24a9adb84176,0,5,8500,87
88,s0-step8500-f99of100-d1of4,99,100,0.990,1,4,0.25,fresh_execution,,,C1,1,4,71,75,0.14534883720930233,0.9908371838045266,12652,12769,True,0.9908371838045266,0.8850834831898544,0.8827435067927831,0.25694104473419677,True,0,1,0.0,,ae9806ca112386d04bca9425ef9cfe5ff8547cff2651f2529aafef63c37d527b,7131,442,0,stage18-scaling-24a9adb84176,0,5,8500,88
88,s0-step8500-f99of100-d1of4,99,100,0.990,1,4,0.25,fresh_execution,,,C2,2,4,78,82,0.15891472868217055,0.9906022397995145,12649,12769,True,0.9906022397995145,0.8269899267346928,0.8245985694233979,0.24217311118591053,True,9,148,0.060810810810810814,0.060810810810810814,3d462e39da25353676b49cd7adcaea337bea4a4c62217a0d14fe32ad598b5413,7026,435,0,stage18-scaling-24a9adb84176,0,5,8500,88
88,s0-step8500-f99of100-d1of4,99,100,0.990,1,4,0.25,fresh_execution,,,C3,3,4,72,76,0.14728682170542637,0.990523925131177,12648,12769,True,0.990523925131177,0.958209748345825,0.9557849543853428,0.2752892706453933,True,18,133,0.13533834586466165,0.10876506334328973,8ce0d379ad9dac61ff9fc7abb3ea1c6b75bbf777b5c445879532d70959ec7cb5,7148,441,0,stage18-scaling-24a9adb84176,0,5,8500,88
88,s0-step8500-f99of100-d1of4,99,100,0.990,1,4,0.25,fresh_execution,,,C4,4,4,72,76,0.14728682170542637,0.9902889811261649,12645,12769,True,0.9902889811261649,0.9823810382665128,0.9799610090232165,0.2810759952208553,True,29,122,0.23770491803278687,0.16677383048024239,f9321b2d44096dc7d31ec3150276a4e45bf01222bf4ee6e568fd85dc7b75c8d4,7132,441,0,stage18-scaling-24a9adb84176,0,5,8500,88
88,s0-step8500-f99of100-d1of4,99,100,0.990,1,4,0.25,fresh_execution,,,C5,5,4,72,76,0.14728682170542637,0.9902106664578275,12644,12769,True,0.9902106664578275,0.9319930818239389,0.9296244492109438,0.26867712674672245,True,26,125,0.208,0.1642870089503052,11eca6693c0facd2344f2d252213c4916540fc0f2cfe0cc408c72e5f4395eb9f,7116,441,0,stage18-scaling-24a9adb84176,0,5,8500,88
89,s0-step8500-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C1,1,4,71,75,0.14534883720930233,0.9908371838045266,12652,12769,True,0.9908371838045266,0.8850834831898544,0.8827435067927831,0.25694104473419677,True,0,1,0.0,,ae9806ca112386d04bca9425ef9cfe5ff8547cff2651f2529aafef63c37d527b,7131,442,0,stage18-scaling-24a9adb84176,0,5,8500,89
89,s0-step8500-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C2,2,4,78,82,0.15891472868217055,0.9906022397995145,12649,12769,True,0.9906022397995145,0.8269899267346928,0.8245985694233979,0.24217311118591053,True,9,148,0.060810810810810814,0.060810810810810814,3d462e39da25353676b49cd7adcaea337bea4a4c62217a0d14fe32ad598b5413,7026,435,0,stage18-scaling-24a9adb84176,0,5,8500,89
89,s0-step8500-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C3,3,4,72,76,0.14728682170542637,0.990523925131177,12648,12769,True,0.990523925131177,0.958209748345825,0.9557849543853428,0.2752892706453933,True,18,133,0.13533834586466165,0.10876506334328973,8ce0d379ad9dac61ff9fc7abb3ea1c6b75bbf777b5c445879532d70959ec7cb5,7148,441,0,stage18-scaling-24a9adb84176,0,5,8500,89
89,s0-step8500-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C4,4,4,72,76,0.14728682170542637,0.9902889811261649,12645,12769,True,0.9902889811261649,0.9823810382665128,0.9799610090232165,0.2810759952208553,True,29,122,0.23770491803278687,0.16677383048024239,f9321b2d44096dc7d31ec3150276a4e45bf01222bf4ee6e568fd85dc7b75c8d4,7132,441,0,stage18-scaling-24a9adb84176,0,5,8500,89
89,s0-step8500-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C5,5,4,72,76,0.14728682170542637,0.9902106664578275,12644,12769,True,0.9902106664578275,0.9319930818239389,0.9296244492109438,0.26867712674672245,True,26,125,0.208,0.1642870089503052,11eca6693c0facd2344f2d252213c4916540fc0f2cfe0cc408c72e5f4395eb9f,7116,441,0,stage18-scaling-24a9adb84176,0,5,8500,89
89,s0-step8500-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C6,6,4,71,75,0.14534883720930233,0.9903672957945023,12646,12769,True,0.9903672957945023,0.9432922597536629,0.9408103406338266,0.27147094950793815,True,16,59,0.2711864406779661,0.177384703039491,66fa418d81c9780ef73b62f3237b2d92d90c22e04ad255ec6281bd9435e4bb4c,7147,442,0,stage18-scaling-24a9adb84176,0,5,8500,89
89,s0-step8500-f99of100-d1of2,99,100,0.990,1,2,0.50,fresh_execution,,,C7,7,4,75,79,0.15310077519379844,0.9902106664578275,12644,12769,True,0.9902106664578275,0.9276940860685694,0.9252848629824767,0.26749257938557813,True,29,125,0.232,0.18340882493134184,812ae19b8b8aad75bf1623958c168c030e666d1d61105710f6b79accf7a9697f,7087,438,0,stage18-scaling-24a9adb84176,0,5,8500,89
90,s0-step8500-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C1,1,4,71,75,0.14534883720930233,0.9908371838045266,12652,12769,True,0.9908371838045266,0.8850834831898544,0.8827435067927831,0.25694104473419677,True,0,1,0.0,,ae9806ca112386d04bca9425ef9cfe5ff8547cff2651f2529aafef63c37d527b,7131,442,0,stage18-scaling-24a9adb84176,0,5,8500,90
90,s0-step8500-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C2,2,4,78,82,0.15891472868217055,0.9906022397995145,12649,12769,True,0.9906022397995145,0.8269899267346928,0.8245985694233979,0.24217311118591053,True,9,148,0.060810810810810814,0.060810810810810814,3d462e39da25353676b49cd7adcaea337bea4a4c62217a0d14fe32ad598b5413,7026,435,0,stage18-scaling-24a9adb84176,0,5,8500,90
90,s0-step8500-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C3,3,4,72,76,0.14728682170542637,0.990523925131177,12648,12769,True,0.990523925131177,0.958209748345825,0.9557849543853428,0.2752892706453933,True,18,133,0.13533834586466165,0.10876506334328973,8ce0d379ad9dac61ff9fc7abb3ea1c6b75bbf777b5c445879532d70959ec7cb5,7148,441,0,stage18-scaling-24a9adb84176,0,5,8500,90
90,s0-step8500-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C4,4,4,72,76,0.14728682170542637,0.9902889811261649,12645,12769,True,0.9902889811261649,0.9823810382665128,0.9799610090232165,0.2810759952208553,True,29,122,0.23770491803278687,0.16677383048024239,f9321b2d44096dc7d31ec3150276a4e45bf01222bf4ee6e568fd85dc7b75c8d4,7132,441,0,stage18-scaling-24a9adb84176,0,5,8500,90
90,s0-step8500-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C5,5,4,72,76,0.14728682170542637,0.9902106664578275,12644,12769,True,0.9902106664578275,0.9319930818239389,0.9296244492109438,0.26867712674672245,True,26,125,0.208,0.1642870089503052,11eca6693c0facd2344f2d252213c4916540fc0f2cfe0cc408c72e5f4395eb9f,7116,441,0,stage18-scaling-24a9adb84176,0,5,8500,90
90,s0-step8500-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C6,6,4,71,75,0.14534883720930233,0.9903672957945023,12646,12769,True,0.9903672957945023,0.9432922597536629,0.9408103406338266,0.27147094950793815,True,16,59,0.2711864406779661,0.177384703039491,66fa418d81c9780ef73b62f3237b2d92d90c22e04ad255ec6281bd9435e4bb4c,7147,442,0,stage18-scaling-24a9adb84176,0,5,8500,90
90,s0-step8500-f99of100-d3of4,99,100,0.990,3,4,0.75,fresh_execution,,,C7,7,4,75,79,0.15310077519379844,0.9902106664578275,12644,12769,True,0.9902106664578275,0.9276940860685694,0.9252848629824767,0.26749257938557813,True,29,125,0.232,0.18340882493134184,812ae19b8b8aad75bf1623958c168c030e666d1d61105710f6b79accf7a9697f,7087,438,0,stage18-scaling-24a9adb84176,0,5,8500,90
91,s0-step8650-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C1,1,4,40,44,0.08527131782945736,0.8172918787688934,10436,12769,True,0.8172918787688934,1.7456938231296646,1.744516425619522,0.42806971349024586,True,0,1,0.0,,f7498b8bf3c7f4808a7ca0cd9fb73692640eab91145a6119e3a088db2d8191b6,7596,473,0,stage18-scaling-24a9adb84176,0,6,8650,91
91,s0-step8650-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C2,2,4,42,46,0.08914728682170543,0.813924348030386,10393,12769,True,0.813924348030386,1.7463186707025837,1.7450264529104436,0.4282477915022114,True,1,14,0.07142857142857142,0.07142857142857142,e24cc559fea0e3861d713891b2073d66aa9b72474bfb677016ba4a906b09814f,7566,471,0,stage18-scaling-24a9adb84176,0,6,8650,91
91,s0-step8650-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C3,3,4,35,39,0.0755813953488372,0.8117315373169395,10365,12769,True,0.8117315373169395,1.9398827155882343,1.9386103123400764,0.4616608857444509,True,11,74,0.14864864864864866,0.12765765765765766,aa5f3433aa8312afad1c41102755eacf5a629b785ecc5e1384bb4d85d85ba20f,7671,478,0,stage18-scaling-24a9adb84176,0,6,8650,91
91,s0-step8650-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C4,4,4,38,42,0.08139534883720931,0.8046832171665753,10275,12769,True,0.8045265878299005,1.8656755502497135,1.8643698327243912,0.4482763231139636,True,15,71,0.2112676056338028,0.17688306814238877,33f4de25be81c405df63e1c6bebb936b3263002a31234729d0bce6645a580f8a,7626,475,0,stage18-scaling-24a9adb84176,0,6,8650,91
91,s0-step8650-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C5,5,4,38,42,0.08139534883720931,0.8006108544130316,10223,12769,True,0.8004542250763568,1.8312617960658832,1.8299739099032486,0.44270928190289244,True,15,71,0.2112676056338028,0.18632530476979525,09e8995f17241661e747534bd14cf44494c1e3e917a99d609239d9fd62805ef1,7626,475,0,stage18-scaling-24a9adb84176,0,6,8650,91
92,s0-step8650-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,1,4,40,44,0.08527131782945736,0.8172918787688934,10436,12769,True,0.8172918787688934,1.7456938231296646,1.744516425619522,0.42806971349024586,True,0,1,0.0,,f7498b8bf3c7f4808a7ca0cd9fb73692640eab91145a6119e3a088db2d8191b6,7596,473,0,stage18-scaling-24a9adb84176,0,6,8650,92
92,s0-step8650-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,2,4,42,46,0.08914728682170543,0.813924348030386,10393,12769,True,0.813924348030386,1.7463186707025837,1.7450264529104436,0.4282477915022114,True,1,14,0.07142857142857142,0.07142857142857142,e24cc559fea0e3861d713891b2073d66aa9b72474bfb677016ba4a906b09814f,7566,471,0,stage18-scaling-24a9adb84176,0,6,8650,92
92,s0-step8650-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C3,3,4,35,39,0.0755813953488372,0.8117315373169395,10365,12769,True,0.8117315373169395,1.9398827155882343,1.9386103123400764,0.4616608857444509,True,11,74,0.14864864864864866,0.12765765765765766,aa5f3433aa8312afad1c41102755eacf5a629b785ecc5e1384bb4d85d85ba20f,7671,478,0,stage18-scaling-24a9adb84176,0,6,8650,92
92,s0-step8650-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C4,4,4,38,42,0.08139534883720931,0.8046832171665753,10275,12769,True,0.8045265878299005,1.8656755502497135,1.8643698327243912,0.4482763231139636,True,15,71,0.2112676056338028,0.17688306814238877,33f4de25be81c405df63e1c6bebb936b3263002a31234729d0bce6645a580f8a,7626,475,0,stage18-scaling-24a9adb84176,0,6,8650,92
92,s0-step8650-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C5,5,4,38,42,0.08139534883720931,0.8006108544130316,10223,12769,True,0.8004542250763568,1.8312617960658832,1.8299739099032486,0.44270928190289244,True,15,71,0.2112676056338028,0.18632530476979525,09e8995f17241661e747534bd14cf44494c1e3e917a99d609239d9fd62805ef1,7626,475,0,stage18-scaling-24a9adb84176,0,6,8650,92
92,s0-step8650-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C6,6,4,36,40,0.07751937984496124,0.8035084971415146,10260,12769,True,0.8035084971415146,1.9316078732314597,1.9303089205322386,0.4596457667173248,True,17,67,0.2537313432835821,0.1786014625575403,d1415eac731862973edb432df1f16971a178e1f1b152b4721084c1dce4fdb094,7656,477,0,stage18-scaling-24a9adb84176,0,6,8650,92
93,s0-step8650-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,1,4,40,44,0.08527131782945736,0.8172918787688934,10436,12769,True,0.8172918787688934,1.7456938231296646,1.744516425619522,0.42806971349024586,True,0,1,0.0,,f7498b8bf3c7f4808a7ca0cd9fb73692640eab91145a6119e3a088db2d8191b6,7596,473,0,stage18-scaling-24a9adb84176,0,6,8650,93
93,s0-step8650-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C2,2,4,42,46,0.08914728682170543,0.813924348030386,10393,12769,True,0.813924348030386,1.7463186707025837,1.7450264529104436,0.4282477915022114,True,1,14,0.07142857142857142,0.07142857142857142,e24cc559fea0e3861d713891b2073d66aa9b72474bfb677016ba4a906b09814f,7566,471,0,stage18-scaling-24a9adb84176,0,6,8650,93
93,s0-step8650-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C3,3,4,35,39,0.0755813953488372,0.8117315373169395,10365,12769,True,0.8117315373169395,1.9398827155882343,1.9386103123400764,0.4616608857444509,True,11,74,0.14864864864864866,0.12765765765765766,aa5f3433aa8312afad1c41102755eacf5a629b785ecc5e1384bb4d85d85ba20f,7671,478,0,stage18-scaling-24a9adb84176,0,6,8650,93
93,s0-step8650-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C4,4,4,38,42,0.08139534883720931,0.8046832171665753,10275,12769,True,0.8045265878299005,1.8656755502497135,1.8643698327243912,0.4482763231139636,True,15,71,0.2112676056338028,0.17688306814238877,33f4de25be81c405df63e1c6bebb936b3263002a31234729d0bce6645a580f8a,7626,475,0,stage18-scaling-24a9adb84176,0,6,8650,93
93,s0-step8650-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C5,5,4,38,42,0.08139534883720931,0.8006108544130316,10223,12769,True,0.8004542250763568,1.8312617960658832,1.8299739099032486,0.44270928190289244,True,15,71,0.2112676056338028,0.18632530476979525,09e8995f17241661e747534bd14cf44494c1e3e917a99d609239d9fd62805ef1,7626,475,0,stage18-scaling-24a9adb84176,0,6,8650,93
93,s0-step8650-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C6,6,4,36,40,0.07751937984496124,0.8035084971415146,10260,12769,True,0.8035084971415146,1.9316078732314597,1.9303089205322386,0.4596457667173248,True,17,67,0.2537313432835821,0.1786014625575403,d1415eac731862973edb432df1f16971a178e1f1b152b4721084c1dce4fdb094,7656,477,0,stage18-scaling-24a9adb84176,0,6,8650,93
94,s0-step8650-f17of20-d1of4,17,20,0.850,1,4,0.25,fresh_execution,,,C1,1,4,44,48,0.09302325581395349,0.859503485002741,10975,12769,True,0.859503485002741,1.5827041814069152,1.5815082455183898,0.40035192426435584,True,0,1,0.0,,b326f80193f1d4f60fbeb2c3189d0ea72ab8b1a25e1aa2e4dcbe48366a4327e1,7536,469,0,stage18-scaling-24a9adb84176,0,6,8650,94
94,s0-step8650-f17of20-d1of4,17,20,0.850,1,4,0.25,fresh_execution,,,C2,2,4,41,45,0.0872093023255814,0.8589552823243793,10968,12769,True,0.8589552823243793,1.7122280022546756,1.7109850443872208,0.4250301465876993,True,10,83,0.12048192771084337,0.12048192771084337,b60ab9aa6566d3c35884b805e303d8929d54bd80d730d2f696f4b5926cfbde19,7581,472,0,stage18-scaling-24a9adb84176,0,6,8650,94
94,s0-step8650-f17of20-d1of4,17,20,0.850,1,4,0.25,fresh_execution,,,C3,3,4,42,46,0.08914728682170543,0.8692928185449135,11100,12769,True,0.8692928185449135,1.7059583310252284,1.7046767199610813,0.4234769537555382,True,5,42,0.11904761904761904,0.10771658060814687,1e2dcc228f7577c31087d1dbc4d30ff68bf5a8a6ac3daa069a2171f18421d4eb,7566,471,0,stage18-scaling-24a9adb84176,0,6,8650,94
94,s0-step8650-f17of20-d1of4,17,20,0.850,1,4,0.25,fresh_execution,,,C4,4,4,42,46,0.08914728682170543,0.8540997728874619,10906,12769,True,0.853943143550787,1.6717359720785379,1.670450397941517,0.41589886322384134,True,15,76,0.19736842105263158,0.16456996148908856,eb9ad94113730d8cc103a00cf07e6e49538be30a30652c985b6e01ec8c3de351,7582,471,0,stage18-scaling-24a9adb84176,0,6,8650,94
94,s0-step8650-f17of20-d1of4,17,20,0.850,1,4,0.25,fresh_execution,,,C5,5,4,40,44,0.08527131782945736,0.8547262902341609,10914,12769,True,0.8547262902341609,1.7794714767300015,1.7781834780542056,0.43635351051889987,True,9,37,0.24324324324324326,0.20809901237532816,ed1b72849027a05a52a51d0c18ebb60af083a9853048a44e1b1ba6d48eee110f,7612,473,0,stage18-scaling-24a9adb84176,0,6,8650,94
94,s0-step8650-f17of20-d1of4,17,20,0.850,1,4,0.25,fresh_execution,,,C6,6,4,43,47,0.09108527131782945,0.8609914637011512,10994,12769,True,0.8609914637011512,1.687839413622034,1.6866518715839247,0.42009664935916335,True,16,79,0.20253164556962025,0.18094155178598884,ebcd2c42519207099ae9dcc9e5a5eded78c926ecddad1b2f2f952c10ace10c8f,7551,470,0,stage18-scaling-24a9adb84176,0,6,8650,94
95,s0-step8650-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C1,1,4,44,48,0.09302325581395349,0.859503485002741,10975,12769,True,0.859503485002741,1.5827041814069152,1.5815082455183898,0.40035192426435584,True,0,1,0.0,,b326f80193f1d4f60fbeb2c3189d0ea72ab8b1a25e1aa2e4dcbe48366a4327e1,7536,469,0,stage18-scaling-24a9adb84176,0,6,8650,95
95,s0-step8650-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C2,2,4,41,45,0.0872093023255814,0.8589552823243793,10968,12769,True,0.8589552823243793,1.7122280022546756,1.7109850443872208,0.4250301465876993,True,10,83,0.12048192771084337,0.12048192771084337,b60ab9aa6566d3c35884b805e303d8929d54bd80d730d2f696f4b5926cfbde19,7581,472,0,stage18-scaling-24a9adb84176,0,6,8650,95
95,s0-step8650-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C3,3,4,42,46,0.08914728682170543,0.8692928185449135,11100,12769,True,0.8692928185449135,1.7059583310252284,1.7046767199610813,0.4234769537555382,True,5,42,0.11904761904761904,0.10771658060814687,1e2dcc228f7577c31087d1dbc4d30ff68bf5a8a6ac3daa069a2171f18421d4eb,7566,471,0,stage18-scaling-24a9adb84176,0,6,8650,95
95,s0-step8650-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C4,4,4,42,46,0.08914728682170543,0.8540997728874619,10906,12769,True,0.853943143550787,1.6717359720785379,1.670450397941517,0.41589886322384134,True,15,76,0.19736842105263158,0.16456996148908856,eb9ad94113730d8cc103a00cf07e6e49538be30a30652c985b6e01ec8c3de351,7582,471,0,stage18-scaling-24a9adb84176,0,6,8650,95
95,s0-step8650-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C5,5,4,40,44,0.08527131782945736,0.8547262902341609,10914,12769,True,0.8547262902341609,1.7794714767300015,1.7781834780542056,0.43635351051889987,True,9,37,0.24324324324324326,0.20809901237532816,ed1b72849027a05a52a51d0c18ebb60af083a9853048a44e1b1ba6d48eee110f,7612,473,0,stage18-scaling-24a9adb84176,0,6,8650,95
95,s0-step8650-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C6,6,4,43,47,0.09108527131782945,0.8609914637011512,10994,12769,True,0.8609914637011512,1.687839413622034,1.6866518715839247,0.42009664935916335,True,16,79,0.20253164556962025,0.18094155178598884,ebcd2c42519207099ae9dcc9e5a5eded78c926ecddad1b2f2f952c10ace10c8f,7551,470,0,stage18-scaling-24a9adb84176,0,6,8650,95
96,s0-step8650-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C1,1,4,44,48,0.09302325581395349,0.859503485002741,10975,12769,True,0.859503485002741,1.5827041814069152,1.5815082455183898,0.40035192426435584,True,0,1,0.0,,b326f80193f1d4f60fbeb2c3189d0ea72ab8b1a25e1aa2e4dcbe48366a4327e1,7536,469,0,stage18-scaling-24a9adb84176,0,6,8650,96
96,s0-step8650-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C2,2,4,41,45,0.0872093023255814,0.8589552823243793,10968,12769,True,0.8589552823243793,1.7122280022546756,1.7109850443872208,0.4250301465876993,True,10,83,0.12048192771084337,0.12048192771084337,b60ab9aa6566d3c35884b805e303d8929d54bd80d730d2f696f4b5926cfbde19,7581,472,0,stage18-scaling-24a9adb84176,0,6,8650,96
96,s0-step8650-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C3,3,4,42,46,0.08914728682170543,0.8692928185449135,11100,12769,True,0.8692928185449135,1.7059583310252284,1.7046767199610813,0.4234769537555382,True,5,42,0.11904761904761904,0.10771658060814687,1e2dcc228f7577c31087d1dbc4d30ff68bf5a8a6ac3daa069a2171f18421d4eb,7566,471,0,stage18-scaling-24a9adb84176,0,6,8650,96
96,s0-step8650-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C4,4,4,42,46,0.08914728682170543,0.8540997728874619,10906,12769,True,0.853943143550787,1.6717359720785379,1.670450397941517,0.41589886322384134,True,15,76,0.19736842105263158,0.16456996148908856,eb9ad94113730d8cc103a00cf07e6e49538be30a30652c985b6e01ec8c3de351,7582,471,0,stage18-scaling-24a9adb84176,0,6,8650,96
96,s0-step8650-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C5,5,4,40,44,0.08527131782945736,0.8547262902341609,10914,12769,True,0.8547262902341609,1.7794714767300015,1.7781834780542056,0.43635351051889987,True,9,37,0.24324324324324326,0.20809901237532816,ed1b72849027a05a52a51d0c18ebb60af083a9853048a44e1b1ba6d48eee110f,7612,473,0,stage18-scaling-24a9adb84176,0,6,8650,96
96,s0-step8650-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C6,6,4,43,47,0.09108527131782945,0.8609914637011512,10994,12769,True,0.8609914637011512,1.687839413622034,1.6866518715839247,0.42009664935916335,True,16,79,0.20253164556962025,0.18094155178598884,ebcd2c42519207099ae9dcc9e5a5eded78c926ecddad1b2f2f952c10ace10c8f,7551,470,0,stage18-scaling-24a9adb84176,0,6,8650,96
97,s0-step8650-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C1,1,4,47,51,0.09883720930232558,0.9055525099851202,11563,12769,True,0.9055525099851202,1.4530188473794434,1.4518604597400757,0.3773316254003306,True,0,1,0.0,,21a8006ba3ca8a7a38e3a4396e95d927aa0f752f4ae0e22fdc8e43e016458fde,7491,466,0,stage18-scaling-24a9adb84176,0,6,8650,97
