comparison_type,comparison_label,metric,left_checkpoint_step,right_checkpoint_step,independent_unit,total_seed_count,defined_seed_count,undefined_seed_count,positive_count,negative_count,zero_count,sign_consistency,median_paired_change,mean_paired_change,minimum_paired_change,maximum_paired_change,exact_two_sided_sign_probability,exact_test_name,null_hypothesis,zero_difference_handling,multiple_comparison_adjustment,inference_scope,phase_aligned_seed_count,right_censored_seed_count,seed_values_json,included_seed_ids_json,excluded_seed_ids_json
transition_to_post,grid_3_to_post,mean_transfer_fidelity,7450,9050,trained_model_seed,5,2,3,2,0,0,1,0.0004235778184608470238095238,0.0004235778184608470238095238,0.0001941860951609035714285714,0.0006529695417607904761904762,0.5,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,2,0,"{""0"":""0.0006529695417607904761904762"",""1"":null,""2"":null,""3"":null,""4"":""0.0001941860951609035714285714""}","[0,4]","[1,2,3]"
transition_to_post,grid_3_to_post,median_circuit_size,7450,9050,trained_model_seed,5,2,3,0,2,0,1,-9.0,-9,-10.0,-8,0.5,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,2,0,"{""0"":""-10.0"",""1"":null,""2"":null,""3"":null,""4"":""-8""}","[0,4]","[1,2,3]"
transition_to_post,grid_3_to_post,median_pairwise_overlap,7450,9050,trained_model_seed,5,2,3,0,2,0,1,-0.023321864247732245,-0.023321864247732245,-0.03050359712230216,-0.01614013137316233,0.5,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,2,0,"{""0"":""-0.01614013137316233"",""1"":null,""2"":null,""3"":null,""4"":""-0.03050359712230216""}","[0,4]","[1,2,3]"
transition_to_post,grid_3_to_post,structural_family_size,7450,9050,trained_model_seed,5,5,0,2,1,2,0.6666666666666666666666666667,0,2.6,-1,7,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,2,0,"{""0"":""-1"",""1"":""7"",""2"":""7"",""3"":""0"",""4"":""0""}","[0,1,2,3,4]",[]
transition_to_post,grid_3_to_post,transfer_distinct_group_count,7450,9050,trained_model_seed,5,2,3,0,0,2,,0,0,0,0,,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,2,0,"{""0"":""0"",""1"":null,""2"":null,""3"":null,""4"":""0""}","[0,4]","[1,2,3]"
transition_to_post,grid_4_to_post,matched_fidelity_structural_diversity,8150,9050,trained_model_seed,5,3,2,2,1,0,0.6666666666666666666666666667,0.03717026378896882,0.04478822138965566666666666667,-0.0058368076235855,0.10303120800358368,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""-0.0058368076235855"",""1"":null,""2"":""0.10303120800358368"",""3"":null,""4"":""0.03717026378896882""}","[0,2,4]","[1,3]"
transition_to_post,grid_4_to_post,matched_sparsity_fidelity,8150,9050,trained_model_seed,5,2,3,1,0,1,1,0.0004698880100243,0.0004698880100243,0E-16,0.0009397760200486,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""0.0009397760200486"",""1"":null,""2"":null,""3"":null,""4"":""0E-16""}","[0,4]","[1,2,3]"
transition_to_post,grid_4_to_post,mean_transfer_fidelity,8150,9050,trained_model_seed,5,3,2,2,1,0,0.6666666666666666666666666667,0.0000307443499098571428571428,0.0002138872260089968253968253667,-0.0000160153841908750000000000,0.0006269327123080083333333333,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""0.0006269327123080083333333333"",""1"":null,""2"":""-0.0000160153841908750000000000"",""3"":null,""4"":""0.0000307443499098571428571428""}","[0,2,4]","[1,3]"
transition_to_post,grid_4_to_post,median_circuit_size,8150,9050,trained_model_seed,5,3,2,1,2,0,0.6666666666666666666666666667,-15.0,-13.66666666666666666666666667,-31,5,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""-15.0"",""1"":null,""2"":""-31"",""3"":null,""4"":""5""}","[0,2,4]","[1,3]"
transition_to_post,grid_4_to_post,median_pairwise_overlap,8150,9050,trained_model_seed,5,3,2,1,2,0,0.6666666666666666666666666667,-0.03717026378896882,-0.04567102199848367333333333333,-0.10303120800358368,0.00318840579710148,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""0.00318840579710148"",""1"":null,""2"":""-0.10303120800358368"",""3"":null,""4"":""-0.03717026378896882""}","[0,2,4]","[1,3]"
transition_to_post,grid_4_to_post,structural_family_size,8150,9050,trained_model_seed,5,5,0,1,1,3,0.5,0,1.2,-1,7,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""-1"",""1"":""7"",""2"":""0"",""3"":""0"",""4"":""0""}","[0,1,2,3,4]",[]
transition_to_post,grid_4_to_post,transfer_distinct_group_count,8150,9050,trained_model_seed,5,3,2,0,0,3,,0,0,0,0,,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""0"",""1"":null,""2"":""0"",""3"":null,""4"":""0""}","[0,2,4]","[1,3]"
transition_to_post,grid_5_to_post,matched_fidelity_structural_diversity,8500,9050,trained_model_seed,5,3,2,2,1,0,0.6666666666666666666666666667,0.00253837072018890,0.00214751760234741,-0.0198310916484204,0.02373527373527373,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""-0.0198310916484204"",""1"":null,""2"":""0.02373527373527373"",""3"":null,""4"":""0.00253837072018890""}","[0,2,4]","[1,3]"
transition_to_post,grid_5_to_post,matched_sparsity_fidelity,8500,9050,trained_model_seed,5,3,2,2,1,0,0.6666666666666666666666666667,0.00023494400501205,0.00007831466833736666666666666667,-0.0003132586733495,0.00031325867334955,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""0.00031325867334955"",""1"":null,""2"":""0.00023494400501205"",""3"":null,""4"":""-0.0003132586733495""}","[0,2,4]","[1,3]"
transition_to_post,grid_5_to_post,mean_transfer_fidelity,8500,9050,trained_model_seed,5,3,2,2,1,0,0.6666666666666666666666666667,0.0001491193859155642857142857,0.00009645899088284940476190476667,-0.0003910384999974565476190476,0.0005312960867304404761904762,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""0.0005312960867304404761904762"",""1"":null,""2"":""0.0001491193859155642857142857"",""3"":null,""4"":""-0.0003910384999974565476190476""}","[0,2,4]","[1,3]"
transition_to_post,grid_5_to_post,median_circuit_size,8500,9050,trained_model_seed,5,3,2,1,2,0,0.6666666666666666666666666667,-5.0,-2.333333333333333333333333333,-17,15.0,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""-5.0"",""1"":null,""2"":""-17"",""3"":null,""4"":""15.0""}","[0,2,4]","[1,3]"
transition_to_post,grid_5_to_post,median_pairwise_overlap,8500,9050,trained_model_seed,5,3,2,1,2,0,0.6666666666666666666666666667,-0.01772068511198945,-0.01197549937277522333333333333,-0.02373527373527373,0.00552946072893751,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""-0.01772068511198945"",""1"":null,""2"":""-0.02373527373527373"",""3"":null,""4"":""0.00552946072893751""}","[0,2,4]","[1,3]"
transition_to_post,grid_5_to_post,structural_family_size,8500,9050,trained_model_seed,5,5,0,2,1,2,0.6666666666666666666666666667,0,1.4,-1,7,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""-1"",""1"":""7"",""2"":""0"",""3"":""0"",""4"":""1""}","[0,1,2,3,4]",[]
transition_to_post,grid_5_to_post,transfer_distinct_group_count,8500,9050,trained_model_seed,5,3,2,0,0,3,,0,0,0,0,,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""0"",""1"":null,""2"":""0"",""3"":null,""4"":""0""}","[0,2,4]","[1,3]"
transition_to_post,grid_6_to_post,matched_fidelity_structural_diversity,8650,9050,trained_model_seed,5,3,2,2,1,0,0.6666666666666666666666666667,0.01336073997944501,0.01059437929981549333333333333,-0.00691543991783636,0.02533783783783783,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""-0.00691543991783636"",""1"":null,""2"":""0.02533783783783783"",""3"":null,""4"":""0.01336073997944501""}","[0,2,4]","[1,3]"
transition_to_post,grid_6_to_post,matched_sparsity_fidelity,8650,9050,trained_model_seed,5,3,2,2,1,0,0.6666666666666666666666666667,0.0003915733416869,0.0003132586733495333333333333333,-0.0000783146683374,0.0006265173466991,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""0.0003915733416869"",""1"":null,""2"":""-0.0000783146683374"",""3"":null,""4"":""0.0006265173466991""}","[0,2,4]","[1,3]"
transition_to_post,grid_6_to_post,mean_transfer_fidelity,8650,9050,trained_model_seed,5,3,2,3,0,0,1,0.0002168841954734601190476190,0.0002320279464399855158730158333,0.0000739042154257964285714285,0.0004052954284207000000000000,0.25,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""0.0004052954284207000000000000"",""1"":null,""2"":""0.0000739042154257964285714285"",""3"":null,""4"":""0.0002168841954734601190476190""}","[0,2,4]","[1,3]"
transition_to_post,grid_6_to_post,median_circuit_size,8650,9050,trained_model_seed,5,3,2,1,2,0,0.6666666666666666666666666667,-3.0,0.6666666666666666666666666667,-7,12.0,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""-3.0"",""1"":null,""2"":""-7"",""3"":null,""4"":""12.0""}","[0,2,4]","[1,3]"
transition_to_post,grid_6_to_post,median_pairwise_overlap,8650,9050,trained_model_seed,5,3,2,1,2,0,0.6666666666666666666666666667,-0.01336073997944501,-0.01059437929981549333333333333,-0.02533783783783783,0.00691543991783636,1,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""0.00691543991783636"",""1"":null,""2"":""-0.02533783783783783"",""3"":null,""4"":""-0.01336073997944501""}","[0,2,4]","[1,3]"
transition_to_post,grid_6_to_post,structural_family_size,8650,9050,trained_model_seed,5,5,0,2,0,3,1,0,1.6,0,7,0.5,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""0"",""1"":""7"",""2"":""0"",""3"":""0"",""4"":""1""}","[0,1,2,3,4]",[]
transition_to_post,grid_6_to_post,transfer_distinct_group_count,8650,9050,trained_model_seed,5,3,2,0,0,3,,0,0,0,0,,two_sided_exact_sign_test_nonzero_differences,positive_and_negative_directions_are_equiprobable,reported_but_excluded_from_sign_test,none_prespecified_descriptive_summaries,descriptive_small_sample_seed_level,1,0,"{""0"":""0"",""1"":null,""2"":""0"",""3"":null,""4"":""0""}","[0,2,4]","[1,3]"
