stage18_run_id,global_cell_index,cell_id,model_seed,checkpoint_index,checkpoint_step,displayed_fidelity,displayed_jaccard_cutoff,primary_cell,family_size,empty_family,singleton_family,right_censored,search_status,stopping_reason,search_execution_mode,analysis_role,unavailable_control,included_in_stage19_universe
stage18-scaling-24a9adb84176,123,s0-step9050-f39of40-d3of4,0,7,9050,0.975,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,124,s0-step9050-f99of100-d1of4,0,7,9050,0.990,0.25,False,5,False,False,False,budget_exhaustion,requested_member_6_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,125,s0-step9050-f99of100-d1of2,0,7,9050,0.990,0.50,True,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,126,s0-step9050-f99of100-d3of4,0,7,9050,0.990,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,127,s1-step200-f4of5-d1of4,1,1,200,0.800,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,128,s1-step200-f4of5-d1of2,1,1,200,0.800,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,129,s1-step200-f4of5-d3of4,1,1,200,0.800,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,130,s1-step200-f17of20-d1of4,1,1,200,0.850,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,131,s1-step200-f17of20-d1of2,1,1,200,0.850,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,132,s1-step200-f17of20-d3of4,1,1,200,0.850,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,133,s1-step200-f9of10-d1of4,1,1,200,0.900,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,134,s1-step200-f9of10-d1of2,1,1,200,0.900,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,135,s1-step200-f9of10-d3of4,1,1,200,0.900,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,136,s1-step200-f19of20-d1of4,1,1,200,0.950,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,137,s1-step200-f19of20-d1of2,1,1,200,0.950,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,138,s1-step200-f19of20-d3of4,1,1,200,0.950,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,139,s1-step200-f39of40-d1of4,1,1,200,0.975,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,140,s1-step200-f39of40-d1of2,1,1,200,0.975,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,141,s1-step200-f39of40-d3of4,1,1,200,0.975,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,142,s1-step200-f99of100-d1of4,1,1,200,0.990,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,143,s1-step200-f99of100-d1of2,1,1,200,0.990,0.50,True,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,144,s1-step200-f99of100-d3of4,1,1,200,0.990,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,145,s1-step3400-f4of5-d1of4,1,2,3400,0.800,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,146,s1-step3400-f4of5-d1of2,1,2,3400,0.800,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,147,s1-step3400-f4of5-d3of4,1,2,3400,0.800,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,148,s1-step3400-f17of20-d1of4,1,2,3400,0.850,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,149,s1-step3400-f17of20-d1of2,1,2,3400,0.850,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,150,s1-step3400-f17of20-d3of4,1,2,3400,0.850,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,151,s1-step3400-f9of10-d1of4,1,2,3400,0.900,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,152,s1-step3400-f9of10-d1of2,1,2,3400,0.900,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,153,s1-step3400-f9of10-d3of4,1,2,3400,0.900,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,154,s1-step3400-f19of20-d1of4,1,2,3400,0.950,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,155,s1-step3400-f19of20-d1of2,1,2,3400,0.950,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,156,s1-step3400-f19of20-d3of4,1,2,3400,0.950,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,157,s1-step3400-f39of40-d1of4,1,2,3400,0.975,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,158,s1-step3400-f39of40-d1of2,1,2,3400,0.975,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,159,s1-step3400-f39of40-d3of4,1,2,3400,0.975,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,160,s1-step3400-f99of100-d1of4,1,2,3400,0.990,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,161,s1-step3400-f99of100-d1of2,1,2,3400,0.990,0.50,True,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,162,s1-step3400-f99of100-d3of4,1,2,3400,0.990,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,163,s1-step7450-f4of5-d1of4,1,3,7450,0.800,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,164,s1-step7450-f4of5-d1of2,1,3,7450,0.800,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,165,s1-step7450-f4of5-d3of4,1,3,7450,0.800,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,166,s1-step7450-f17of20-d1of4,1,3,7450,0.850,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,167,s1-step7450-f17of20-d1of2,1,3,7450,0.850,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,168,s1-step7450-f17of20-d3of4,1,3,7450,0.850,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,169,s1-step7450-f9of10-d1of4,1,3,7450,0.900,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,170,s1-step7450-f9of10-d1of2,1,3,7450,0.900,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,171,s1-step7450-f9of10-d3of4,1,3,7450,0.900,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,172,s1-step7450-f19of20-d1of4,1,3,7450,0.950,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,173,s1-step7450-f19of20-d1of2,1,3,7450,0.950,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,174,s1-step7450-f19of20-d3of4,1,3,7450,0.950,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,175,s1-step7450-f39of40-d1of4,1,3,7450,0.975,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,176,s1-step7450-f39of40-d1of2,1,3,7450,0.975,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,177,s1-step7450-f39of40-d3of4,1,3,7450,0.975,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,178,s1-step7450-f99of100-d1of4,1,3,7450,0.990,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,179,s1-step7450-f99of100-d1of2,1,3,7450,0.990,0.50,True,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,180,s1-step7450-f99of100-d3of4,1,3,7450,0.990,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,181,s1-step8150-f4of5-d1of4,1,4,8150,0.800,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,182,s1-step8150-f4of5-d1of2,1,4,8150,0.800,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,183,s1-step8150-f4of5-d3of4,1,4,8150,0.800,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,184,s1-step8150-f17of20-d1of4,1,4,8150,0.850,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,185,s1-step8150-f17of20-d1of2,1,4,8150,0.850,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,186,s1-step8150-f17of20-d3of4,1,4,8150,0.850,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,187,s1-step8150-f9of10-d1of4,1,4,8150,0.900,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,188,s1-step8150-f9of10-d1of2,1,4,8150,0.900,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,189,s1-step8150-f9of10-d3of4,1,4,8150,0.900,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,190,s1-step8150-f19of20-d1of4,1,4,8150,0.950,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,191,s1-step8150-f19of20-d1of2,1,4,8150,0.950,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,192,s1-step8150-f19of20-d3of4,1,4,8150,0.950,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,193,s1-step8150-f39of40-d1of4,1,4,8150,0.975,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,194,s1-step8150-f39of40-d1of2,1,4,8150,0.975,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,195,s1-step8150-f39of40-d3of4,1,4,8150,0.975,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,196,s1-step8150-f99of100-d1of4,1,4,8150,0.990,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,197,s1-step8150-f99of100-d1of2,1,4,8150,0.990,0.50,True,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,198,s1-step8150-f99of100-d3of4,1,4,8150,0.990,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,199,s1-step8500-f4of5-d1of4,1,5,8500,0.800,0.25,False,1,False,True,False,budget_exhaustion,requested_member_2_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,200,s1-step8500-f4of5-d1of2,1,5,8500,0.800,0.50,False,1,False,True,False,budget_exhaustion,requested_member_2_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,201,s1-step8500-f4of5-d3of4,1,5,8500,0.800,0.75,False,1,False,True,False,budget_exhaustion,requested_member_2_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,202,s1-step8500-f17of20-d1of4,1,5,8500,0.850,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,203,s1-step8500-f17of20-d1of2,1,5,8500,0.850,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,204,s1-step8500-f17of20-d3of4,1,5,8500,0.850,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,205,s1-step8500-f9of10-d1of4,1,5,8500,0.900,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,206,s1-step8500-f9of10-d1of2,1,5,8500,0.900,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,207,s1-step8500-f9of10-d3of4,1,5,8500,0.900,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,208,s1-step8500-f19of20-d1of4,1,5,8500,0.950,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,209,s1-step8500-f19of20-d1of2,1,5,8500,0.950,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,210,s1-step8500-f19of20-d3of4,1,5,8500,0.950,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,211,s1-step8500-f39of40-d1of4,1,5,8500,0.975,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,212,s1-step8500-f39of40-d1of2,1,5,8500,0.975,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,213,s1-step8500-f39of40-d3of4,1,5,8500,0.975,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,214,s1-step8500-f99of100-d1of4,1,5,8500,0.990,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,215,s1-step8500-f99of100-d1of2,1,5,8500,0.990,0.50,True,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,216,s1-step8500-f99of100-d3of4,1,5,8500,0.990,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,217,s1-step8650-f4of5-d1of4,1,6,8650,0.800,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,218,s1-step8650-f4of5-d1of2,1,6,8650,0.800,0.50,False,8,False,False,False,budget_exhaustion,requested_member_9_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,219,s1-step8650-f4of5-d3of4,1,6,8650,0.800,0.75,False,8,False,False,False,budget_exhaustion,requested_member_9_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,220,s1-step8650-f17of20-d1of4,1,6,8650,0.850,0.25,False,2,False,False,False,budget_exhaustion,requested_member_3_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,221,s1-step8650-f17of20-d1of2,1,6,8650,0.850,0.50,False,8,False,False,False,budget_exhaustion,requested_member_9_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,222,s1-step8650-f17of20-d3of4,1,6,8650,0.850,0.75,False,8,False,False,False,budget_exhaustion,requested_member_9_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,223,s1-step8650-f9of10-d1of4,1,6,8650,0.900,0.25,False,2,False,False,False,budget_exhaustion,requested_member_3_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,224,s1-step8650-f9of10-d1of2,1,6,8650,0.900,0.50,False,8,False,False,False,budget_exhaustion,requested_member_9_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,225,s1-step8650-f9of10-d3of4,1,6,8650,0.900,0.75,False,8,False,False,False,budget_exhaustion,requested_member_9_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,226,s1-step8650-f19of20-d1of4,1,6,8650,0.950,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,227,s1-step8650-f19of20-d1of2,1,6,8650,0.950,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,228,s1-step8650-f19of20-d3of4,1,6,8650,0.950,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,229,s1-step8650-f39of40-d1of4,1,6,8650,0.975,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,230,s1-step8650-f39of40-d1of2,1,6,8650,0.975,0.50,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,231,s1-step8650-f39of40-d3of4,1,6,8650,0.975,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,232,s1-step8650-f99of100-d1of4,1,6,8650,0.990,0.25,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,233,s1-step8650-f99of100-d1of2,1,6,8650,0.990,0.50,True,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,primary_checkpoint_matching_and_sensitivity,False,True
stage18-scaling-24a9adb84176,234,s1-step8650-f99of100-d3of4,1,6,8650,0.990,0.75,False,0,True,False,False,sparsity_failure,requested_member_1_sparsity_failure,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,235,s1-step9050-f4of5-d1of4,1,7,9050,0.800,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,236,s1-step9050-f4of5-d1of2,1,7,9050,0.800,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,237,s1-step9050-f4of5-d3of4,1,7,9050,0.800,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,238,s1-step9050-f17of20-d1of4,1,7,9050,0.850,0.25,False,2,False,False,False,budget_exhaustion,requested_member_3_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,239,s1-step9050-f17of20-d1of2,1,7,9050,0.850,0.50,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,240,s1-step9050-f17of20-d3of4,1,7,9050,0.850,0.75,False,6,False,False,False,budget_exhaustion,requested_member_7_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,241,s1-step9050-f9of10-d1of4,1,7,9050,0.900,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,242,s1-step9050-f9of10-d1of2,1,7,9050,0.900,0.50,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,243,s1-step9050-f9of10-d3of4,1,7,9050,0.900,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,244,s1-step9050-f19of20-d1of4,1,7,9050,0.950,0.25,False,4,False,False,False,budget_exhaustion,requested_member_5_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,245,s1-step9050-f19of20-d1of2,1,7,9050,0.950,0.50,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,246,s1-step9050-f19of20-d3of4,1,7,9050,0.950,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,247,s1-step9050-f39of40-d1of4,1,7,9050,0.975,0.25,False,4,False,False,False,budget_exhaustion,requested_member_5_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,248,s1-step9050-f39of40-d1of2,1,7,9050,0.975,0.50,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,249,s1-step9050-f39of40-d3of4,1,7,9050,0.975,0.75,False,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,fresh_execution,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,250,s1-step9050-f99of100-d1of4,1,7,9050,0.990,0.25,False,3,False,False,False,budget_exhaustion,requested_member_4_budget_exhaustion,reference_existing_result,sensitivity_and_pareto,False,True
stage18-scaling-24a9adb84176,251,s1-step9050-f99of100-d1of2,1,7,9050,0.990,0.50,True,7,False,False,False,budget_exhaustion,requested_member_8_budget_exhaustion,reference_existing_result,primary_checkpoint_matching_and_sensitivity,False,True
