stage11_run_id,source_training_run_id,checkpoint_step,descending_evaluation_rank,fidelity_threshold,threshold_numerator,threshold_denominator,stage9_retained_components,stage9_retained_proportion,stage9_exact_fidelity,stage9_exact_agreement_count,stage9_exact_evaluations,stage9_within_10000_evaluation_budget,stage10_classification,stage10_compatible_or_explained,random_seed_material,random_seed_digest,random_seed_uint64,random_bit_generator,random_numpy_version,random_mask_count,random_mask_duplicate_count,random_mask_pass_count,random_mask_pass_fraction,random_mask_fidelity_min,random_mask_fidelity_p05,random_mask_fidelity_median,random_mask_fidelity_p95,random_mask_fidelity_max,meaningfully_sparse,random_mask_pass_count_at_most_5,within_10000_evaluation_budget,qualifies,selected_primary_threshold
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,1,0.99,99,100,146,0.28294573643410853,0.9900540371211528,12642,6098,True,clear_match,True,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.990000|component_universe=516|replicates=100,c5769f55610f0d419d6d60cd50b5dcb342de707d328d84913f2673077d214e19,14228735261773073729,PCG64,2.4.6,100,0,0,0.0,0.008849557522123894,0.008849557522123894,0.05157020910016446,0.17705380217714775,0.24637794658939619,True,True,True,True,True
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,2,0.975,39,40,119,0.23062015503875968,0.9750176208003759,12450,6599,True,clear_match,True,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.975000|component_universe=516|replicates=100,a4dd40f2ce6a339f172ae46c1647168501cd6cc17502ebe805f18dac4fb8baed,11879722803662566303,PCG64,2.4.6,100,0,0,0.0,0.008849557522123894,0.008849557522123894,0.038883232829508965,0.15497689717284044,0.20659409507400736,True,True,True,True,False
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,3,0.95,19,20,108,0.20930232558139536,0.950896702952463,12142,6780,True,clear_match,True,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.950000|component_universe=516|replicates=100,837ca58cdb3bfaf8098188272274423b2ee12c345360f5df10c7abbc5f2327ec,9474629740472826616,PCG64,2.4.6,100,0,0,0.0,0.008849557522123894,0.008849557522123894,0.0337927793875793,0.09723940794110736,0.12311065862636071,True,True,True,True,False
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,4,0.9,9,10,82,0.15891472868217055,0.9003054272065157,11496,7042,True,clear_match,True,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.900000|component_universe=516|replicates=100,d024f55c695d8c79f85adc93034665bddf0c530c57ade3063838a92adb664d2c,14998382436304129145,PCG64,2.4.6,100,0,0,0.0,0.008849557522123894,0.008849557522123894,0.017973216383428615,0.07849087634113869,0.11214660505912757,True,True,True,True,False
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,5,0.85,17,20,77,0.14922480620155038,0.8512021301589788,10869,7101,True,clear_match,True,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.850000|component_universe=516|replicates=100,0ad9a4e2c480e14877cfc7c314c9ac52a7836d3456dcee6b8fa703c4e03f2d0a,781837304191836488,PCG64,2.4.6,100,0,0,0.0,0.008849557522123894,0.008849557522123894,0.023925131177069466,0.06957475135092803,0.13548437622366669,True,True,True,True,False
stage11-calibration-s1-c2856467c00f,modular-addition-training-s1-5f1bc9dee7ab,9050,6,0.8,4,5,64,0.12403100775193798,0.8010024277547184,10228,7328,True,clear_match,True,circuit-families|stage11-random-mask-calibration|training_run=modular-addition-training-s1-5f1bc9dee7ab|checkpoint_step=9050|threshold=0.800000|component_universe=516|replicates=100,e401ac0ba271a9b6a544d46bf8ed3f9114eecf921ee76b69d82584c97fc6a8eb,16429602081594255798,PCG64,2.4.6,100,0,0,0.0,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.04462369801863885,0.06648915341843527,True,True,True,True,False
