stage16_run_id,circuit_id,q1_fidelity,q2_fidelity,q3_fidelity,q4_fidelity,q1_accuracy,q2_accuracy,q3_accuracy,q4_accuracy,q1_cross_entropy,q2_cross_entropy,q3_cross_entropy,q4_cross_entropy,q1_kl_divergence,q2_kl_divergence,q3_kl_divergence,q4_kl_divergence,q1_jensen_shannon_divergence,q2_jensen_shannon_divergence,q3_jensen_shannon_divergence,q4_jensen_shannon_divergence
stage16-transfer-s1-cc55bd4162c8,C1,0.9886118805786396,0.9915413533834586,0.9909147869674185,0.9891581632653061,0.9873807325330871,0.9912280701754386,0.9906015037593985,0.9891581632653061,0.09520783633942835,0.08920941009743076,0.09010181380765796,0.09542161555180553,0.09012902368458031,0.08655156976316496,0.08738687537857395,0.0921333986213287,0.02845344558917954,0.027859839633907955,0.028121717808605746,0.029169037253954942
stage16-transfer-s1-cc55bd4162c8,C2,0.9910741766697445,0.9918546365914787,0.9906015037593985,0.9866071428571429,0.989843028624192,0.9918546365914787,0.9906015037593985,0.9866071428571429,0.087679269251121,0.0883059585237949,0.08824419096138508,0.08910440140135385,0.08225108510985228,0.08536231177147674,0.0853786386709459,0.08683696830104165,0.025582735178935744,0.02737411357720962,0.0273815321943004,0.027154503725718804
stage16-transfer-s1-cc55bd4162c8,C3,0.9932286857494613,0.9893483709273183,0.9893483709273183,0.9885204081632653,0.9938442597722376,0.9890350877192983,0.9890350877192983,0.9878826530612245,0.07056300461695388,0.08262192481011728,0.08257652827020888,0.0928731212089902,0.06807735697504046,0.07946112522489995,0.07947517307582364,0.08936090580114904,0.022010012715579678,0.02528131051660437,0.025284848223598527,0.02836385600603674
stage16-transfer-s1-cc55bd4162c8,C4,0.9919975377039089,0.9902882205513784,0.9902882205513784,0.9875637755102041,0.9913819636811326,0.9902882205513784,0.9902882205513784,0.9869260204081632,0.07842905269397207,0.08569803929075442,0.08612439023189643,0.09349342445946225,0.07404225810522663,0.08307220166644447,0.08340981134756675,0.09060250949858246,0.02393456852447804,0.026611594109357713,0.026631505594282106,0.028692330620009414
stage16-transfer-s1-cc55bd4162c8,C5,0.9926131117266851,0.9931077694235589,0.9921679197994987,0.9821428571428571,0.9913819636811326,0.9927944862155389,0.9918546365914787,0.9821428571428571,0.07894088706561779,0.08527420280691238,0.08674960969836948,0.10559343704422339,0.07400001103873362,0.08255323658725768,0.08403607620901164,0.1024667760543742,0.02318950842244695,0.026603623718968215,0.02702874669288069,0.03114496033548135
stage16-transfer-s1-cc55bd4162c8,C6,0.9932286857494613,0.9921679197994987,0.9912280701754386,0.9834183673469388,0.9919975377039089,0.9918546365914787,0.9915413533834586,0.9834183673469388,0.0752142319884161,0.0835657948155749,0.08346221613499268,0.10638295822794515,0.07072921658917299,0.08105549050674826,0.08101250389874347,0.10409377495503178,0.02254468400011674,0.026089858423262842,0.02609793821114111,0.03231506501123191
stage16-transfer-s1-cc55bd4162c8,C7,0.9907663896583564,0.9912280701754386,0.9912280701754386,0.9872448979591837,0.9895352416128039,0.9909147869674185,0.9909147869674185,0.9872448979591837,0.08706688671274407,0.09196678719408033,0.09232177753588708,0.09896791837920205,0.08277781882113883,0.08906596921852163,0.0893817181987122,0.0952903297490868,0.026428264004243158,0.02841752779481136,0.028506602789348176,0.03004815741797041
