component_identifier,neuron_index,activation_mean,activation_variance,near_constant,total_non_dc_power,diagonal_power,diagonal_power_fraction,dominant_canonical_frequency_pair
N29,29,0.9463466434757655,1.5515499156151986,False,19811.740872490464,347.0558117163501,0.017517683779028903,17
N30,30,6.602817140007538,82.10126657517884,False,1048351.0728984583,133082.13996465947,0.12694424931212867,17
N31,31,2.1745513019190588,9.11159911258268,False,116346.0090685682,5234.967008496955,0.044994813749148384,48
N32,32,2.3387398606070597,10.217969182688341,False,130473.24849374742,4902.212441531359,0.037572548381565624,20
N33,33,2.1226538369626082,9.8526112431465,False,125807.99296373763,6946.516211705725,0.055215221609234,56
N34,34,2.8679718096309497,18.462915579848076,False,235752.96903908002,21502.575155320505,0.0912080778577855,3
N35,35,1.4375519311410723,4.369341557072061,False,55792.122342253126,1046.4030015102403,0.01875538978587603,48
N36,36,5.060074964369789,49.64329411477188,False,633895.2225515218,70164.26642315606,0.11068748261066637,17
N37,37,4.065664379938002,29.232750992291496,False,373272.9974205701,37579.63756547603,0.10067601413754208,48
N38,38,5.119476079399444,48.741513889862965,False,622380.3908596601,61714.28322881556,0.09915846343354903,3
N39,39,3.944441922529829,31.680889119495582,False,404533.27316683915,46830.14725756542,0.11576340035261216,3
N40,40,2.09951615804339,6.014337075594105,False,76797.07011826115,1761.3046586397952,0.022934529350241244,17
N41,41,2.0812946301137205,8.520581802808428,False,108799.30904006079,6069.5666741708665,0.055786812689554884,20
N42,42,1.6083164429155783,7.623223998340996,False,97340.94723481615,3082.858947106637,0.03167073091727614,17
N43,43,8.889058667153707,145.21502457998506,False,1854250.6488618285,201590.4436918764,0.10871801167529112,56
N44,44,2.150497033322444,9.925195390553794,False,126734.81994198138,3592.217707325359,0.028344362732908444,17
N45,45,3.006811234641645,18.21053311566827,False,232530.2973539681,24145.601773689552,0.10383851931748071,1
N46,46,2.873976449781204,16.861756988355975,False,215307.7749843174,21396.311937142294,0.09937547280259973,3
N47,47,2.2250863775211784,8.190711503866122,False,104587.19519286648,3583.828710666177,0.034266419556020535,17
N48,48,1.5331011367258363,5.464771302998284,False,69779.66476798507,1347.2573561527754,0.019307306227858197,48
N49,49,4.05300389290524,30.68338722676706,False,391796.17149858846,39136.96194833865,0.09989112910073357,17
N50,50,2.0039753720266558,7.913751901211972,False,101050.69802657567,2480.0627674396055,0.024542757406657054,3
N51,51,7.36832286077184,103.81188263526741,False,1325573.9293697295,146128.78205358132,0.11023812313739541,56
N52,52,4.920678271309553,48.549586247766776,False,619929.6667977341,64506.951979533886,0.1040552750326445,1
N53,53,2.8500397167207985,16.15363721139542,False,206265.7935523081,19033.288487242375,0.09227554486592861,1
N54,54,2.812508795815036,15.201325261104587,False,194105.72225904447,7733.7235639541905,0.03984284169445104,56
N55,55,2.007120143066041,8.627593530744603,False,110165.7417940778,4761.064765588178,0.04321728958615444,3
N56,56,4.227208643456505,30.994826940470183,False,395772.94520286366,30964.682205281428,0.07823850159694387,56
N57,57,1.3910449095525776,3.272962295310351,False,41792.45554881786,906.0754879044457,0.021680360151273163,48
N58,58,3.2217504671541937,16.133035929562062,False,206002.73578457802,19947.859372446168,0.09683298280711243,3
