cell_id,circuit_id,cross_entropy,evaluation_subset,fidelity,ground_truth_accuracy,jensen_shannon_divergence,kl_divergence,prediction_agreement_count,source_run_id,source_stage,subset_example_count,transfer_execution_mode,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
s0-step8500-f39of40-d3of4,C4,1.2698488183110497,Q4,0.9677933673469388,0.9677933673469388,0.3422569724664624,1.2669949790709938,3035,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,C5,1.197418498398754,Q1,0.9738381040320099,0.9738381040320099,0.3290017639473425,1.1937319699900724,3164,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,C5,1.178675039433279,Q2,0.9793233082706767,0.9793233082706767,0.3260487527738239,1.1770055120656813,3126,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,C5,1.178325768473808,Q3,0.9799498746867168,0.9799498746867168,0.32597371346240206,1.1766526271568094,3128,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,C5,1.209033711710042,Q4,0.9706632653061225,0.9706632653061225,0.33126027136625324,1.2061908161968506,3044,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,C6,1.1926410566979866,Q1,0.9756848261003386,0.9756848261003386,0.3272635433576352,1.1890677040693356,3170,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,C6,1.1718613305771,Q2,0.9793233082706767,0.9793233082706767,0.32338424862238735,1.1702040381692256,3126,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,C6,1.1715194612069237,Q3,0.9799498746867168,0.9799498746867168,0.32330873338762384,1.1698569596668047,3128,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,C6,1.2020906290866207,Q4,0.9652423469387755,0.9652423469387755,0.3281987290912574,1.199259575857895,3027,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f99of100-d1of4,C1,0.8853326750378603,Q1,0.9873807325330871,0.9873807325330871,0.2562063256583629,0.8819606829963214,3208,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C1,0.8761711022968318,Q2,0.9927944862155389,0.9927944862155389,0.25564755047181326,0.8745536490350514,3169,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C1,0.8758926429531366,Q3,0.9927944862155389,0.9927944862155389,0.2555822555056276,0.8742696368567328,3169,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C1,0.9032518051069335,Q4,0.9904336734693877,0.9904336734693877,0.26040188375859263,0.900515832466653,3106,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C2,0.8135253923293576,Q1,0.9919975377039089,0.9919975377039089,0.23835696873867643,0.809907301339109,3223,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C2,0.8170882932337603,Q2,0.9918546365914787,0.9918546365914787,0.24056616940367548,0.815490592180058,3166,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C2,0.8172303986534906,Q3,0.9924812030075187,0.9924812030075187,0.24060533601612105,0.8156274113323269,3168,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C2,0.8609518846597912,Q4,0.985969387755102,0.985969387755102,0.2493581696431573,0.8582211874059534,3092,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C3,0.9651682108787435,Q1,0.9926131117266851,0.9926131117266851,0.276484405296253,0.9615418550329929,3225,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C3,0.9444026001413962,Q2,0.9931077694235589,0.9931077694235589,0.27275504423439606,0.9427726324472604,3170,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C3,0.9440839168928414,Q3,0.9927944862155389,0.9927944862155389,0.2726790913579668,0.9424487294974669,3169,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C3,0.9794323332619626,Q4,0.9834183673469388,0.9834183673469388,0.2792873415984308,0.9766396709874614,3084,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C4,0.9863530167511204,Q1,0.9861495844875346,0.9861495844875346,0.28106416067553963,0.9827445740056207,3204,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C4,0.9749518276336965,Q2,0.9931077694235589,0.9931077694235589,0.2800827058397448,0.9733287996932266,3170,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C4,0.9746210756875052,Q3,0.9940476190476191,0.9940476190476191,0.2800038573740606,0.9729938233378612,3173,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C4,0.9937263452804325,Q4,0.9878826530612245,0.9878826530612245,0.28319056605924947,0.9909193847442463,3098,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C5,0.9257451800991248,Q1,0.9926131117266851,0.9926131117266851,0.2668228374063744,0.9222707772887176,3225,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C5,0.9290611779686054,Q2,0.9902882205513784,0.9902882205513784,0.2684089696398915,0.9274434773741584,3161,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C5,0.9289477609114296,Q3,0.9906015037593985,0.9906015037593985,0.26837601380674797,0.9273249064257046,3162,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,C5,0.9445500761360804,Q4,0.9872448979591837,0.9872448979591837,0.27117766758096784,0.9418036210058466,3096,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of2,C1,0.8853326750378603,Q1,0.9873807325330871,0.9873807325330871,0.2562063256583629,0.8819606829963214,3208,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C1,0.8761711022968318,Q2,0.9927944862155389,0.9927944862155389,0.25564755047181326,0.8745536490350514,3169,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C1,0.8758926429531366,Q3,0.9927944862155389,0.9927944862155389,0.2555822555056276,0.8742696368567328,3169,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C1,0.9032518051069335,Q4,0.9904336734693877,0.9904336734693877,0.26040188375859263,0.900515832466653,3106,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C2,0.8135253923293576,Q1,0.9919975377039089,0.9919975377039089,0.23835696873867643,0.809907301339109,3223,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C2,0.8170882932337603,Q2,0.9918546365914787,0.9918546365914787,0.24056616940367548,0.815490592180058,3166,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C2,0.8172303986534906,Q3,0.9924812030075187,0.9924812030075187,0.24060533601612105,0.8156274113323269,3168,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C2,0.8609518846597912,Q4,0.985969387755102,0.985969387755102,0.2493581696431573,0.8582211874059534,3092,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C3,0.9651682108787435,Q1,0.9926131117266851,0.9926131117266851,0.276484405296253,0.9615418550329929,3225,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C3,0.9444026001413962,Q2,0.9931077694235589,0.9931077694235589,0.27275504423439606,0.9427726324472604,3170,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C3,0.9440839168928414,Q3,0.9927944862155389,0.9927944862155389,0.2726790913579668,0.9424487294974669,3169,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C3,0.9794323332619626,Q4,0.9834183673469388,0.9834183673469388,0.2792873415984308,0.9766396709874614,3084,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C4,0.9863530167511204,Q1,0.9861495844875346,0.9861495844875346,0.28106416067553963,0.9827445740056207,3204,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C4,0.9749518276336965,Q2,0.9931077694235589,0.9931077694235589,0.2800827058397448,0.9733287996932266,3170,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C4,0.9746210756875052,Q3,0.9940476190476191,0.9940476190476191,0.2800038573740606,0.9729938233378612,3173,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C4,0.9937263452804325,Q4,0.9878826530612245,0.9878826530612245,0.28319056605924947,0.9909193847442463,3098,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C5,0.9257451800991248,Q1,0.9926131117266851,0.9926131117266851,0.2668228374063744,0.9222707772887176,3225,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C5,0.9290611779686054,Q2,0.9902882205513784,0.9902882205513784,0.2684089696398915,0.9274434773741584,3161,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C5,0.9289477609114296,Q3,0.9906015037593985,0.9906015037593985,0.26837601380674797,0.9273249064257046,3162,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C5,0.9445500761360804,Q4,0.9872448979591837,0.9872448979591837,0.27117766758096784,0.9418036210058466,3096,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C6,0.9491991471429262,Q1,0.9889196675900277,0.9889196675900277,0.2725607746955215,0.945378951160779,3213,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C6,0.930108002416164,Q2,0.9921679197994987,0.9921679197994987,0.26917678506445036,0.928469734589679,3167,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C6,0.9299319192526727,Q3,0.9921679197994987,0.9921679197994987,0.2691226741053948,0.9282896433581125,3167,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C6,0.9641911370408892,Q4,0.9882015306122449,0.9882015306122449,0.27506719502900745,0.9613823637827205,3099,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C7,0.9214191164714753,Q1,0.9892274546014158,0.9892274546014158,0.2657393443401904,0.9178141181633248,3214,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C7,0.9248303133261421,Q2,0.9915413533834586,0.9915413533834586,0.26728482394920366,0.9232173872350675,3165,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C7,0.9247460822040275,Q3,0.9918546365914787,0.9918546365914787,0.2672633320468952,0.9231294028993163,3166,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,C7,0.9401107210017342,Q4,0.9882015306122449,0.9882015306122449,0.26975379543163935,0.9373231477683828,3099,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d3of4,C1,0.8853326750378603,Q1,0.9873807325330871,0.9873807325330871,0.2562063256583629,0.8819606829963214,3208,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C1,0.8761711022968318,Q2,0.9927944862155389,0.9927944862155389,0.25564755047181326,0.8745536490350514,3169,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C1,0.8758926429531366,Q3,0.9927944862155389,0.9927944862155389,0.2555822555056276,0.8742696368567328,3169,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C1,0.9032518051069335,Q4,0.9904336734693877,0.9904336734693877,0.26040188375859263,0.900515832466653,3106,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C2,0.8135253923293576,Q1,0.9919975377039089,0.9919975377039089,0.23835696873867643,0.809907301339109,3223,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C2,0.8170882932337603,Q2,0.9918546365914787,0.9918546365914787,0.24056616940367548,0.815490592180058,3166,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C2,0.8172303986534906,Q3,0.9924812030075187,0.9924812030075187,0.24060533601612105,0.8156274113323269,3168,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C2,0.8609518846597912,Q4,0.985969387755102,0.985969387755102,0.2493581696431573,0.8582211874059534,3092,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C3,0.9651682108787435,Q1,0.9926131117266851,0.9926131117266851,0.276484405296253,0.9615418550329929,3225,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C3,0.9444026001413962,Q2,0.9931077694235589,0.9931077694235589,0.27275504423439606,0.9427726324472604,3170,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C3,0.9440839168928414,Q3,0.9927944862155389,0.9927944862155389,0.2726790913579668,0.9424487294974669,3169,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C3,0.9794323332619626,Q4,0.9834183673469388,0.9834183673469388,0.2792873415984308,0.9766396709874614,3084,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C4,0.9863530167511204,Q1,0.9861495844875346,0.9861495844875346,0.28106416067553963,0.9827445740056207,3204,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C4,0.9749518276336965,Q2,0.9931077694235589,0.9931077694235589,0.2800827058397448,0.9733287996932266,3170,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C4,0.9746210756875052,Q3,0.9940476190476191,0.9940476190476191,0.2800038573740606,0.9729938233378612,3173,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C4,0.9937263452804325,Q4,0.9878826530612245,0.9878826530612245,0.28319056605924947,0.9909193847442463,3098,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C5,0.9257451800991248,Q1,0.9926131117266851,0.9926131117266851,0.2668228374063744,0.9222707772887176,3225,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C5,0.9290611779686054,Q2,0.9902882205513784,0.9902882205513784,0.2684089696398915,0.9274434773741584,3161,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C5,0.9289477609114296,Q3,0.9906015037593985,0.9906015037593985,0.26837601380674797,0.9273249064257046,3162,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C5,0.9445500761360804,Q4,0.9872448979591837,0.9872448979591837,0.27117766758096784,0.9418036210058466,3096,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C6,0.9491991471429262,Q1,0.9889196675900277,0.9889196675900277,0.2725607746955215,0.945378951160779,3213,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C6,0.930108002416164,Q2,0.9921679197994987,0.9921679197994987,0.26917678506445036,0.928469734589679,3167,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C6,0.9299319192526727,Q3,0.9921679197994987,0.9921679197994987,0.2691226741053948,0.9282896433581125,3167,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C6,0.9641911370408892,Q4,0.9882015306122449,0.9882015306122449,0.27506719502900745,0.9613823637827205,3099,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C7,0.9214191164714753,Q1,0.9892274546014158,0.9892274546014158,0.2657393443401904,0.9178141181633248,3214,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C7,0.9248303133261421,Q2,0.9915413533834586,0.9915413533834586,0.26728482394920366,0.9232173872350675,3165,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C7,0.9247460822040275,Q3,0.9918546365914787,0.9918546365914787,0.2672633320468952,0.9231294028993163,3166,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,C7,0.9401107210017342,Q4,0.9882015306122449,0.9882015306122449,0.26975379543163935,0.9373231477683828,3099,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8650-f4of5-d1of4,C1,1.737692342749483,Q1,0.840258541089566,0.840258541089566,0.427122092143357,1.7355966724709901,2730,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C1,1.7275874100877602,Q2,0.824874686716792,0.824874686716792,0.42636793821041746,1.7269307056437235,2633,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C1,1.7274769387280284,Q3,0.8233082706766918,0.8233082706766918,0.42634705797229944,1.7268103586281078,2628,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C1,1.7909555499137817,Q4,0.779655612244898,0.779655612244898,0.43253706197957603,1.789679583138311,2445,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C2,1.7621124273916509,Q1,0.8236380424746076,0.8236380424746076,0.4309797670259939,1.7595875016879434,2676,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C2,1.7206160180634797,Q2,0.8208020050125313,0.8208020050125313,0.4257511785137175,1.7199459786253763,2620,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C2,1.7201579686646398,Q3,0.8223684210526315,0.8223684210526315,0.42567442541003675,1.7194774245988007,2625,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C2,1.7827453010107333,Q4,0.7882653061224489,0.7882653061224489,0.4305778886797382,1.7814743243423956,2472,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C3,1.9491480332075468,Q1,0.7983995075407818,0.7983995075407818,0.4629633463494922,1.9467321169233278,2594,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C3,1.9230801216034885,Q2,0.8170426065162907,0.8170426065162907,0.4597777101890485,1.9224122928124023,2608,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C3,1.922894405308448,Q3,0.818922305764411,0.818922305764411,0.4597387683500809,1.9222165728011227,2614,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C3,1.9646778525356963,Q4,0.8128188775510204,0.8128188775510204,0.46418473797337134,1.9633696082105139,2549,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C4,1.8771800030539973,Q1,0.8076331178824253,0.8070175438596491,0.4506785061661006,1.8746087466544026,2624,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C4,1.8581286866852738,Q2,0.8029448621553885,0.8029448621553885,0.44764061461443216,1.8574625216191052,2563,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C4,1.8576805786250676,Q3,0.8023182957393483,0.8023182957393483,0.44757221280632165,1.8570047760741752,2561,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C4,1.869575923579574,Q4,0.8058035714285714,0.8058035714285714,0.44715132595073165,1.868289209802502,2527,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C5,1.8512564639782458,Q1,0.7879347491535857,0.7873191751308095,0.4452521398356233,1.8487537862631533,2560,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C5,1.8125903079272212,Q2,0.8117167919799498,0.8117167919799498,0.44060071331815315,1.8119307549805719,2591,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C5,1.8128330393888075,Q3,0.8110902255639098,0.8110902255639098,0.4406249576007812,1.8121632432943224,2589,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of4,C5,1.8483094062076464,Q4,0.7917729591836735,0.7917729591836735,0.4443425627292267,1.8470114035370322,2483,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,91
s0-step8650-f4of5-d1of2,C1,1.737692342749483,Q1,0.840258541089566,0.840258541089566,0.427122092143357,1.7355966724709901,2730,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C1,1.7275874100877602,Q2,0.824874686716792,0.824874686716792,0.42636793821041746,1.7269307056437235,2633,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C1,1.7274769387280284,Q3,0.8233082706766918,0.8233082706766918,0.42634705797229944,1.7268103586281078,2628,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C1,1.7909555499137817,Q4,0.779655612244898,0.779655612244898,0.43253706197957603,1.789679583138311,2445,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C2,1.7621124273916509,Q1,0.8236380424746076,0.8236380424746076,0.4309797670259939,1.7595875016879434,2676,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C2,1.7206160180634797,Q2,0.8208020050125313,0.8208020050125313,0.4257511785137175,1.7199459786253763,2620,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C2,1.7201579686646398,Q3,0.8223684210526315,0.8223684210526315,0.42567442541003675,1.7194774245988007,2625,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C2,1.7827453010107333,Q4,0.7882653061224489,0.7882653061224489,0.4305778886797382,1.7814743243423956,2472,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C3,1.9491480332075468,Q1,0.7983995075407818,0.7983995075407818,0.4629633463494922,1.9467321169233278,2594,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C3,1.9230801216034885,Q2,0.8170426065162907,0.8170426065162907,0.4597777101890485,1.9224122928124023,2608,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C3,1.922894405308448,Q3,0.818922305764411,0.818922305764411,0.4597387683500809,1.9222165728011227,2614,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C3,1.9646778525356963,Q4,0.8128188775510204,0.8128188775510204,0.46418473797337134,1.9633696082105139,2549,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C4,1.8771800030539973,Q1,0.8076331178824253,0.8070175438596491,0.4506785061661006,1.8746087466544026,2624,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C4,1.8581286866852738,Q2,0.8029448621553885,0.8029448621553885,0.44764061461443216,1.8574625216191052,2563,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C4,1.8576805786250676,Q3,0.8023182957393483,0.8023182957393483,0.44757221280632165,1.8570047760741752,2561,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C4,1.869575923579574,Q4,0.8058035714285714,0.8058035714285714,0.44715132595073165,1.868289209802502,2527,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C5,1.8512564639782458,Q1,0.7879347491535857,0.7873191751308095,0.4452521398356233,1.8487537862631533,2560,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C5,1.8125903079272212,Q2,0.8117167919799498,0.8117167919799498,0.44060071331815315,1.8119307549805719,2591,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C5,1.8128330393888075,Q3,0.8110902255639098,0.8110902255639098,0.4406249576007812,1.8121632432943224,2589,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C5,1.8483094062076464,Q4,0.7917729591836735,0.7917729591836735,0.4443425627292267,1.8470114035370322,2483,,,3136,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C6,1.9475098025637356,Q1,0.7867036011080333,0.7867036011080333,0.46163558670789434,1.9450178374489038,2556,,,3249,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
s0-step8650-f4of5-d1of2,C6,1.9163563153741503,Q2,0.8157894736842105,0.8157894736842105,0.4581896929807942,1.9156778809290034,2604,,,3192,fresh_execution,stage18-scaling-24a9adb84176,0,6,8650,92
