stage18_run_id,comparison_id,matching_method,model_seed,left_checkpoint_step,right_checkpoint_step,match_index,left_cell_id,left_circuit_id,left_mask_sha256,left_fidelity,left_retained_components,right_cell_id,right_circuit_id,right_mask_sha256,right_fidelity,right_retained_components,absolute_matching_difference,fidelity_change_right_minus_left,retained_component_change_right_minus_left
stage18-scaling-24a9adb84176,s2-step8150-to-step8500,matched_fidelity,2,8150,8500,1,s2-step8150-f99of100-d1of2,C6,9d09b17e90801645ac79dbff83f1a9cc22732d031ab58cf18a2122f51155655a,0.9900540371211528,113,s2-step8500-f99of100-d1of2,C3,abf0beef34dde840898b77468add512e37c7eec021136d7574e219b0865cca36,0.9900540371211528,98,0E-16,0E-16,-15
stage18-scaling-24a9adb84176,s2-step8150-to-step8500,matched_fidelity,2,8150,8500,2,s2-step8150-f99of100-d1of2,C4,87da70325702ac0e4620f7aafe510bb398f772868ec6f0f44b8ce07364981d22,0.9901323517894902,116,s2-step8500-f99of100-d1of2,C7,0de261c27659fde21a0fc95f1584abedc12e32a4b16b66d319f4ab892a4e757c,0.9900540371211528,103,0.0000783146683374,-0.0000783146683374,-13
stage18-scaling-24a9adb84176,s2-step8150-to-step8500,matched_fidelity,2,8150,8500,3,s2-step8150-f99of100-d1of2,C5,4ab516ea65472fea076527ee008061b04d221c2239297429c1c7388c4e058394,0.9901323517894902,121,s2-step8500-f99of100-d1of2,C1,f645c24a41cd9971b60c6831c9044e5ae65bf5a87cb7341018afb082db61d2ca,0.9901323517894902,87,0E-16,0E-16,-34
stage18-scaling-24a9adb84176,s2-step8150-to-step8500,matched_fidelity,2,8150,8500,4,s2-step8150-f99of100-d1of2,C1,e4a3509693a0075bd978f3de17180dee308883fb7eef1716efecd2cba4e1ea43,0.9902889811261649,105,s2-step8500-f99of100-d1of2,C5,23f09289d00addfdd29d0235a258d7300844e9c2df4685bf059fbde3633441d5,0.9901323517894902,87,0.0001566293366747,-0.0001566293366747,-18
stage18-scaling-24a9adb84176,s2-step8150-to-step8500,matched_fidelity,2,8150,8500,5,s2-step8150-f99of100-d1of2,C3,e7c55bbdd7eaa0b48304f21f15b4a8d67026f6f4164f011bdf273632fd71afad,0.9902889811261649,116,s2-step8500-f99of100-d1of2,C6,903ed6d76dc3e6394a7374d001410017e90563d8ea4d5527a9e2aeb546fc2ef7,0.9901323517894902,107,0.0001566293366747,-0.0001566293366747,-9
stage18-scaling-24a9adb84176,s2-step8150-to-step8500,matched_fidelity,2,8150,8500,6,s2-step8150-f99of100-d1of2,C2,3fec57b4bb178803009ef4dbdd2de82471fe73aa399d0a2f3629294712bb4cd6,0.9906022397995145,121,s2-step8500-f99of100-d1of2,C2,f0775a5d8e2c75b9833c609d110debd30d13afee7e03afa317272d89248e7529,0.9902106664578275,105,0.0003915733416870,-0.0003915733416870,-16
stage18-scaling-24a9adb84176,s2-step8150-to-step8500,matched_fidelity,2,8150,8500,7,s2-step8150-f99of100-d1of2,C7,fb8581e1d921efb335102cc2d728e486ae03ea82e20453e7b73dc4e4268b2487,0.9906022397995145,113,s2-step8500-f99of100-d1of2,C4,a6d649dba1c288234e98b64d3c8a788c9ae5bba3eceaa04be71b29418e818f54,0.9902889811261649,102,0.0003132586733496,-0.0003132586733496,-11
stage18-scaling-24a9adb84176,s2-step8150-to-step8650,matched_fidelity,2,8150,8650,1,s2-step8150-f99of100-d1of2,C6,9d09b17e90801645ac79dbff83f1a9cc22732d031ab58cf18a2122f51155655a,0.9900540371211528,113,s2-step8650-f99of100-d1of2,C1,addca9c95573d4cdd072a2c8b6c223871818dc95f70f0c017b78a1d3b6d2027b,0.9900540371211528,93,0E-16,0E-16,-20
stage18-scaling-24a9adb84176,s2-step8150-to-step8650,matched_fidelity,2,8150,8650,2,s2-step8150-f99of100-d1of2,C4,87da70325702ac0e4620f7aafe510bb398f772868ec6f0f44b8ce07364981d22,0.9901323517894902,116,s2-step8650-f99of100-d1of2,C7,19585e74e5a429c74085afd9fe7237b6bc08bdf1a2748e9b44479f6ce9ab4a1b,0.9900540371211528,96,0.0000783146683374,-0.0000783146683374,-20
stage18-scaling-24a9adb84176,s2-step8150-to-step8650,matched_fidelity,2,8150,8650,3,s2-step8150-f99of100-d1of2,C5,4ab516ea65472fea076527ee008061b04d221c2239297429c1c7388c4e058394,0.9901323517894902,121,s2-step8650-f99of100-d1of2,C3,3788a78ca3f740e2b0e3ce2d66a0e5c86840c6d00980a4b8e2c0a3eb8bbe1718,0.9902106664578275,91,0.0000783146683373,0.0000783146683373,-30
stage18-scaling-24a9adb84176,s2-step8150-to-step8650,matched_fidelity,2,8150,8650,4,s2-step8150-f99of100-d1of2,C1,e4a3509693a0075bd978f3de17180dee308883fb7eef1716efecd2cba4e1ea43,0.9902889811261649,105,s2-step8650-f99of100-d1of2,C5,eadd6553318e2b12ba22dac689348e2fe13b801ffedae2b999bda6862092dddd,0.9902106664578275,94,0.0000783146683374,-0.0000783146683374,-11
stage18-scaling-24a9adb84176,s2-step8150-to-step8650,matched_fidelity,2,8150,8650,5,s2-step8150-f99of100-d1of2,C3,e7c55bbdd7eaa0b48304f21f15b4a8d67026f6f4164f011bdf273632fd71afad,0.9902889811261649,116,s2-step8650-f99of100-d1of2,C2,7390e9bd0148c702e1a0281cf7159114215debddd9565fd1aea70e83d0f60bcf,0.9902889811261649,92,0E-16,0E-16,-24
stage18-scaling-24a9adb84176,s2-step8150-to-step8650,matched_fidelity,2,8150,8650,6,s2-step8150-f99of100-d1of2,C2,3fec57b4bb178803009ef4dbdd2de82471fe73aa399d0a2f3629294712bb4cd6,0.9906022397995145,121,s2-step8650-f99of100-d1of2,C6,07ce287ded8346bb249d74c4632aea59d4b3ecf7b9e96df0e076d3b52378d406,0.9903672957945023,86,0.0002349440050122,-0.0002349440050122,-35
stage18-scaling-24a9adb84176,s2-step8150-to-step8650,matched_fidelity,2,8150,8650,7,s2-step8150-f99of100-d1of2,C7,fb8581e1d921efb335102cc2d728e486ae03ea82e20453e7b73dc4e4268b2487,0.9906022397995145,113,s2-step8650-f99of100-d1of2,C4,ca725e5667255611964d83c21656fb3ba704de327108706140b0915f4194cbe0,0.9904456104628397,91,0.0001566293366748,-0.0001566293366748,-22
stage18-scaling-24a9adb84176,s2-step8150-to-step9050,matched_fidelity,2,8150,9050,1,s2-step8150-f99of100-d1of2,C6,9d09b17e90801645ac79dbff83f1a9cc22732d031ab58cf18a2122f51155655a,0.9900540371211528,113,s2-step9050-f99of100-d1of2,C5,2da73b638a06f075307b7855cbfc9f446d1275ba9eb938201b3d6cb5769e80b9,0.9901323517894902,81,0.0000783146683374,0.0000783146683374,-32
stage18-scaling-24a9adb84176,s2-step8150-to-step9050,matched_fidelity,2,8150,9050,2,s2-step8150-f99of100-d1of2,C4,87da70325702ac0e4620f7aafe510bb398f772868ec6f0f44b8ce07364981d22,0.9901323517894902,116,s2-step9050-f99of100-d1of2,C1,fc2cc9f42a01e9567cec576e183f01921b7bb82a4e9f3442b1b64e58cf1d333b,0.9902106664578275,92,0.0000783146683373,0.0000783146683373,-24
stage18-scaling-24a9adb84176,s2-step8150-to-step9050,matched_fidelity,2,8150,9050,3,s2-step8150-f99of100-d1of2,C5,4ab516ea65472fea076527ee008061b04d221c2239297429c1c7388c4e058394,0.9901323517894902,121,s2-step9050-f99of100-d1of2,C2,f623816a2046bc171a4e9fade2c65142b8e7228f004ff280f9f9b49ae0f2cda7,0.9902106664578275,83,0.0000783146683373,0.0000783146683373,-38
stage18-scaling-24a9adb84176,s2-step8150-to-step9050,matched_fidelity,2,8150,9050,4,s2-step8150-f99of100-d1of2,C1,e4a3509693a0075bd978f3de17180dee308883fb7eef1716efecd2cba4e1ea43,0.9902889811261649,105,s2-step9050-f99of100-d1of2,C7,db494d58df94bae1bcc6634898bd64a7c193fb17f0e3655831837ec9b7ab967d,0.9902106664578275,86,0.0000783146683374,-0.0000783146683374,-19
stage18-scaling-24a9adb84176,s2-step8150-to-step9050,matched_fidelity,2,8150,9050,5,s2-step8150-f99of100-d1of2,C3,e7c55bbdd7eaa0b48304f21f15b4a8d67026f6f4164f011bdf273632fd71afad,0.9902889811261649,116,s2-step9050-f99of100-d1of2,C4,4417d76d81dd31bf2adec2d8787438cd91897311b163b14e9509f1daf4ea006b,0.9902889811261649,85,0E-16,0E-16,-31
stage18-scaling-24a9adb84176,s2-step8150-to-step9050,matched_fidelity,2,8150,9050,6,s2-step8150-f99of100-d1of2,C2,3fec57b4bb178803009ef4dbdd2de82471fe73aa399d0a2f3629294712bb4cd6,0.9906022397995145,121,s2-step9050-f99of100-d1of2,C3,1e8441e4c50239f956b0079076160ef7722e1a4e23b8dbcd2ad5099d7394cf2b,0.9904456104628397,83,0.0001566293366748,-0.0001566293366748,-38
stage18-scaling-24a9adb84176,s2-step8150-to-step9050,matched_fidelity,2,8150,9050,7,s2-step8150-f99of100-d1of2,C7,fb8581e1d921efb335102cc2d728e486ae03ea82e20453e7b73dc4e4268b2487,0.9906022397995145,113,s2-step9050-f99of100-d1of2,C6,e7887f64f48400bea24ee4fd55603605916f20c156208ae44f819581c6058df5,0.990523925131177,86,0.0000783146683375,-0.0000783146683375,-27
stage18-scaling-24a9adb84176,s2-step8500-to-step8650,matched_fidelity,2,8500,8650,1,s2-step8500-f99of100-d1of2,C3,abf0beef34dde840898b77468add512e37c7eec021136d7574e219b0865cca36,0.9900540371211528,98,s2-step8650-f99of100-d1of2,C1,addca9c95573d4cdd072a2c8b6c223871818dc95f70f0c017b78a1d3b6d2027b,0.9900540371211528,93,0E-16,0E-16,-5
stage18-scaling-24a9adb84176,s2-step8500-to-step8650,matched_fidelity,2,8500,8650,2,s2-step8500-f99of100-d1of2,C7,0de261c27659fde21a0fc95f1584abedc12e32a4b16b66d319f4ab892a4e757c,0.9900540371211528,103,s2-step8650-f99of100-d1of2,C7,19585e74e5a429c74085afd9fe7237b6bc08bdf1a2748e9b44479f6ce9ab4a1b,0.9900540371211528,96,0E-16,0E-16,-7
stage18-scaling-24a9adb84176,s2-step8500-to-step8650,matched_fidelity,2,8500,8650,3,s2-step8500-f99of100-d1of2,C1,f645c24a41cd9971b60c6831c9044e5ae65bf5a87cb7341018afb082db61d2ca,0.9901323517894902,87,s2-step8650-f99of100-d1of2,C3,3788a78ca3f740e2b0e3ce2d66a0e5c86840c6d00980a4b8e2c0a3eb8bbe1718,0.9902106664578275,91,0.0000783146683373,0.0000783146683373,4
stage18-scaling-24a9adb84176,s2-step8500-to-step8650,matched_fidelity,2,8500,8650,4,s2-step8500-f99of100-d1of2,C5,23f09289d00addfdd29d0235a258d7300844e9c2df4685bf059fbde3633441d5,0.9901323517894902,87,s2-step8650-f99of100-d1of2,C5,eadd6553318e2b12ba22dac689348e2fe13b801ffedae2b999bda6862092dddd,0.9902106664578275,94,0.0000783146683373,0.0000783146683373,7
stage18-scaling-24a9adb84176,s2-step8500-to-step8650,matched_fidelity,2,8500,8650,5,s2-step8500-f99of100-d1of2,C6,903ed6d76dc3e6394a7374d001410017e90563d8ea4d5527a9e2aeb546fc2ef7,0.9901323517894902,107,s2-step8650-f99of100-d1of2,C2,7390e9bd0148c702e1a0281cf7159114215debddd9565fd1aea70e83d0f60bcf,0.9902889811261649,92,0.0001566293366747,0.0001566293366747,-15
stage18-scaling-24a9adb84176,s2-step8500-to-step8650,matched_fidelity,2,8500,8650,6,s2-step8500-f99of100-d1of2,C2,f0775a5d8e2c75b9833c609d110debd30d13afee7e03afa317272d89248e7529,0.9902106664578275,105,s2-step8650-f99of100-d1of2,C6,07ce287ded8346bb249d74c4632aea59d4b3ecf7b9e96df0e076d3b52378d406,0.9903672957945023,86,0.0001566293366748,0.0001566293366748,-19
stage18-scaling-24a9adb84176,s2-step8500-to-step8650,matched_fidelity,2,8500,8650,7,s2-step8500-f99of100-d1of2,C4,a6d649dba1c288234e98b64d3c8a788c9ae5bba3eceaa04be71b29418e818f54,0.9902889811261649,102,s2-step8650-f99of100-d1of2,C4,ca725e5667255611964d83c21656fb3ba704de327108706140b0915f4194cbe0,0.9904456104628397,91,0.0001566293366748,0.0001566293366748,-11
stage18-scaling-24a9adb84176,s2-step8500-to-step9050,matched_fidelity,2,8500,9050,1,s2-step8500-f99of100-d1of2,C3,abf0beef34dde840898b77468add512e37c7eec021136d7574e219b0865cca36,0.9900540371211528,98,s2-step9050-f99of100-d1of2,C5,2da73b638a06f075307b7855cbfc9f446d1275ba9eb938201b3d6cb5769e80b9,0.9901323517894902,81,0.0000783146683374,0.0000783146683374,-17
stage18-scaling-24a9adb84176,s2-step8500-to-step9050,matched_fidelity,2,8500,9050,2,s2-step8500-f99of100-d1of2,C7,0de261c27659fde21a0fc95f1584abedc12e32a4b16b66d319f4ab892a4e757c,0.9900540371211528,103,s2-step9050-f99of100-d1of2,C1,fc2cc9f42a01e9567cec576e183f01921b7bb82a4e9f3442b1b64e58cf1d333b,0.9902106664578275,92,0.0001566293366747,0.0001566293366747,-11
stage18-scaling-24a9adb84176,s2-step8500-to-step9050,matched_fidelity,2,8500,9050,3,s2-step8500-f99of100-d1of2,C1,f645c24a41cd9971b60c6831c9044e5ae65bf5a87cb7341018afb082db61d2ca,0.9901323517894902,87,s2-step9050-f99of100-d1of2,C2,f623816a2046bc171a4e9fade2c65142b8e7228f004ff280f9f9b49ae0f2cda7,0.9902106664578275,83,0.0000783146683373,0.0000783146683373,-4
stage18-scaling-24a9adb84176,s2-step8500-to-step9050,matched_fidelity,2,8500,9050,4,s2-step8500-f99of100-d1of2,C5,23f09289d00addfdd29d0235a258d7300844e9c2df4685bf059fbde3633441d5,0.9901323517894902,87,s2-step9050-f99of100-d1of2,C7,db494d58df94bae1bcc6634898bd64a7c193fb17f0e3655831837ec9b7ab967d,0.9902106664578275,86,0.0000783146683373,0.0000783146683373,-1
stage18-scaling-24a9adb84176,s2-step8500-to-step9050,matched_fidelity,2,8500,9050,5,s2-step8500-f99of100-d1of2,C6,903ed6d76dc3e6394a7374d001410017e90563d8ea4d5527a9e2aeb546fc2ef7,0.9901323517894902,107,s2-step9050-f99of100-d1of2,C4,4417d76d81dd31bf2adec2d8787438cd91897311b163b14e9509f1daf4ea006b,0.9902889811261649,85,0.0001566293366747,0.0001566293366747,-22
stage18-scaling-24a9adb84176,s2-step8500-to-step9050,matched_fidelity,2,8500,9050,6,s2-step8500-f99of100-d1of2,C2,f0775a5d8e2c75b9833c609d110debd30d13afee7e03afa317272d89248e7529,0.9902106664578275,105,s2-step9050-f99of100-d1of2,C3,1e8441e4c50239f956b0079076160ef7722e1a4e23b8dbcd2ad5099d7394cf2b,0.9904456104628397,83,0.0002349440050122,0.0002349440050122,-22
stage18-scaling-24a9adb84176,s2-step8500-to-step9050,matched_fidelity,2,8500,9050,7,s2-step8500-f99of100-d1of2,C4,a6d649dba1c288234e98b64d3c8a788c9ae5bba3eceaa04be71b29418e818f54,0.9902889811261649,102,s2-step9050-f99of100-d1of2,C6,e7887f64f48400bea24ee4fd55603605916f20c156208ae44f819581c6058df5,0.990523925131177,86,0.0002349440050121,0.0002349440050121,-16
stage18-scaling-24a9adb84176,s2-step8650-to-step9050,matched_fidelity,2,8650,9050,1,s2-step8650-f99of100-d1of2,C1,addca9c95573d4cdd072a2c8b6c223871818dc95f70f0c017b78a1d3b6d2027b,0.9900540371211528,93,s2-step9050-f99of100-d1of2,C5,2da73b638a06f075307b7855cbfc9f446d1275ba9eb938201b3d6cb5769e80b9,0.9901323517894902,81,0.0000783146683374,0.0000783146683374,-12
stage18-scaling-24a9adb84176,s2-step8650-to-step9050,matched_fidelity,2,8650,9050,2,s2-step8650-f99of100-d1of2,C7,19585e74e5a429c74085afd9fe7237b6bc08bdf1a2748e9b44479f6ce9ab4a1b,0.9900540371211528,96,s2-step9050-f99of100-d1of2,C1,fc2cc9f42a01e9567cec576e183f01921b7bb82a4e9f3442b1b64e58cf1d333b,0.9902106664578275,92,0.0001566293366747,0.0001566293366747,-4
stage18-scaling-24a9adb84176,s2-step8650-to-step9050,matched_fidelity,2,8650,9050,3,s2-step8650-f99of100-d1of2,C3,3788a78ca3f740e2b0e3ce2d66a0e5c86840c6d00980a4b8e2c0a3eb8bbe1718,0.9902106664578275,91,s2-step9050-f99of100-d1of2,C2,f623816a2046bc171a4e9fade2c65142b8e7228f004ff280f9f9b49ae0f2cda7,0.9902106664578275,83,0E-16,0E-16,-8
stage18-scaling-24a9adb84176,s2-step8650-to-step9050,matched_fidelity,2,8650,9050,4,s2-step8650-f99of100-d1of2,C5,eadd6553318e2b12ba22dac689348e2fe13b801ffedae2b999bda6862092dddd,0.9902106664578275,94,s2-step9050-f99of100-d1of2,C7,db494d58df94bae1bcc6634898bd64a7c193fb17f0e3655831837ec9b7ab967d,0.9902106664578275,86,0E-16,0E-16,-8
stage18-scaling-24a9adb84176,s2-step8650-to-step9050,matched_fidelity,2,8650,9050,5,s2-step8650-f99of100-d1of2,C2,7390e9bd0148c702e1a0281cf7159114215debddd9565fd1aea70e83d0f60bcf,0.9902889811261649,92,s2-step9050-f99of100-d1of2,C4,4417d76d81dd31bf2adec2d8787438cd91897311b163b14e9509f1daf4ea006b,0.9902889811261649,85,0E-16,0E-16,-7
stage18-scaling-24a9adb84176,s2-step8650-to-step9050,matched_fidelity,2,8650,9050,6,s2-step8650-f99of100-d1of2,C6,07ce287ded8346bb249d74c4632aea59d4b3ecf7b9e96df0e076d3b52378d406,0.9903672957945023,86,s2-step9050-f99of100-d1of2,C3,1e8441e4c50239f956b0079076160ef7722e1a4e23b8dbcd2ad5099d7394cf2b,0.9904456104628397,83,0.0000783146683374,0.0000783146683374,-3
stage18-scaling-24a9adb84176,s2-step8650-to-step9050,matched_fidelity,2,8650,9050,7,s2-step8650-f99of100-d1of2,C4,ca725e5667255611964d83c21656fb3ba704de327108706140b0915f4194cbe0,0.9904456104628397,91,s2-step9050-f99of100-d1of2,C6,e7887f64f48400bea24ee4fd55603605916f20c156208ae44f819581c6058df5,0.990523925131177,86,0.0000783146683373,0.0000783146683373,-5
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_fidelity,4,7450,8150,1,s4-step7450-f99of100-d1of2,C3,b0197735255a6b52703c550d69b0181204dce0f9e70611d2b186172955379111,0.9902106664578275,90,s4-step8150-f99of100-d1of2,C5,946ec5deb498b71e67742b5967af212c8e4fb4d01f335cc86426186b880a38d7,0.9900540371211528,75,0.0001566293366747,-0.0001566293366747,-15
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_fidelity,4,7450,8150,2,s4-step7450-f99of100-d1of2,C5,9cb4e52eb17d1fc0de835355041b4ffe358363a5e1d35b1368e1e50700ffa010,0.9903672957945023,88,s4-step8150-f99of100-d1of2,C2,25590f8c25a80a263b002e7ca86ff5f1bee050c1fec1e59b71ce4e3ce26c0746,0.9903672957945023,74,0E-16,0E-16,-14
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_fidelity,4,7450,8150,3,s4-step7450-f99of100-d1of2,C6,34ecc579e8fca4d5720ed703d62a881cb89301921ea20092ad72c5f8107fb009,0.9903672957945023,88,s4-step8150-f99of100-d1of2,C6,2e701940f0e65130788d58536d59c9963d64de02fc89dd5356e4727bae8e1388,0.9904456104628397,77,0.0000783146683374,0.0000783146683374,-11
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_fidelity,4,7450,8150,4,s4-step7450-f99of100-d1of2,C1,11636c4c4d29dfcccc2c9498fbe89f1b8381ef8d58c8333632042455dc63c999,0.9904456104628397,89,s4-step8150-f99of100-d1of2,C3,f173d9f182ccbcc6bb58ef8c0e16b5a0b20206d649563f2e7505d8783a88d58e,0.9906805544678519,77,0.0002349440050122,0.0002349440050122,-12
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_fidelity,4,7450,8150,5,s4-step7450-f99of100-d1of2,C7,0c10e2757fbbd14bbd9cf1e3b4304b48bd80fed728cfb25bfc81ea4036d7c4d4,0.990523925131177,82,s4-step8150-f99of100-d1of2,C4,39126253e851d9dfcc9afd333320d233e3d7db114238b1fb8c0968d68faadcad,0.9907588691361892,74,0.0002349440050122,0.0002349440050122,-8
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_fidelity,4,7450,8150,6,s4-step7450-f99of100-d1of2,C2,fd0ebfa411b8340ced09c6ac87296b9863285a036e90e133f4df5607a8eae6fd,0.9906805544678519,88,s4-step8150-f99of100-d1of2,C7,b038af6e3183f433bcadcb7398747fcc9ca4ef21fedb3d75259912720470cf9b,0.9907588691361892,78,0.0000783146683373,0.0000783146683373,-10
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_fidelity,4,7450,8150,7,s4-step7450-f99of100-d1of2,C4,a4112627c1040ac5790b7ecb2914d3c28debc8f740d0a266171ae3231765f4c8,0.9906805544678519,86,s4-step8150-f99of100-d1of2,C1,d4a62956163c8817e8d9f374b22a82420ee4bf57c349739704419ed0c86abe35,0.9913070718145509,72,0.0006265173466990,0.0006265173466990,-14
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_fidelity,4,7450,8500,1,s4-step7450-f99of100-d1of2,C5,9cb4e52eb17d1fc0de835355041b4ffe358363a5e1d35b1368e1e50700ffa010,0.9903672957945023,88,s4-step8500-f99of100-d1of2,C4,784b839117bbb510d2c887a7846141c873d6f5e1b9299e721f681095a3156492,0.9904456104628397,66,0.0000783146683374,0.0000783146683374,-22
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_fidelity,4,7450,8500,2,s4-step7450-f99of100-d1of2,C6,34ecc579e8fca4d5720ed703d62a881cb89301921ea20092ad72c5f8107fb009,0.9903672957945023,88,s4-step8500-f99of100-d1of2,C2,04a515ea0ae4ea7b3ab129d52401fc0c8ccaae73a475bfe44d2aa89761690c99,0.990523925131177,72,0.0001566293366747,0.0001566293366747,-16
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_fidelity,4,7450,8500,3,s4-step7450-f99of100-d1of2,C1,11636c4c4d29dfcccc2c9498fbe89f1b8381ef8d58c8333632042455dc63c999,0.9904456104628397,89,s4-step8500-f99of100-d1of2,C5,c5acdd5a095d5b166b61659b1c3daddf40de663c900b0a9022350abe88a029d7,0.9909938131412014,64,0.0005482026783617,0.0005482026783617,-25
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_fidelity,4,7450,8500,4,s4-step7450-f99of100-d1of2,C7,0c10e2757fbbd14bbd9cf1e3b4304b48bd80fed728cfb25bfc81ea4036d7c4d4,0.990523925131177,82,s4-step8500-f99of100-d1of2,C6,6d525ff4151a8476728df63824346d34b1a438f19abb5ab75c5e70dd97d23c43,0.9910721278095387,64,0.0005482026783617,0.0005482026783617,-18
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_fidelity,4,7450,8500,5,s4-step7450-f99of100-d1of2,C2,fd0ebfa411b8340ced09c6ac87296b9863285a036e90e133f4df5607a8eae6fd,0.9906805544678519,88,s4-step8500-f99of100-d1of2,C1,8fd46a087ee8218d5d47e6fb16da2dd8441311fd1979d9617c78bdace0d198a7,0.9913853864828882,67,0.0007048320150363,0.0007048320150363,-21
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_fidelity,4,7450,8500,6,s4-step7450-f99of100-d1of2,C4,a4112627c1040ac5790b7ecb2914d3c28debc8f740d0a266171ae3231765f4c8,0.9906805544678519,86,s4-step8500-f99of100-d1of2,C3,e2e4d1656d16c424c8dd0f62c2c07b833bb56266fa86cd526dfbdcd24e207cb8,0.9917769598245751,64,0.0010964053567232,0.0010964053567232,-22
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_fidelity,4,7450,8650,1,s4-step7450-f99of100-d1of2,C3,b0197735255a6b52703c550d69b0181204dce0f9e70611d2b186172955379111,0.9902106664578275,90,s4-step8650-f99of100-d1of2,C4,e0380952f61bbd2ad1cd72cbe90bc3f27c7f650cc8f6432dd05625aa8f70be30,0.9902106664578275,76,0E-16,0E-16,-14
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_fidelity,4,7450,8650,2,s4-step7450-f99of100-d1of2,C5,9cb4e52eb17d1fc0de835355041b4ffe358363a5e1d35b1368e1e50700ffa010,0.9903672957945023,88,s4-step8650-f99of100-d1of2,C5,6be587379a13f124b2961b4122e8de1b5b1b73dc8fe3318c0c791e83981fb4fa,0.9902106664578275,74,0.0001566293366748,-0.0001566293366748,-14
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_fidelity,4,7450,8650,3,s4-step7450-f99of100-d1of2,C6,34ecc579e8fca4d5720ed703d62a881cb89301921ea20092ad72c5f8107fb009,0.9903672957945023,88,s4-step8650-f99of100-d1of2,C3,8c80efb1e1e8e6524abe68062846e7dffe048bf190985dcdf4256007ff1f2843,0.9902889811261649,63,0.0000783146683374,-0.0000783146683374,-25
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_fidelity,4,7450,8650,4,s4-step7450-f99of100-d1of2,C1,11636c4c4d29dfcccc2c9498fbe89f1b8381ef8d58c8333632042455dc63c999,0.9904456104628397,89,s4-step8650-f99of100-d1of2,C6,2c4633cc561ce49297e6b2376125c16dea22acd59c649c900c6440005579a807,0.9902889811261649,66,0.0001566293366748,-0.0001566293366748,-23
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_fidelity,4,7450,8650,5,s4-step7450-f99of100-d1of2,C7,0c10e2757fbbd14bbd9cf1e3b4304b48bd80fed728cfb25bfc81ea4036d7c4d4,0.990523925131177,82,s4-step8650-f99of100-d1of2,C2,753241bec606b56b29ca451549bf80a343caf77f772f53eeae255852acd49a5b,0.9903672957945023,70,0.0001566293366747,-0.0001566293366747,-12
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_fidelity,4,7450,8650,6,s4-step7450-f99of100-d1of2,C2,fd0ebfa411b8340ced09c6ac87296b9863285a036e90e133f4df5607a8eae6fd,0.9906805544678519,88,s4-step8650-f99of100-d1of2,C1,051cca193ce18e6951e10c7fe6a6546c006747f20e277406b66ab89c330cde1d,0.9912287571462135,65,0.0005482026783616,0.0005482026783616,-23
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_fidelity,4,7450,9050,1,s4-step7450-f99of100-d1of2,C3,b0197735255a6b52703c550d69b0181204dce0f9e70611d2b186172955379111,0.9902106664578275,90,s4-step9050-f99of100-d1of2,C6,49f89ded88f540156815db81855e9ea1c55dfff4a5f34208acde7ea0fbdcf104,0.9900540371211528,82,0.0001566293366747,-0.0001566293366747,-8
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_fidelity,4,7450,9050,2,s4-step7450-f99of100-d1of2,C5,9cb4e52eb17d1fc0de835355041b4ffe358363a5e1d35b1368e1e50700ffa010,0.9903672957945023,88,s4-step9050-f99of100-d1of2,C1,b92700172bc164ca2c1e25b58ce17f072ea60f0856510e81d01408a6a00f8815,0.9902106664578275,74,0.0001566293366748,-0.0001566293366748,-14
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_fidelity,4,7450,9050,3,s4-step7450-f99of100-d1of2,C6,34ecc579e8fca4d5720ed703d62a881cb89301921ea20092ad72c5f8107fb009,0.9903672957945023,88,s4-step9050-f99of100-d1of2,C3,4926402cf9c2121e99ee664f29c2bca5aa7b0ffd47478e403ebbf460bca08ed9,0.9902889811261649,80,0.0000783146683374,-0.0000783146683374,-8
