stage17_run_id,cell_index,cell_id,fidelity_numerator,fidelity_denominator,distinctness_numerator,distinctness_denominator,search_execution_mode,source_stage,source_run_id,requested_member_index,restart_index,restart_used,seed_integer,seed_sha256_digest,outcome_status,accepted_candidate,search_status,stopping_reason,failure_detail,retained_component_count,primary_fidelity,maximum_pairwise_overlap_numerator,maximum_pairwise_overlap_denominator,maximum_pairwise_overlap,exact_evaluation_budget,exact_evaluations_used,ranking_passes_used,candidate_batches_tested,rejected_candidate_count,budget_remaining,budget_exhausted,locally_single_deletion_minimal,meaningfully_sparse
stage17-sensitivity-s1-7801e7938531,11,s1-step9050-f19of20-d1of2,19,20,1,2,fresh_execution,,,3,0,True,626619067,255972bbd5d55eb9b4d047e7c1fe7f0751a54bcfa76b3a054ae3ef6055562c67,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,115,0.9500352416007518,30,193,0.15544041450777202,10000,6579,402,412,6178,3421,False,True,True
stage17-sensitivity-s1-7801e7938531,11,s1-step9050-f19of20-d1of2,19,20,1,2,fresh_execution,,,4,0,True,3199715378,beb7c8323a354015a8c959720ce22efc9508d07aa7ea0df30e5924d3d5a6ec33,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,92,0.950896702952463,9,41,0.21951219512195122,10000,7020,425,439,6596,2980,False,True,True
stage17-sensitivity-s1-7801e7938531,11,s1-step9050-f19of20-d1of2,19,20,1,2,fresh_execution,,,5,0,True,2111434523,7dd9ef1bc0f2cbed0ba239eb4a5d10a41755ae719e588e4a48f604da286a4cd5,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,123,0.9501918709374266,17,60,0.2833333333333333,10000,6459,394,404,6066,3541,False,True,True
stage17-sensitivity-s1-7801e7938531,11,s1-step9050-f19of20-d1of2,19,20,1,2,fresh_execution,,,6,0,True,296572439,11ad56173f0275a7354c549fcf1db6840e375173923cf86014b3d36d60409f95,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,99,0.9501135562690892,47,160,0.29375,10000,6803,418,426,6386,3197,False,True,True
stage17-sensitivity-s1-7801e7938531,11,s1-step9050-f19of20-d1of2,19,20,1,2,fresh_execution,,,7,0,True,395944236,1799a12cebc92cd17308de9d8cc317043ab0d50531ee23f630c1433c2655dc61,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,95,0.950505129610776,48,155,0.3096774193548387,9566,6927,422,433,6506,2639,False,True,True
stage17-sensitivity-s1-7801e7938531,11,s1-step9050-f19of20-d1of2,19,20,1,2,fresh_execution,,,8,0,True,1368112833,518bbec1ebf1f1d43949c41300f885c8436d44d07adae7e1ce757d15074be04d,budget_exhaustion,False,budget_exhaustion,budget_exhausted_inside_candidate_batch,,352,0.9961625812514684,74,401,0.18453865336658354,2639,2639,165,165,2475,0,True,False,False
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,1,0,True,,,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,108,0.950896702952463,0,1,0.0,10000,6780,409,424,6372,3220,False,True,True
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,2,0,True,3326708251,c6498a1b9fa4d4ed3191bc13c4c1ce9abb7a3a500b1e3293b9bfeaa2896e5019,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,105,0.9501135562690892,22,191,0.11518324607329843,10000,6793,412,425,6382,3207,False,True,True
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,3,0,True,626619067,255972bbd5d55eb9b4d047e7c1fe7f0751a54bcfa76b3a054ae3ef6055562c67,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,115,0.9500352416007518,30,193,0.15544041450777202,10000,6579,402,412,6178,3421,False,True,True
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,4,0,True,3199715378,beb7c8323a354015a8c959720ce22efc9508d07aa7ea0df30e5924d3d5a6ec33,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,92,0.950896702952463,9,41,0.21951219512195122,10000,7020,425,439,6596,2980,False,True,True
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,5,0,True,2111434523,7dd9ef1bc0f2cbed0ba239eb4a5d10a41755ae719e588e4a48f604da286a4cd5,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,123,0.9501918709374266,17,60,0.2833333333333333,10000,6459,394,404,6066,3541,False,True,True
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,6,0,True,296572439,11ad56173f0275a7354c549fcf1db6840e375173923cf86014b3d36d60409f95,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,99,0.9501135562690892,47,160,0.29375,10000,6803,418,426,6386,3197,False,True,True
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,7,0,True,395944236,1799a12cebc92cd17308de9d8cc317043ab0d50531ee23f630c1433c2655dc61,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,95,0.950505129610776,48,155,0.3096774193548387,9566,6927,422,433,6506,2639,False,True,True
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,3,4,fresh_execution,,,8,0,True,1368112833,518bbec1ebf1f1d43949c41300f885c8436d44d07adae7e1ce757d15074be04d,budget_exhaustion,False,budget_exhaustion,budget_exhausted_inside_candidate_batch,,352,0.9961625812514684,74,401,0.18453865336658354,2639,2639,165,165,2475,0,True,False,False
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,1,4,fresh_execution,,,1,0,True,,,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,119,0.9750176208003759,0,1,0.0,10000,6599,398,413,6202,3401,False,True,True
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,1,4,fresh_execution,,,2,0,True,3326708251,c6498a1b9fa4d4ed3191bc13c4c1ce9abb7a3a500b1e3293b9bfeaa2896e5019,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,130,0.9750959354687133,23,226,0.10176991150442478,10000,6418,387,402,6032,3582,False,True,True
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,1,4,fresh_execution,,,3,0,True,626619067,255972bbd5d55eb9b4d047e7c1fe7f0751a54bcfa76b3a054ae3ef6055562c67,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,151,0.9751742501370507,37,233,0.15879828326180256,10000,6263,366,392,5898,3737,False,True,True
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,1,4,fresh_execution,,,4,0,True,3199715378,beb7c8323a354015a8c959720ce22efc9508d07aa7ea0df30e5924d3d5a6ec33,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,150,0.9750176208003759,23,117,0.19658119658119658,10000,6390,367,400,6024,3610,False,True,True
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,1,4,fresh_execution,,,5,0,True,2111434523,7dd9ef1bc0f2cbed0ba239eb4a5d10a41755ae719e588e4a48f604da286a4cd5,distinctness_failure,False,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,145,0.9750959354687133,53,211,0.25118483412322273,10000,6417,372,402,6046,3583,False,True,True
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,1,4,fresh_execution,,,5,1,True,722564848,2b1176f024966d7d480e8bf9d7bb2d41a67fa8e4c192f797a556043d1290be65,budget_exhaustion,False,budget_exhaustion,budget_exhausted_inside_candidate_batch,,293,0.9992168533166262,75,337,0.22255192878338279,3583,3583,224,224,3360,0,True,False,False
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,1,0,True,,,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,119,0.9750176208003759,0,1,0.0,10000,6599,398,413,6202,3401,False,True,True
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,2,0,True,3326708251,c6498a1b9fa4d4ed3191bc13c4c1ce9abb7a3a500b1e3293b9bfeaa2896e5019,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,130,0.9750959354687133,23,226,0.10176991150442478,10000,6418,387,402,6032,3582,False,True,True
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,3,0,True,626619067,255972bbd5d55eb9b4d047e7c1fe7f0751a54bcfa76b3a054ae3ef6055562c67,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,151,0.9751742501370507,37,233,0.15879828326180256,10000,6263,366,392,5898,3737,False,True,True
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,4,0,True,3199715378,beb7c8323a354015a8c959720ce22efc9508d07aa7ea0df30e5924d3d5a6ec33,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,150,0.9750176208003759,23,117,0.19658119658119658,10000,6390,367,400,6024,3610,False,True,True
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,5,0,True,2111434523,7dd9ef1bc0f2cbed0ba239eb4a5d10a41755ae719e588e4a48f604da286a4cd5,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,145,0.9750959354687133,53,211,0.25118483412322273,10000,6417,372,402,6046,3583,False,True,True
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,6,0,True,296572439,11ad56173f0275a7354c549fcf1db6840e375173923cf86014b3d36d60409f95,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,134,0.9750176208003759,59,194,0.30412371134020616,10000,6678,383,418,6296,3322,False,True,True
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,7,0,True,395944236,1799a12cebc92cd17308de9d8cc317043ab0d50531ee23f630c1433c2655dc61,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,138,0.9750176208003759,59,198,0.29797979797979796,10000,6346,379,397,5968,3654,False,True,True
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,1,2,fresh_execution,,,8,0,True,1368112833,518bbec1ebf1f1d43949c41300f885c8436d44d07adae7e1ce757d15074be04d,budget_exhaustion,False,budget_exhaustion,budget_exhausted_inside_candidate_batch,,211,0.9908371838045266,17,72,0.2361111111111111,4889,4889,306,306,4584,0,True,False,True
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,1,0,True,,,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,119,0.9750176208003759,0,1,0.0,10000,6599,398,413,6202,3401,False,True,True
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,2,0,True,3326708251,c6498a1b9fa4d4ed3191bc13c4c1ce9abb7a3a500b1e3293b9bfeaa2896e5019,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,130,0.9750959354687133,23,226,0.10176991150442478,10000,6418,387,402,6032,3582,False,True,True
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,3,0,True,626619067,255972bbd5d55eb9b4d047e7c1fe7f0751a54bcfa76b3a054ae3ef6055562c67,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,151,0.9751742501370507,37,233,0.15879828326180256,10000,6263,366,392,5898,3737,False,True,True
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,4,0,True,3199715378,beb7c8323a354015a8c959720ce22efc9508d07aa7ea0df30e5924d3d5a6ec33,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,150,0.9750176208003759,23,117,0.19658119658119658,10000,6390,367,400,6024,3610,False,True,True
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,5,0,True,2111434523,7dd9ef1bc0f2cbed0ba239eb4a5d10a41755ae719e588e4a48f604da286a4cd5,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,145,0.9750959354687133,53,211,0.25118483412322273,10000,6417,372,402,6046,3583,False,True,True
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,6,0,True,296572439,11ad56173f0275a7354c549fcf1db6840e375173923cf86014b3d36d60409f95,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,134,0.9750176208003759,59,194,0.30412371134020616,10000,6678,383,418,6296,3322,False,True,True
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,7,0,True,395944236,1799a12cebc92cd17308de9d8cc317043ab0d50531ee23f630c1433c2655dc61,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,138,0.9750176208003759,59,198,0.29797979797979796,10000,6346,379,397,5968,3654,False,True,True
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,3,4,fresh_execution,,,8,0,True,1368112833,518bbec1ebf1f1d43949c41300f885c8436d44d07adae7e1ce757d15074be04d,budget_exhaustion,False,budget_exhaustion,budget_exhausted_inside_candidate_batch,,211,0.9908371838045266,17,72,0.2361111111111111,4889,4889,306,306,4584,0,True,False,True
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,1,0,True,,,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,146,0.9900540371211528,0,1,0.0,10000,6098,371,382,5728,3902,False,True,True
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,0,True,3326708251,c6498a1b9fa4d4ed3191bc13c4c1ce9abb7a3a500b1e3293b9bfeaa2896e5019,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,162,0.9900540371211528,19,289,0.0657439446366782,10000,6050,355,379,5696,3950,False,True,True
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,0,True,626619067,255972bbd5d55eb9b4d047e7c1fe7f0751a54bcfa76b3a054ae3ef6055562c67,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,176,0.9901323517894902,27,134,0.20149253731343283,10000,6144,341,384,5804,3856,False,True,True
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,0,True,3199715378,beb7c8323a354015a8c959720ce22efc9508d07aa7ea0df30e5924d3d5a6ec33,distinctness_failure,False,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,162,0.9900540371211528,16,61,0.26229508196721313,10000,6402,355,401,6048,3598,False,True,True
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,1,True,4284297736,ff5d320814c4187502d4a04a36973d17546ebe582f42d9e51c2d3e3dc7f2b85f,budget_exhaustion,False,budget_exhaustion,budget_exhausted_inside_candidate_batch,,292,0.9982770772965777,43,176,0.24431818181818182,3598,3598,225,225,3374,0,True,False,False
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,1,4,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,1,0,True,,,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,146,0.9900540371211528,0,1,0.0,10000,6098,371,382,5728,3902,False,True,True
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,0,True,3326708251,c6498a1b9fa4d4ed3191bc13c4c1ce9abb7a3a500b1e3293b9bfeaa2896e5019,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,162,0.9900540371211528,19,289,0.0657439446366782,10000,6050,355,379,5696,3950,False,True,True
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,2,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,0,True,626619067,255972bbd5d55eb9b4d047e7c1fe7f0751a54bcfa76b3a054ae3ef6055562c67,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,176,0.9901323517894902,27,134,0.20149253731343283,10000,6144,341,384,5804,3856,False,True,True
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,3,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,0,True,3199715378,beb7c8323a354015a8c959720ce22efc9508d07aa7ea0df30e5924d3d5a6ec33,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,162,0.9900540371211528,16,61,0.26229508196721313,10000,6402,355,401,6048,3598,False,True,True
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,4,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,5,0,True,2111434523,7dd9ef1bc0f2cbed0ba239eb4a5d10a41755ae719e588e4a48f604da286a4cd5,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,180,0.9900540371211528,34,137,0.24817518248175183,10000,7108,337,445,6772,2892,False,True,True
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,5,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,5,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,5,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,5,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,6,0,True,296572439,11ad56173f0275a7354c549fcf1db6840e375173923cf86014b3d36d60409f95,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,180,0.9900540371211528,77,249,0.3092369477911647,10000,6180,337,387,5844,3820,False,True,True
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,6,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,6,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,6,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,6,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,7,0,True,395944236,1799a12cebc92cd17308de9d8cc317043ab0d50531ee23f630c1433c2655dc61,valid_distinct_candidate,True,valid_sparse_circuit,locally_single_deletion_minimal_sparse_mask,,169,0.9901323517894902,68,247,0.27530364372469635,10000,6217,348,389,5870,3783,False,True,True
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,7,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,7,2,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,7,3,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,7,4,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,8,0,True,1368112833,518bbec1ebf1f1d43949c41300f885c8436d44d07adae7e1ce757d15074be04d,budget_exhaustion,False,budget_exhaustion,budget_exhausted_inside_candidate_batch,,179,0.9902106664578275,77,278,0.27697841726618705,5801,5801,338,363,5464,0,True,False,True
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,8,1,False,,,,False,,,,,,,,,,,,,,,,,
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,1,2,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,8,2,False,,,,False,,,,,,,,,,,,,,,,,
