stage17_run_id,cell_index,cell_id,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_jaccard_cutoff,search_execution_mode,source_stage,source_run_id,circuit_id,family_member_index,retained_heads,retained_neurons,retained_components,retained_proportion,fidelity,agreement_count,evaluated_example_count,threshold_pass,ground_truth_accuracy,cross_entropy,kl_divergence,jensen_shannon_divergence,local_single_deletion_minimality,maximum_prior_overlap_numerator,maximum_prior_overlap_denominator,maximum_prior_overlap,mean_prior_overlap,mask_sha256,exact_evaluation_count,ranking_passes,selected_restart
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C6,6,4,95,99,0.19186046511627908,0.9501135562690892,12132,12769,True,0.9502701856057639,0.24775631670359455,0.24483330451065655,0.07354335796223203,True,47,160,0.29375,0.21262813832435956,f9c9b86ab4f8b6c56c579b8c49f34078e9a0892fecb64d309a9543c5c837bb6b,6803,418,0
stage17-sensitivity-s1-7801e7938531,12,s1-step9050-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C7,7,4,91,95,0.18410852713178294,0.950505129610776,12137,12769,True,0.9501918709374266,0.26174640904998797,0.2585006533418698,0.07784718747210959,True,48,155,0.3096774193548387,0.2278608543445173,da39f63452a165d5382fdd4db096ad7254ca457076ad81c4571453ff8dbb3deb,6927,422,0
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,0.975,1,4,0.25,fresh_execution,,,C1,1,4,115,119,0.23062015503875968,0.9750176208003759,12450,12769,True,0.974626047458689,0.15900301516753323,0.15566163742202505,0.04811356763209893,True,0,1,0.0,,443c313d15fdcba61fe5ec0caa74c517a080e2216d493c9c064cec2461d1c60f,6599,398,0
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,0.975,1,4,0.25,fresh_execution,,,C2,2,4,126,130,0.25193798449612403,0.9750959354687133,12451,12769,True,0.9747826767953638,0.16802933142939472,0.16474031727742033,0.05092593755369158,True,23,226,0.10176991150442478,0.10176991150442478,71b92fbdecba25a5b4104243f0452ec6f9e2da0f101d95ef162a9f13ca732b58,6418,387,0
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,0.975,1,4,0.25,fresh_execution,,,C3,3,4,147,151,0.2926356589147287,0.9751742501370507,12452,12769,True,0.9749393061320385,0.15387763351528683,0.15044756465743456,0.04624336328840471,True,37,233,0.15879828326180256,0.13473511001034794,ac32d97ad0ce19a44468db36e07001b61f087b881daa8a52ee9185bbf8f346ed,6263,366,0
stage17-sensitivity-s1-7801e7938531,13,s1-step9050-f39of40-d1of4,39,40,0.975,1,4,0.25,fresh_execution,,,C4,4,4,146,150,0.29069767441860467,0.9750176208003759,12450,12769,True,0.9748609914637012,0.15611407456605128,0.15334251324198164,0.047209616087996294,True,23,117,0.19658119658119658,0.18778099260589534,c089a9917e11768e9abd6a983c8d8639ddab49c38abab55f46f53853cd52a6bf,6390,367,0
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C1,1,4,115,119,0.23062015503875968,0.9750176208003759,12450,12769,True,0.974626047458689,0.15900301516753323,0.15566163742202505,0.04811356763209893,True,0,1,0.0,,443c313d15fdcba61fe5ec0caa74c517a080e2216d493c9c064cec2461d1c60f,6599,398,0
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C2,2,4,126,130,0.25193798449612403,0.9750959354687133,12451,12769,True,0.9747826767953638,0.16802933142939472,0.16474031727742033,0.05092593755369158,True,23,226,0.10176991150442478,0.10176991150442478,71b92fbdecba25a5b4104243f0452ec6f9e2da0f101d95ef162a9f13ca732b58,6418,387,0
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C3,3,4,147,151,0.2926356589147287,0.9751742501370507,12452,12769,True,0.9749393061320385,0.15387763351528683,0.15044756465743456,0.04624336328840471,True,37,233,0.15879828326180256,0.13473511001034794,ac32d97ad0ce19a44468db36e07001b61f087b881daa8a52ee9185bbf8f346ed,6263,366,0
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C4,4,4,146,150,0.29069767441860467,0.9750176208003759,12450,12769,True,0.9748609914637012,0.15611407456605128,0.15334251324198164,0.047209616087996294,True,23,117,0.19658119658119658,0.18778099260589534,c089a9917e11768e9abd6a983c8d8639ddab49c38abab55f46f53853cd52a6bf,6390,367,0
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C5,5,4,141,145,0.2810077519379845,0.9750959354687133,12451,12769,True,0.974626047458689,0.1654309322697996,0.16212835379323892,0.05050047687137269,True,53,211,0.25118483412322273,0.18151484051251907,a2e872712a2c62edd0efe398b17dfdacf5919be0bf1f0da0163a2356921d8cad,6417,372,0
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C6,6,4,130,134,0.2596899224806202,0.9750176208003759,12450,12769,True,0.9748609914637012,0.16407297608460328,0.1607084174667597,0.04979858255860212,True,59,194,0.30412371134020616,0.20484220888349594,914fcd537f1eac0586885689440c865b28c70148081102a894695e095aec7909,6678,383,0
stage17-sensitivity-s1-7801e7938531,14,s1-step9050-f39of40-d1of2,39,40,0.975,1,2,0.50,fresh_execution,,,C7,7,4,134,138,0.26744186046511625,0.9750176208003759,12450,12769,True,0.9747043621270264,0.1603595996226439,0.15708848422770497,0.04830288201374855,True,59,198,0.29797979797979796,0.21927797749133626,bcdf66a7837dac98e30e74fa54ff9d10d34b469ac8abc92c73b881672ebde78a,6346,379,0
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C1,1,4,115,119,0.23062015503875968,0.9750176208003759,12450,12769,True,0.974626047458689,0.15900301516753323,0.15566163742202505,0.04811356763209893,True,0,1,0.0,,443c313d15fdcba61fe5ec0caa74c517a080e2216d493c9c064cec2461d1c60f,6599,398,0
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C2,2,4,126,130,0.25193798449612403,0.9750959354687133,12451,12769,True,0.9747826767953638,0.16802933142939472,0.16474031727742033,0.05092593755369158,True,23,226,0.10176991150442478,0.10176991150442478,71b92fbdecba25a5b4104243f0452ec6f9e2da0f101d95ef162a9f13ca732b58,6418,387,0
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C3,3,4,147,151,0.2926356589147287,0.9751742501370507,12452,12769,True,0.9749393061320385,0.15387763351528683,0.15044756465743456,0.04624336328840471,True,37,233,0.15879828326180256,0.13473511001034794,ac32d97ad0ce19a44468db36e07001b61f087b881daa8a52ee9185bbf8f346ed,6263,366,0
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C4,4,4,146,150,0.29069767441860467,0.9750176208003759,12450,12769,True,0.9748609914637012,0.15611407456605128,0.15334251324198164,0.047209616087996294,True,23,117,0.19658119658119658,0.18778099260589534,c089a9917e11768e9abd6a983c8d8639ddab49c38abab55f46f53853cd52a6bf,6390,367,0
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C5,5,4,141,145,0.2810077519379845,0.9750959354687133,12451,12769,True,0.974626047458689,0.1654309322697996,0.16212835379323892,0.05050047687137269,True,53,211,0.25118483412322273,0.18151484051251907,a2e872712a2c62edd0efe398b17dfdacf5919be0bf1f0da0163a2356921d8cad,6417,372,0
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C6,6,4,130,134,0.2596899224806202,0.9750176208003759,12450,12769,True,0.9748609914637012,0.16407297608460328,0.1607084174667597,0.04979858255860212,True,59,194,0.30412371134020616,0.20484220888349594,914fcd537f1eac0586885689440c865b28c70148081102a894695e095aec7909,6678,383,0
stage17-sensitivity-s1-7801e7938531,15,s1-step9050-f39of40-d3of4,39,40,0.975,3,4,0.75,fresh_execution,,,C7,7,4,134,138,0.26744186046511625,0.9750176208003759,12450,12769,True,0.9747043621270264,0.1603595996226439,0.15708848422770497,0.04830288201374855,True,59,198,0.29797979797979796,0.21927797749133626,bcdf66a7837dac98e30e74fa54ff9d10d34b469ac8abc92c73b881672ebde78a,6346,379,0
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,0.990,1,4,0.25,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C1,1,4,142,146,0.28294573643410853,0.9900540371211528,12642,12769,True,0.9895841491111285,0.09248444461917989,0.08904151091864036,0.028397875863744284,True,0,1,0.0,,f61240e67b41fa8f60cbe20d22bb6182b9a226f984a4aa7d219ec7bc27758446,6098,371,0
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,0.990,1,4,0.25,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C2,2,4,158,162,0.313953488372093,0.9900540371211528,12642,12769,True,0.9897407784478033,0.08832715371197684,0.08493692708326335,0.026866226923241945,True,19,289,0.0657439446366782,0.0657439446366782,763ae7ba922025c4dd68904e5436548d8380db98df2b0d481e99bfbd7f831c85,6050,355,0
stage17-sensitivity-s1-7801e7938531,16,s1-step9050-f99of100-d1of4,99,100,0.990,1,4,0.25,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C3,3,4,172,176,0.34108527131782945,0.9901323517894902,12643,12769,True,0.9899757224528154,0.08205989289249568,0.07899943594488366,0.02520688874982984,True,27,134,0.20149253731343283,0.15666732128829536,dbfc7307c1efba08ed4ade41846aba0f29a70772b57c4c1795240b2434276c51,6144,341,0
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,0.990,1,2,0.50,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C1,1,4,142,146,0.28294573643410853,0.9900540371211528,12642,12769,True,0.9895841491111285,0.09248444461917989,0.08904151091864036,0.028397875863744284,True,0,1,0.0,,f61240e67b41fa8f60cbe20d22bb6182b9a226f984a4aa7d219ec7bc27758446,6098,371,0
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,0.990,1,2,0.50,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C2,2,4,158,162,0.313953488372093,0.9900540371211528,12642,12769,True,0.9897407784478033,0.08832715371197684,0.08493692708326335,0.026866226923241945,True,19,289,0.0657439446366782,0.0657439446366782,763ae7ba922025c4dd68904e5436548d8380db98df2b0d481e99bfbd7f831c85,6050,355,0
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,0.990,1,2,0.50,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C3,3,4,172,176,0.34108527131782945,0.9901323517894902,12643,12769,True,0.9899757224528154,0.08205989289249568,0.07899943594488366,0.02520688874982984,True,27,134,0.20149253731343283,0.15666732128829536,dbfc7307c1efba08ed4ade41846aba0f29a70772b57c4c1795240b2434276c51,6144,341,0
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,0.990,1,2,0.50,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C4,4,4,158,162,0.313953488372093,0.9900540371211528,12642,12769,True,0.9897407784478033,0.08586957211558387,0.08270838373499567,0.02644643559859955,True,16,61,0.26229508196721313,0.2038677526892807,3cb82a970a29fb0980e533af7a41716fd0898ca40fb7833a0ab203067b4d004d,6402,355,0
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,0.990,1,2,0.50,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C5,5,4,176,180,0.3488372093023256,0.9900540371211528,12642,12769,True,0.9895841491111285,0.08902184745584904,0.08563825922288783,0.026956522423934634,True,34,137,0.24817518248175183,0.2073319681737112,55c66cb74d9d515b14a01b881a001552e7d7b53fefd252d740c45197b345ba12,7108,337,0
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,0.990,1,2,0.50,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C6,6,4,176,180,0.3488372093023256,0.9900540371211528,12642,12769,True,0.9897407784478033,0.08701867081896872,0.0840753654240373,0.02671870695469491,True,77,249,0.3092369477911647,0.2262718779448201,227ef2b8a41f6d781e5758da5896d753e401157322a473abcaf8f43dbf66b1da,6180,337,0
stage17-sensitivity-s1-7801e7938531,17,s1-step9050-f99of100-d1of2,99,100,0.990,1,2,0.50,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C7,7,4,165,169,0.32751937984496127,0.9901323517894902,12643,12769,True,0.9896624637794659,0.0925282172123846,0.0890735864733986,0.028334112008550277,True,68,247,0.27530364372469635,0.22667975223865194,409f76bbb29e8f6393ba3edc896c0d17d09d2319fbca8a61b1ab834e8b707604,6217,348,0
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,0.990,3,4,0.75,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C1,1,4,142,146,0.28294573643410853,0.9900540371211528,12642,12769,True,0.9895841491111285,0.09248444461917989,0.08904151091864036,0.028397875863744284,True,0,1,0.0,,f61240e67b41fa8f60cbe20d22bb6182b9a226f984a4aa7d219ec7bc27758446,6098,371,0
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,0.990,3,4,0.75,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C2,2,4,158,162,0.313953488372093,0.9900540371211528,12642,12769,True,0.9897407784478033,0.08832715371197684,0.08493692708326335,0.026866226923241945,True,19,289,0.0657439446366782,0.0657439446366782,763ae7ba922025c4dd68904e5436548d8380db98df2b0d481e99bfbd7f831c85,6050,355,0
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,0.990,3,4,0.75,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C3,3,4,172,176,0.34108527131782945,0.9901323517894902,12643,12769,True,0.9899757224528154,0.08205989289249568,0.07899943594488366,0.02520688874982984,True,27,134,0.20149253731343283,0.15666732128829536,dbfc7307c1efba08ed4ade41846aba0f29a70772b57c4c1795240b2434276c51,6144,341,0
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,0.990,3,4,0.75,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C4,4,4,158,162,0.313953488372093,0.9900540371211528,12642,12769,True,0.9897407784478033,0.08586957211558387,0.08270838373499567,0.02644643559859955,True,16,61,0.26229508196721313,0.2038677526892807,3cb82a970a29fb0980e533af7a41716fd0898ca40fb7833a0ab203067b4d004d,6402,355,0
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,0.990,3,4,0.75,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C5,5,4,176,180,0.3488372093023256,0.9900540371211528,12642,12769,True,0.9895841491111285,0.08902184745584904,0.08563825922288783,0.026956522423934634,True,34,137,0.24817518248175183,0.2073319681737112,55c66cb74d9d515b14a01b881a001552e7d7b53fefd252d740c45197b345ba12,7108,337,0
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,0.990,3,4,0.75,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C6,6,4,176,180,0.3488372093023256,0.9900540371211528,12642,12769,True,0.9897407784478033,0.08701867081896872,0.0840753654240373,0.02671870695469491,True,77,249,0.3092369477911647,0.2262718779448201,227ef2b8a41f6d781e5758da5896d753e401157322a473abcaf8f43dbf66b1da,6180,337,0
stage17-sensitivity-s1-7801e7938531,18,s1-step9050-f99of100-d3of4,99,100,0.990,3,4,0.75,reference_existing_result,12,stage12-diversity-s1-020ebf1b5814,C7,7,4,165,169,0.32751937984496127,0.9901323517894902,12643,12769,True,0.9896624637794659,0.0925282172123846,0.0890735864733986,0.028334112008550277,True,68,247,0.27530364372469635,0.22667975223865194,409f76bbb29e8f6393ba3edc896c0d17d09d2319fbca8a61b1ab834e8b707604,6217,348,0
