cell_id,cell_index,circuit_i,circuit_j,maximum_absolute_difference,maximum_distance_subset,q1_absolute_difference,q2_absolute_difference,q3_absolute_difference,q4_absolute_difference,same_primary_transfer_group,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
s0-step8500-f9of10-d3of4,81,C4,C6,0.01658163265306123,Q4,0.006771314250538674,0.004072681704260672,0.004385964912280715,0.01658163265306123,True,stage18-scaling-24a9adb84176,0,5,8500,81
s0-step8500-f9of10-d3of4,81,C5,C6,0.019770408163265252,Q4,0.003077870113881165,0.005639097744360999,0.006265664160400974,0.019770408163265252,True,stage18-scaling-24a9adb84176,0,5,8500,81
s0-step8500-f19of20-d1of4,82,C1,C2,0.005325814536340845,Q2,0.0015389350569406934,0.005325814536340845,0.004072681704260672,0.0022321428571427937,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C1,C3,0.01569713758079405,Q1,0.01569713758079405,0.008145363408521344,0.007518796992481258,0.006696428571428603,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C1,C4,0.011278195488721887,Q3,0.004924592182209975,0.01065162907268169,0.011278195488721887,0.0035076530612244694,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C1,C5,0.01159147869674193,Q2,0.008618036318867262,0.01159147869674193,0.011278195488721887,0.007971938775510279,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C1,C6,0.014097744360902276,Q3,0.004001231148045514,0.012218045112782017,0.014097744360902276,0.008290816326530615,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C2,C3,0.017236072637734745,Q1,0.017236072637734745,0.0028195488721804995,0.003446115288220586,0.008928571428571397,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C2,C4,0.007205513784461215,Q3,0.0033856571252692813,0.005325814536340845,0.007205513784461215,0.0012755102040816757,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C2,C5,0.010204081632653073,Q4,0.010156971375807955,0.006265664160401085,0.007205513784461215,0.010204081632653073,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C2,C6,0.010522959183673408,Q4,0.005540166204986208,0.006892230576441172,0.010025062656641603,0.010522959183673408,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C3,C4,0.020621729763004026,Q1,0.020621729763004026,0.0025062656641603454,0.003759398496240629,0.010204081632653073,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C3,C5,0.00707910126192679,Q1,0.00707910126192679,0.003446115288220586,0.003759398496240629,0.0012755102040816757,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C3,C6,0.011695906432748537,Q1,0.011695906432748537,0.004072681704260672,0.006578947368421018,0.0015943877551020114,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C4,C5,0.013542628501077236,Q1,0.013542628501077236,0.0009398496240602405,0.0,0.011479591836734748,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C4,C6,0.011798469387755084,Q4,0.008925823330255489,0.0015664160401003269,0.0028195488721803885,0.011798469387755084,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of4,82,C5,C6,0.004616805170821747,Q1,0.004616805170821747,0.0006265664160400863,0.0028195488721803885,0.00031887755102033566,True,stage18-scaling-24a9adb84176,0,5,8500,82
s0-step8500-f19of20-d1of2,83,C1,C2,0.005325814536340845,Q2,0.0015389350569406934,0.005325814536340845,0.004072681704260672,0.0022321428571427937,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C1,C3,0.01569713758079405,Q1,0.01569713758079405,0.008145363408521344,0.007518796992481258,0.006696428571428603,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C1,C4,0.011278195488721887,Q3,0.004924592182209975,0.01065162907268169,0.011278195488721887,0.0035076530612244694,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C1,C5,0.01159147869674193,Q2,0.008618036318867262,0.01159147869674193,0.011278195488721887,0.007971938775510279,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C1,C6,0.014097744360902276,Q3,0.004001231148045514,0.012218045112782017,0.014097744360902276,0.008290816326530615,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C2,C3,0.017236072637734745,Q1,0.017236072637734745,0.0028195488721804995,0.003446115288220586,0.008928571428571397,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C2,C4,0.007205513784461215,Q3,0.0033856571252692813,0.005325814536340845,0.007205513784461215,0.0012755102040816757,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C2,C5,0.010204081632653073,Q4,0.010156971375807955,0.006265664160401085,0.007205513784461215,0.010204081632653073,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C2,C6,0.010522959183673408,Q4,0.005540166204986208,0.006892230576441172,0.010025062656641603,0.010522959183673408,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C3,C4,0.020621729763004026,Q1,0.020621729763004026,0.0025062656641603454,0.003759398496240629,0.010204081632653073,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C3,C5,0.00707910126192679,Q1,0.00707910126192679,0.003446115288220586,0.003759398496240629,0.0012755102040816757,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C3,C6,0.011695906432748537,Q1,0.011695906432748537,0.004072681704260672,0.006578947368421018,0.0015943877551020114,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C4,C5,0.013542628501077236,Q1,0.013542628501077236,0.0009398496240602405,0.0,0.011479591836734748,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C4,C6,0.011798469387755084,Q4,0.008925823330255489,0.0015664160401003269,0.0028195488721803885,0.011798469387755084,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d1of2,83,C5,C6,0.004616805170821747,Q1,0.004616805170821747,0.0006265664160400863,0.0028195488721803885,0.00031887755102033566,True,stage18-scaling-24a9adb84176,0,5,8500,83
s0-step8500-f19of20-d3of4,84,C1,C2,0.005325814536340845,Q2,0.0015389350569406934,0.005325814536340845,0.004072681704260672,0.0022321428571427937,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C1,C3,0.01569713758079405,Q1,0.01569713758079405,0.008145363408521344,0.007518796992481258,0.006696428571428603,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C1,C4,0.011278195488721887,Q3,0.004924592182209975,0.01065162907268169,0.011278195488721887,0.0035076530612244694,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C1,C5,0.01159147869674193,Q2,0.008618036318867262,0.01159147869674193,0.011278195488721887,0.007971938775510279,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C1,C6,0.014097744360902276,Q3,0.004001231148045514,0.012218045112782017,0.014097744360902276,0.008290816326530615,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C2,C3,0.017236072637734745,Q1,0.017236072637734745,0.0028195488721804995,0.003446115288220586,0.008928571428571397,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C2,C4,0.007205513784461215,Q3,0.0033856571252692813,0.005325814536340845,0.007205513784461215,0.0012755102040816757,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C2,C5,0.010204081632653073,Q4,0.010156971375807955,0.006265664160401085,0.007205513784461215,0.010204081632653073,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C2,C6,0.010522959183673408,Q4,0.005540166204986208,0.006892230576441172,0.010025062656641603,0.010522959183673408,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C3,C4,0.020621729763004026,Q1,0.020621729763004026,0.0025062656641603454,0.003759398496240629,0.010204081632653073,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C3,C5,0.00707910126192679,Q1,0.00707910126192679,0.003446115288220586,0.003759398496240629,0.0012755102040816757,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C3,C6,0.011695906432748537,Q1,0.011695906432748537,0.004072681704260672,0.006578947368421018,0.0015943877551020114,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C4,C5,0.013542628501077236,Q1,0.013542628501077236,0.0009398496240602405,0.0,0.011479591836734748,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C4,C6,0.011798469387755084,Q4,0.008925823330255489,0.0015664160401003269,0.0028195488721803885,0.011798469387755084,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f19of20-d3of4,84,C5,C6,0.004616805170821747,Q1,0.004616805170821747,0.0006265664160400863,0.0028195488721803885,0.00031887755102033566,True,stage18-scaling-24a9adb84176,0,5,8500,84
s0-step8500-f39of40-d1of4,85,C1,C2,0.00783208020050119,Q3,0.0027700831024930483,0.006578947368421018,0.00783208020050119,0.0031887755102041337,True,stage18-scaling-24a9adb84176,0,5,8500,85
s0-step8500-f39of40-d1of4,85,C1,C3,0.005639097744360888,Q3,0.001846722068328699,0.003446115288220586,0.005639097744360888,0.0054209183673469274,True,stage18-scaling-24a9adb84176,0,5,8500,85
s0-step8500-f39of40-d1of4,85,C1,C4,0.006892230576441061,Q3,0.0009233610341643494,0.005952380952380931,0.006892230576441061,0.0025510204081632404,True,stage18-scaling-24a9adb84176,0,5,8500,85
s0-step8500-f39of40-d1of4,85,C1,C5,0.005639097744360888,Q3,0.0015389350569405824,0.005012531328320802,0.005639097744360888,0.0003188775510204467,True,stage18-scaling-24a9adb84176,0,5,8500,85
s0-step8500-f39of40-d1of4,85,C2,C3,0.0031328320802004317,Q2,0.0009233610341643494,0.0031328320802004317,0.002192982456140302,0.0022321428571427937,True,stage18-scaling-24a9adb84176,0,5,8500,85
s0-step8500-f39of40-d1of4,85,C2,C4,0.005739795918367374,Q4,0.001846722068328699,0.0006265664160400863,0.0009398496240601295,0.005739795918367374,True,stage18-scaling-24a9adb84176,0,5,8500,85
s0-step8500-f39of40-d1of4,85,C2,C5,0.004309018159433631,Q1,0.004309018159433631,0.0015664160401002158,0.002192982456140302,0.002869897959183687,True,stage18-scaling-24a9adb84176,0,5,8500,85
s0-step8500-f39of40-d1of4,85,C3,C4,0.007971938775510168,Q4,0.0009233610341643494,0.0025062656641603454,0.0012531328320801727,0.007971938775510168,True,stage18-scaling-24a9adb84176,0,5,8500,85
s0-step8500-f39of40-d1of4,85,C3,C5,0.005102040816326481,Q4,0.0033856571252692813,0.0015664160401002158,0.0,0.005102040816326481,True,stage18-scaling-24a9adb84176,0,5,8500,85
s0-step8500-f39of40-d1of4,85,C4,C5,0.002869897959183687,Q4,0.002462296091104932,0.0009398496240601295,0.0012531328320801727,0.002869897959183687,True,stage18-scaling-24a9adb84176,0,5,8500,85
s0-step8500-f39of40-d1of2,86,C1,C2,0.00783208020050119,Q3,0.0027700831024930483,0.006578947368421018,0.00783208020050119,0.0031887755102041337,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C1,C3,0.005639097744360888,Q3,0.001846722068328699,0.003446115288220586,0.005639097744360888,0.0054209183673469274,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C1,C4,0.006892230576441061,Q3,0.0009233610341643494,0.005952380952380931,0.006892230576441061,0.0025510204081632404,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C1,C5,0.005639097744360888,Q3,0.0015389350569405824,0.005012531328320802,0.005639097744360888,0.0003188775510204467,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C1,C6,0.005639097744360888,Q3,0.0003077870113881165,0.005012531328320802,0.005639097744360888,0.005102040816326481,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C2,C3,0.0031328320802004317,Q2,0.0009233610341643494,0.0031328320802004317,0.002192982456140302,0.0022321428571427937,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C2,C4,0.005739795918367374,Q4,0.001846722068328699,0.0006265664160400863,0.0009398496240601295,0.005739795918367374,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C2,C5,0.004309018159433631,Q1,0.004309018159433631,0.0015664160401002158,0.002192982456140302,0.002869897959183687,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C2,C6,0.008290816326530615,Q4,0.002462296091104932,0.0015664160401002158,0.002192982456140302,0.008290816326530615,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C3,C4,0.007971938775510168,Q4,0.0009233610341643494,0.0025062656641603454,0.0012531328320801727,0.007971938775510168,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C3,C5,0.005102040816326481,Q4,0.0033856571252692813,0.0015664160401002158,0.0,0.005102040816326481,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C3,C6,0.010522959183673408,Q4,0.0015389350569405824,0.0015664160401002158,0.0,0.010522959183673408,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C4,C5,0.002869897959183687,Q4,0.002462296091104932,0.0009398496240601295,0.0012531328320801727,0.002869897959183687,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C4,C6,0.0025510204081632404,Q4,0.000615574022776233,0.0009398496240601295,0.0012531328320801727,0.0025510204081632404,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d1of2,86,C5,C6,0.0054209183673469274,Q4,0.001846722068328699,0.0,0.0,0.0054209183673469274,True,stage18-scaling-24a9adb84176,0,5,8500,86
s0-step8500-f39of40-d3of4,87,C1,C2,0.00783208020050119,Q3,0.0027700831024930483,0.006578947368421018,0.00783208020050119,0.0031887755102041337,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C1,C3,0.005639097744360888,Q3,0.001846722068328699,0.003446115288220586,0.005639097744360888,0.0054209183673469274,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C1,C4,0.006892230576441061,Q3,0.0009233610341643494,0.005952380952380931,0.006892230576441061,0.0025510204081632404,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C1,C5,0.005639097744360888,Q3,0.0015389350569405824,0.005012531328320802,0.005639097744360888,0.0003188775510204467,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C1,C6,0.005639097744360888,Q3,0.0003077870113881165,0.005012531328320802,0.005639097744360888,0.005102040816326481,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C2,C3,0.0031328320802004317,Q2,0.0009233610341643494,0.0031328320802004317,0.002192982456140302,0.0022321428571427937,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C2,C4,0.005739795918367374,Q4,0.001846722068328699,0.0006265664160400863,0.0009398496240601295,0.005739795918367374,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C2,C5,0.004309018159433631,Q1,0.004309018159433631,0.0015664160401002158,0.002192982456140302,0.002869897959183687,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C2,C6,0.008290816326530615,Q4,0.002462296091104932,0.0015664160401002158,0.002192982456140302,0.008290816326530615,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C3,C4,0.007971938775510168,Q4,0.0009233610341643494,0.0025062656641603454,0.0012531328320801727,0.007971938775510168,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C3,C5,0.005102040816326481,Q4,0.0033856571252692813,0.0015664160401002158,0.0,0.005102040816326481,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C3,C6,0.010522959183673408,Q4,0.0015389350569405824,0.0015664160401002158,0.0,0.010522959183673408,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C4,C5,0.002869897959183687,Q4,0.002462296091104932,0.0009398496240601295,0.0012531328320801727,0.002869897959183687,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C4,C6,0.0025510204081632404,Q4,0.000615574022776233,0.0009398496240601295,0.0012531328320801727,0.0025510204081632404,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f39of40-d3of4,87,C5,C6,0.0054209183673469274,Q4,0.001846722068328699,0.0,0.0,0.0054209183673469274,True,stage18-scaling-24a9adb84176,0,5,8500,87
s0-step8500-f99of100-d1of4,88,C1,C2,0.004616805170821747,Q1,0.004616805170821747,0.0009398496240602405,0.0003132832080201542,0.004464285714285698,True,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,88,C1,C3,0.007015306122448939,Q4,0.00523237919359798,0.00031328320802004317,0.0,0.007015306122448939,True,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,88,C1,C4,0.0025510204081632404,Q4,0.001231148045552466,0.00031328320802004317,0.0012531328320801727,0.0025510204081632404,True,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,88,C1,C5,0.00523237919359798,Q1,0.00523237919359798,0.0025062656641604564,0.002192982456140413,0.0031887755102040227,True,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,88,C2,C3,0.0025510204081632404,Q4,0.000615574022776233,0.0012531328320802837,0.0003132832080201542,0.0025510204081632404,True,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,88,C2,C4,0.005847953216374213,Q1,0.005847953216374213,0.0012531328320802837,0.0015664160401003269,0.001913265306122458,True,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,88,C2,C5,0.001879699248120259,Q3,0.000615574022776233,0.0015664160401002158,0.001879699248120259,0.0012755102040816757,True,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,88,C3,C4,0.006463527239150446,Q1,0.006463527239150446,0.0,0.0012531328320801727,0.004464285714285698,True,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,88,C3,C5,0.003826530612244916,Q4,0.0,0.0028195488721804995,0.002192982456140413,0.003826530612244916,True,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of4,88,C4,C5,0.006463527239150446,Q1,0.006463527239150446,0.0028195488721804995,0.003446115288220586,0.0006377551020407823,True,stage18-scaling-24a9adb84176,0,5,8500,88
s0-step8500-f99of100-d1of2,89,C1,C2,0.004616805170821747,Q1,0.004616805170821747,0.0009398496240602405,0.0003132832080201542,0.004464285714285698,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C1,C3,0.007015306122448939,Q4,0.00523237919359798,0.00031328320802004317,0.0,0.007015306122448939,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C1,C4,0.0025510204081632404,Q4,0.001231148045552466,0.00031328320802004317,0.0012531328320801727,0.0025510204081632404,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C1,C5,0.00523237919359798,Q1,0.00523237919359798,0.0025062656641604564,0.002192982456140413,0.0031887755102040227,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C1,C6,0.0022321428571427937,Q4,0.0015389350569405824,0.0006265664160401974,0.0006265664160401974,0.0022321428571427937,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C1,C7,0.0022321428571427937,Q4,0.001846722068328699,0.0012531328320802837,0.0009398496240602405,0.0022321428571427937,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C2,C3,0.0025510204081632404,Q4,0.000615574022776233,0.0012531328320802837,0.0003132832080201542,0.0025510204081632404,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C2,C4,0.005847953216374213,Q1,0.005847953216374213,0.0012531328320802837,0.0015664160401003269,0.001913265306122458,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C2,C5,0.001879699248120259,Q3,0.000615574022776233,0.0015664160401002158,0.001879699248120259,0.0012755102040816757,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C2,C6,0.003077870113881165,Q1,0.003077870113881165,0.00031328320802004317,0.00031328320802004317,0.0022321428571429047,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C2,C7,0.0027700831024930483,Q1,0.0027700831024930483,0.00031328320802004317,0.0006265664160400863,0.0022321428571429047,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C3,C4,0.006463527239150446,Q1,0.006463527239150446,0.0,0.0012531328320801727,0.004464285714285698,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C3,C5,0.003826530612244916,Q4,0.0,0.0028195488721804995,0.002192982456140413,0.003826530612244916,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C3,C6,0.004783163265306145,Q4,0.003693444136657398,0.0009398496240602405,0.0006265664160401974,0.004783163265306145,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C3,C7,0.004783163265306145,Q4,0.0033856571252692813,0.0015664160401003269,0.0009398496240602405,0.004783163265306145,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C4,C5,0.006463527239150446,Q1,0.006463527239150446,0.0028195488721804995,0.003446115288220586,0.0006377551020407823,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C4,C6,0.0027700831024930483,Q1,0.0027700831024930483,0.0009398496240602405,0.00187969924812037,0.0003188775510204467,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C4,C7,0.003077870113881165,Q1,0.003077870113881165,0.0015664160401003269,0.002192982456140413,0.0003188775510204467,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C5,C6,0.003693444136657398,Q1,0.003693444136657398,0.001879699248120259,0.0015664160401002158,0.000956632653061229,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C5,C7,0.0033856571252692813,Q1,0.0033856571252692813,0.0012531328320801727,0.0012531328320801727,0.000956632653061229,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d1of2,89,C6,C7,0.0006265664160400863,Q2,0.0003077870113881165,0.0006265664160400863,0.00031328320802004317,0.0,True,stage18-scaling-24a9adb84176,0,5,8500,89
s0-step8500-f99of100-d3of4,90,C1,C2,0.004616805170821747,Q1,0.004616805170821747,0.0009398496240602405,0.0003132832080201542,0.004464285714285698,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C1,C3,0.007015306122448939,Q4,0.00523237919359798,0.00031328320802004317,0.0,0.007015306122448939,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C1,C4,0.0025510204081632404,Q4,0.001231148045552466,0.00031328320802004317,0.0012531328320801727,0.0025510204081632404,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C1,C5,0.00523237919359798,Q1,0.00523237919359798,0.0025062656641604564,0.002192982456140413,0.0031887755102040227,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C1,C6,0.0022321428571427937,Q4,0.0015389350569405824,0.0006265664160401974,0.0006265664160401974,0.0022321428571427937,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C1,C7,0.0022321428571427937,Q4,0.001846722068328699,0.0012531328320802837,0.0009398496240602405,0.0022321428571427937,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C2,C3,0.0025510204081632404,Q4,0.000615574022776233,0.0012531328320802837,0.0003132832080201542,0.0025510204081632404,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C2,C4,0.005847953216374213,Q1,0.005847953216374213,0.0012531328320802837,0.0015664160401003269,0.001913265306122458,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C2,C5,0.001879699248120259,Q3,0.000615574022776233,0.0015664160401002158,0.001879699248120259,0.0012755102040816757,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C2,C6,0.003077870113881165,Q1,0.003077870113881165,0.00031328320802004317,0.00031328320802004317,0.0022321428571429047,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C2,C7,0.0027700831024930483,Q1,0.0027700831024930483,0.00031328320802004317,0.0006265664160400863,0.0022321428571429047,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C3,C4,0.006463527239150446,Q1,0.006463527239150446,0.0,0.0012531328320801727,0.004464285714285698,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C3,C5,0.003826530612244916,Q4,0.0,0.0028195488721804995,0.002192982456140413,0.003826530612244916,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C3,C6,0.004783163265306145,Q4,0.003693444136657398,0.0009398496240602405,0.0006265664160401974,0.004783163265306145,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C3,C7,0.004783163265306145,Q4,0.0033856571252692813,0.0015664160401003269,0.0009398496240602405,0.004783163265306145,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C4,C5,0.006463527239150446,Q1,0.006463527239150446,0.0028195488721804995,0.003446115288220586,0.0006377551020407823,True,stage18-scaling-24a9adb84176,0,5,8500,90
s0-step8500-f99of100-d3of4,90,C4,C6,0.0027700831024930483,Q1,0.0027700831024930483,0.0009398496240602405,0.00187969924812037,0.0003188775510204467,True,stage18-scaling-24a9adb84176,0,5,8500,90
