accepted_candidate,budget_exhausted,budget_remaining,candidate_batches_tested,cell_id,cell_index,distinctness_denominator,distinctness_numerator,exact_evaluation_budget,exact_evaluations_used,failure_detail,fidelity_denominator,fidelity_numerator,locally_single_deletion_minimal,maximum_pairwise_overlap,maximum_pairwise_overlap_denominator,maximum_pairwise_overlap_numerator,meaningfully_sparse,outcome_status,primary_fidelity,ranking_passes_used,rejected_candidate_count,requested_member_index,restart_index,restart_used,retained_component_count,search_execution_mode,search_status,seed_integer,seed_sha256_digest,source_run_id,source_stage,stopping_reason,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
True,False,2434,473,s0-step8500-f17of20-d1of2,77,2,1,10000,7566,,20,17,True,0.10344827586206896,29,3,True,valid_distinct_candidate,0.8505756128122798,471,7096,2,0,True,46,fresh_execution,valid_sparse_circuit,737915094,2bfbb0d6996bebc0f042cd27ef4c6f40c4214f93be56bea29bee7d557a377eee,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,77
True,False,2464,471,s0-step8500-f17of20-d1of2,77,2,1,10000,7536,,20,17,True,0.16049382716049382,81,13,True,valid_distinct_candidate,0.8515937035006657,469,7068,3,0,True,48,fresh_execution,valid_sparse_circuit,1349455762,506f0f92bf14c25eaa14f9bc4af12cb05f7811659495f9993a0ed01d36746afd,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,77
True,False,2419,474,s0-step8500-f17of20-d1of2,77,2,1,10000,7581,,20,17,True,0.2236842105263158,76,17,True,valid_distinct_candidate,0.8515937035006657,472,7110,4,0,True,45,fresh_execution,valid_sparse_circuit,2139885549,7f8c0feded27d90efb00a0591b4d9d8b3fd6ec69cdbed7fbf9560f3686529e54,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,77
True,False,2389,476,s0-step8500-f17of20-d1of2,77,2,1,10000,7611,,20,17,True,0.24,25,6,True,valid_distinct_candidate,0.8542564022241366,474,7138,5,0,True,43,fresh_execution,valid_sparse_circuit,1767366804,6957e094bfa4e44c648a34b2b509d8f96c38404c58d7165e94f7c03d650c9c2c,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,77
True,False,2449,472,s0-step8500-f17of20-d1of2,77,2,1,10000,7551,,20,17,True,0.22784810126582278,79,18,True,valid_distinct_candidate,0.8524551648523768,470,7082,6,0,True,47,fresh_execution,valid_sparse_circuit,664217451,2797276bd0ab13037785ae4ff58e580844b36fe8639fae089808d8a63e6496be,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,77
False,True,0,291,s0-step8500-f17of20-d1of2,77,2,1,4649,4649,,20,17,False,0.15126050420168066,119,18,True,budget_exhaustion,1.0,291,4359,7,0,True,226,fresh_execution,budget_exhaustion,3671821033,dadb8ae9d6957d0198324ef48f4029a45492f51e0afcd9dd5be85dec3156c0a3,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,0,5,8500,77
True,False,2494,470,s0-step8500-f17of20-d3of4,78,4,3,10000,7506,,20,17,True,0.0,1,0,True,valid_distinct_candidate,0.8577805622993186,467,7040,1,0,True,50,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,78
True,False,2434,473,s0-step8500-f17of20-d3of4,78,4,3,10000,7566,,20,17,True,0.10344827586206896,29,3,True,valid_distinct_candidate,0.8505756128122798,471,7096,2,0,True,46,fresh_execution,valid_sparse_circuit,737915094,2bfbb0d6996bebc0f042cd27ef4c6f40c4214f93be56bea29bee7d557a377eee,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,78
True,False,2464,471,s0-step8500-f17of20-d3of4,78,4,3,10000,7536,,20,17,True,0.16049382716049382,81,13,True,valid_distinct_candidate,0.8515937035006657,469,7068,3,0,True,48,fresh_execution,valid_sparse_circuit,1349455762,506f0f92bf14c25eaa14f9bc4af12cb05f7811659495f9993a0ed01d36746afd,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,78
True,False,2419,474,s0-step8500-f17of20-d3of4,78,4,3,10000,7581,,20,17,True,0.2236842105263158,76,17,True,valid_distinct_candidate,0.8515937035006657,472,7110,4,0,True,45,fresh_execution,valid_sparse_circuit,2139885549,7f8c0feded27d90efb00a0591b4d9d8b3fd6ec69cdbed7fbf9560f3686529e54,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,78
True,False,2389,476,s0-step8500-f17of20-d3of4,78,4,3,10000,7611,,20,17,True,0.24,25,6,True,valid_distinct_candidate,0.8542564022241366,474,7138,5,0,True,43,fresh_execution,valid_sparse_circuit,1767366804,6957e094bfa4e44c648a34b2b509d8f96c38404c58d7165e94f7c03d650c9c2c,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,78
True,False,2449,472,s0-step8500-f17of20-d3of4,78,4,3,10000,7551,,20,17,True,0.22784810126582278,79,18,True,valid_distinct_candidate,0.8524551648523768,470,7082,6,0,True,47,fresh_execution,valid_sparse_circuit,664217451,2797276bd0ab13037785ae4ff58e580844b36fe8639fae089808d8a63e6496be,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,78
False,True,0,291,s0-step8500-f17of20-d3of4,78,4,3,4649,4649,,20,17,False,0.15126050420168066,119,18,True,budget_exhaustion,1.0,291,4359,7,0,True,226,fresh_execution,budget_exhaustion,3671821033,dadb8ae9d6957d0198324ef48f4029a45492f51e0afcd9dd5be85dec3156c0a3,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,0,5,8500,78
True,False,2554,466,s0-step8500-f9of10-d1of4,79,4,1,10000,7446,,10,9,True,0.0,1,0,True,valid_distinct_candidate,0.9077453206985668,463,6984,1,0,True,54,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,79
True,False,2464,471,s0-step8500-f9of10-d1of4,79,4,1,10000,7536,,10,9,True,0.10869565217391304,46,5,True,valid_distinct_candidate,0.9064922860051687,469,7068,2,0,True,48,fresh_execution,valid_sparse_circuit,737915094,2bfbb0d6996bebc0f042cd27ef4c6f40c4214f93be56bea29bee7d557a377eee,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,79
True,False,2509,469,s0-step8500-f9of10-d1of4,79,4,1,10000,7491,,10,9,True,0.1,10,1,True,valid_distinct_candidate,0.905709139321795,466,7026,3,0,True,51,fresh_execution,valid_sparse_circuit,1349455762,506f0f92bf14c25eaa14f9bc4af12cb05f7811659495f9993a0ed01d36746afd,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,79
True,False,2524,468,s0-step8500-f9of10-d1of4,79,4,1,10000,7476,,10,9,True,0.15217391304347827,46,7,True,valid_distinct_candidate,0.9052392513117707,465,7012,4,0,True,52,fresh_execution,valid_sparse_circuit,2139885549,7f8c0feded27d90efb00a0591b4d9d8b3fd6ec69cdbed7fbf9560f3686529e54,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,79
True,False,2524,468,s0-step8500-f9of10-d1of4,79,4,1,10000,7476,,10,9,True,0.21951219512195122,41,9,True,valid_distinct_candidate,0.9093899287336518,465,7012,5,0,True,52,fresh_execution,valid_sparse_circuit,1767366804,6957e094bfa4e44c648a34b2b509d8f96c38404c58d7165e94f7c03d650c9c2c,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,79
True,False,2494,470,s0-step8500-f9of10-d1of4,79,4,1,10000,7506,,10,9,True,0.24050632911392406,79,19,True,valid_distinct_candidate,0.9007753152165401,467,7040,6,0,True,50,fresh_execution,valid_sparse_circuit,664217451,2797276bd0ab13037785ae4ff58e580844b36fe8639fae089808d8a63e6496be,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,79
False,True,0,317,s0-step8500-f9of10-d1of4,79,4,1,5069,5069,,10,9,False,0.17050691244239632,217,37,True,budget_exhaustion,1.0,317,4753,7,0,True,200,fresh_execution,budget_exhaustion,3671821033,dadb8ae9d6957d0198324ef48f4029a45492f51e0afcd9dd5be85dec3156c0a3,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,0,5,8500,79
True,False,2554,466,s0-step8500-f9of10-d1of2,80,2,1,10000,7446,,10,9,True,0.0,1,0,True,valid_distinct_candidate,0.9077453206985668,463,6984,1,0,True,54,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,80
True,False,2464,471,s0-step8500-f9of10-d1of2,80,2,1,10000,7536,,10,9,True,0.10869565217391304,46,5,True,valid_distinct_candidate,0.9064922860051687,469,7068,2,0,True,48,fresh_execution,valid_sparse_circuit,737915094,2bfbb0d6996bebc0f042cd27ef4c6f40c4214f93be56bea29bee7d557a377eee,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,80
True,False,2509,469,s0-step8500-f9of10-d1of2,80,2,1,10000,7491,,10,9,True,0.1,10,1,True,valid_distinct_candidate,0.905709139321795,466,7026,3,0,True,51,fresh_execution,valid_sparse_circuit,1349455762,506f0f92bf14c25eaa14f9bc4af12cb05f7811659495f9993a0ed01d36746afd,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,80
True,False,2524,468,s0-step8500-f9of10-d1of2,80,2,1,10000,7476,,10,9,True,0.15217391304347827,46,7,True,valid_distinct_candidate,0.9052392513117707,465,7012,4,0,True,52,fresh_execution,valid_sparse_circuit,2139885549,7f8c0feded27d90efb00a0591b4d9d8b3fd6ec69cdbed7fbf9560f3686529e54,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,80
True,False,2524,468,s0-step8500-f9of10-d1of2,80,2,1,10000,7476,,10,9,True,0.21951219512195122,41,9,True,valid_distinct_candidate,0.9093899287336518,465,7012,5,0,True,52,fresh_execution,valid_sparse_circuit,1767366804,6957e094bfa4e44c648a34b2b509d8f96c38404c58d7165e94f7c03d650c9c2c,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,80
True,False,2494,470,s0-step8500-f9of10-d1of2,80,2,1,10000,7506,,10,9,True,0.24050632911392406,79,19,True,valid_distinct_candidate,0.9007753152165401,467,7040,6,0,True,50,fresh_execution,valid_sparse_circuit,664217451,2797276bd0ab13037785ae4ff58e580844b36fe8639fae089808d8a63e6496be,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,80
False,True,0,317,s0-step8500-f9of10-d1of2,80,2,1,5069,5069,,10,9,False,0.17050691244239632,217,37,True,budget_exhaustion,1.0,317,4753,7,0,True,200,fresh_execution,budget_exhaustion,3671821033,dadb8ae9d6957d0198324ef48f4029a45492f51e0afcd9dd5be85dec3156c0a3,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,0,5,8500,80
True,False,2554,466,s0-step8500-f9of10-d3of4,81,4,3,10000,7446,,10,9,True,0.0,1,0,True,valid_distinct_candidate,0.9077453206985668,463,6984,1,0,True,54,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,81
True,False,2464,471,s0-step8500-f9of10-d3of4,81,4,3,10000,7536,,10,9,True,0.10869565217391304,46,5,True,valid_distinct_candidate,0.9064922860051687,469,7068,2,0,True,48,fresh_execution,valid_sparse_circuit,737915094,2bfbb0d6996bebc0f042cd27ef4c6f40c4214f93be56bea29bee7d557a377eee,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,81
True,False,2509,469,s0-step8500-f9of10-d3of4,81,4,3,10000,7491,,10,9,True,0.1,10,1,True,valid_distinct_candidate,0.905709139321795,466,7026,3,0,True,51,fresh_execution,valid_sparse_circuit,1349455762,506f0f92bf14c25eaa14f9bc4af12cb05f7811659495f9993a0ed01d36746afd,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,81
True,False,2524,468,s0-step8500-f9of10-d3of4,81,4,3,10000,7476,,10,9,True,0.15217391304347827,46,7,True,valid_distinct_candidate,0.9052392513117707,465,7012,4,0,True,52,fresh_execution,valid_sparse_circuit,2139885549,7f8c0feded27d90efb00a0591b4d9d8b3fd6ec69cdbed7fbf9560f3686529e54,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,81
True,False,2524,468,s0-step8500-f9of10-d3of4,81,4,3,10000,7476,,10,9,True,0.21951219512195122,41,9,True,valid_distinct_candidate,0.9093899287336518,465,7012,5,0,True,52,fresh_execution,valid_sparse_circuit,1767366804,6957e094bfa4e44c648a34b2b509d8f96c38404c58d7165e94f7c03d650c9c2c,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,81
True,False,2494,470,s0-step8500-f9of10-d3of4,81,4,3,10000,7506,,10,9,True,0.24050632911392406,79,19,True,valid_distinct_candidate,0.9007753152165401,467,7040,6,0,True,50,fresh_execution,valid_sparse_circuit,664217451,2797276bd0ab13037785ae4ff58e580844b36fe8639fae089808d8a63e6496be,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,81
False,True,0,317,s0-step8500-f9of10-d3of4,81,4,3,5069,5069,,10,9,False,0.17050691244239632,217,37,True,budget_exhaustion,1.0,317,4753,7,0,True,200,fresh_execution,budget_exhaustion,3671821033,dadb8ae9d6957d0198324ef48f4029a45492f51e0afcd9dd5be85dec3156c0a3,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,0,5,8500,81
True,False,2614,462,s0-step8500-f19of20-d1of4,82,4,1,10000,7386,,20,19,True,0.0,1,0,True,valid_distinct_candidate,0.9563787297360795,459,6928,1,0,True,58,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,82
True,False,2629,461,s0-step8500-f19of20-d1of4,82,4,1,10000,7371,,20,19,True,0.08333333333333333,12,1,True,valid_distinct_candidate,0.9538726603492834,458,6914,2,0,True,59,fresh_execution,valid_sparse_circuit,737915094,2bfbb0d6996bebc0f042cd27ef4c6f40c4214f93be56bea29bee7d557a377eee,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,82
True,False,2584,464,s0-step8500-f19of20-d1of4,82,4,1,10000,7416,,20,19,True,0.15151515151515152,33,5,True,valid_distinct_candidate,0.9501135562690892,461,6956,3,0,True,56,fresh_execution,valid_sparse_circuit,1349455762,506f0f92bf14c25eaa14f9bc4af12cb05f7811659495f9993a0ed01d36746afd,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,82
True,False,2629,461,s0-step8500-f19of20-d1of4,82,4,1,10000,7371,,20,19,True,0.16161616161616163,99,16,True,valid_distinct_candidate,0.9512882762941499,458,6914,4,0,True,59,fresh_execution,valid_sparse_circuit,2139885549,7f8c0feded27d90efb00a0591b4d9d8b3fd6ec69cdbed7fbf9560f3686529e54,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,82
True,False,2644,460,s0-step8500-f19of20-d1of4,82,4,1,10000,7356,,20,19,True,0.22916666666666666,48,11,True,valid_distinct_candidate,0.9504268149424387,457,6900,5,0,True,60,fresh_execution,valid_sparse_circuit,1767366804,6957e094bfa4e44c648a34b2b509d8f96c38404c58d7165e94f7c03d650c9c2c,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,82
True,False,2598,463,s0-step8500-f19of20-d1of4,82,4,1,10000,7402,,20,19,True,0.22105263157894736,95,21,True,valid_distinct_candidate,0.9508183882841256,459,6944,6,0,True,58,fresh_execution,valid_sparse_circuit,664217451,2797276bd0ab13037785ae4ff58e580844b36fe8639fae089808d8a63e6496be,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,82
False,True,0,357,s0-step8500-f19of20-d1of4,82,4,1,5698,5698,,20,19,False,0.18478260869565216,92,17,True,budget_exhaustion,1.0,357,5342,7,0,True,160,fresh_execution,budget_exhaustion,3671821033,dadb8ae9d6957d0198324ef48f4029a45492f51e0afcd9dd5be85dec3156c0a3,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,0,5,8500,82
True,False,2614,462,s0-step8500-f19of20-d1of2,83,2,1,10000,7386,,20,19,True,0.0,1,0,True,valid_distinct_candidate,0.9563787297360795,459,6928,1,0,True,58,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,83
True,False,2629,461,s0-step8500-f19of20-d1of2,83,2,1,10000,7371,,20,19,True,0.08333333333333333,12,1,True,valid_distinct_candidate,0.9538726603492834,458,6914,2,0,True,59,fresh_execution,valid_sparse_circuit,737915094,2bfbb0d6996bebc0f042cd27ef4c6f40c4214f93be56bea29bee7d557a377eee,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,83
True,False,2584,464,s0-step8500-f19of20-d1of2,83,2,1,10000,7416,,20,19,True,0.15151515151515152,33,5,True,valid_distinct_candidate,0.9501135562690892,461,6956,3,0,True,56,fresh_execution,valid_sparse_circuit,1349455762,506f0f92bf14c25eaa14f9bc4af12cb05f7811659495f9993a0ed01d36746afd,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,83
True,False,2629,461,s0-step8500-f19of20-d1of2,83,2,1,10000,7371,,20,19,True,0.16161616161616163,99,16,True,valid_distinct_candidate,0.9512882762941499,458,6914,4,0,True,59,fresh_execution,valid_sparse_circuit,2139885549,7f8c0feded27d90efb00a0591b4d9d8b3fd6ec69cdbed7fbf9560f3686529e54,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,83
True,False,2644,460,s0-step8500-f19of20-d1of2,83,2,1,10000,7356,,20,19,True,0.22916666666666666,48,11,True,valid_distinct_candidate,0.9504268149424387,457,6900,5,0,True,60,fresh_execution,valid_sparse_circuit,1767366804,6957e094bfa4e44c648a34b2b509d8f96c38404c58d7165e94f7c03d650c9c2c,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,83
True,False,2598,463,s0-step8500-f19of20-d1of2,83,2,1,10000,7402,,20,19,True,0.22105263157894736,95,21,True,valid_distinct_candidate,0.9508183882841256,459,6944,6,0,True,58,fresh_execution,valid_sparse_circuit,664217451,2797276bd0ab13037785ae4ff58e580844b36fe8639fae089808d8a63e6496be,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,83
False,True,0,357,s0-step8500-f19of20-d1of2,83,2,1,5698,5698,,20,19,False,0.18478260869565216,92,17,True,budget_exhaustion,1.0,357,5342,7,0,True,160,fresh_execution,budget_exhaustion,3671821033,dadb8ae9d6957d0198324ef48f4029a45492f51e0afcd9dd5be85dec3156c0a3,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,0,5,8500,83
True,False,2614,462,s0-step8500-f19of20-d3of4,84,4,3,10000,7386,,20,19,True,0.0,1,0,True,valid_distinct_candidate,0.9563787297360795,459,6928,1,0,True,58,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,84
True,False,2629,461,s0-step8500-f19of20-d3of4,84,4,3,10000,7371,,20,19,True,0.08333333333333333,12,1,True,valid_distinct_candidate,0.9538726603492834,458,6914,2,0,True,59,fresh_execution,valid_sparse_circuit,737915094,2bfbb0d6996bebc0f042cd27ef4c6f40c4214f93be56bea29bee7d557a377eee,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,84
True,False,2584,464,s0-step8500-f19of20-d3of4,84,4,3,10000,7416,,20,19,True,0.15151515151515152,33,5,True,valid_distinct_candidate,0.9501135562690892,461,6956,3,0,True,56,fresh_execution,valid_sparse_circuit,1349455762,506f0f92bf14c25eaa14f9bc4af12cb05f7811659495f9993a0ed01d36746afd,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,84
True,False,2629,461,s0-step8500-f19of20-d3of4,84,4,3,10000,7371,,20,19,True,0.16161616161616163,99,16,True,valid_distinct_candidate,0.9512882762941499,458,6914,4,0,True,59,fresh_execution,valid_sparse_circuit,2139885549,7f8c0feded27d90efb00a0591b4d9d8b3fd6ec69cdbed7fbf9560f3686529e54,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,84
True,False,2644,460,s0-step8500-f19of20-d3of4,84,4,3,10000,7356,,20,19,True,0.22916666666666666,48,11,True,valid_distinct_candidate,0.9504268149424387,457,6900,5,0,True,60,fresh_execution,valid_sparse_circuit,1767366804,6957e094bfa4e44c648a34b2b509d8f96c38404c58d7165e94f7c03d650c9c2c,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,84
True,False,2598,463,s0-step8500-f19of20-d3of4,84,4,3,10000,7402,,20,19,True,0.22105263157894736,95,21,True,valid_distinct_candidate,0.9508183882841256,459,6944,6,0,True,58,fresh_execution,valid_sparse_circuit,664217451,2797276bd0ab13037785ae4ff58e580844b36fe8639fae089808d8a63e6496be,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,84
False,True,0,357,s0-step8500-f19of20-d3of4,84,4,3,5698,5698,,20,19,False,0.18478260869565216,92,17,True,budget_exhaustion,1.0,357,5342,7,0,True,160,fresh_execution,budget_exhaustion,3671821033,dadb8ae9d6957d0198324ef48f4029a45492f51e0afcd9dd5be85dec3156c0a3,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,0,5,8500,84
True,False,2689,457,s0-step8500-f39of40-d1of4,85,4,1,10000,7311,,40,39,True,0.0,1,0,True,valid_distinct_candidate,0.9789333542172449,454,6858,1,0,True,63,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,85
True,False,2779,452,s0-step8500-f39of40-d1of4,85,4,1,10000,7221,,40,39,True,0.09090909090909091,11,1,True,valid_distinct_candidate,0.9768188581721357,448,6774,2,0,True,69,fresh_execution,valid_sparse_circuit,737915094,2bfbb0d6996bebc0f042cd27ef4c6f40c4214f93be56bea29bee7d557a377eee,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,85
True,False,2689,457,s0-step8500-f39of40-d1of4,85,4,1,10000,7311,,40,39,True,0.14545454545454545,55,8,True,valid_distinct_candidate,0.9784634662072206,454,6858,3,0,True,63,fresh_execution,valid_sparse_circuit,1349455762,506f0f92bf14c25eaa14f9bc4af12cb05f7811659495f9993a0ed01d36746afd,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,85
True,False,2734,455,s0-step8500-f39of40-d1of4,85,4,1,10000,7266,,40,39,True,0.17272727272727273,110,19,True,valid_distinct_candidate,0.9753308794737254,451,6816,4,0,True,66,fresh_execution,valid_sparse_circuit,2139885549,7f8c0feded27d90efb00a0591b4d9d8b3fd6ec69cdbed7fbf9560f3686529e54,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,85
True,False,2764,453,s0-step8500-f39of40-d1of4,85,4,1,10000,7236,,40,39,True,0.19090909090909092,110,21,True,valid_distinct_candidate,0.9759573968204245,449,6788,5,0,True,68,fresh_execution,valid_sparse_circuit,1767366804,6957e094bfa4e44c648a34b2b509d8f96c38404c58d7165e94f7c03d650c9c2c,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,85
False,False,2704,456,s0-step8500-f39of40-d1of4,85,4,1,10000,7296,,40,39,True,0.2828282828282828,99,28,True,distinctness_failure,0.9750959354687133,453,6844,6,0,True,64,fresh_execution,valid_sparse_circuit,664217451,2797276bd0ab13037785ae4ff58e580844b36fe8639fae089808d8a63e6496be,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,85
False,True,0,169,s0-step8500-f39of40-d1of4,85,4,1,2704,2704,,40,39,False,0.1751412429378531,177,31,False,budget_exhaustion,1.0,169,2535,6,1,True,347,fresh_execution,budget_exhaustion,4003770210,eea4af621eb2aad2427820655eac0c56f86f3a85cb00af17389f4e8984291ac3,,,budget_exhausted_before_next_ranking,stage18-scaling-24a9adb84176,0,5,8500,85
True,False,2689,457,s0-step8500-f39of40-d1of2,86,2,1,10000,7311,,40,39,True,0.0,1,0,True,valid_distinct_candidate,0.9789333542172449,454,6858,1,0,True,63,fresh_execution,valid_sparse_circuit,,,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,86
True,False,2779,452,s0-step8500-f39of40-d1of2,86,2,1,10000,7221,,40,39,True,0.09090909090909091,11,1,True,valid_distinct_candidate,0.9768188581721357,448,6774,2,0,True,69,fresh_execution,valid_sparse_circuit,737915094,2bfbb0d6996bebc0f042cd27ef4c6f40c4214f93be56bea29bee7d557a377eee,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,86
True,False,2689,457,s0-step8500-f39of40-d1of2,86,2,1,10000,7311,,40,39,True,0.14545454545454545,55,8,True,valid_distinct_candidate,0.9784634662072206,454,6858,3,0,True,63,fresh_execution,valid_sparse_circuit,1349455762,506f0f92bf14c25eaa14f9bc4af12cb05f7811659495f9993a0ed01d36746afd,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,86
True,False,2734,455,s0-step8500-f39of40-d1of2,86,2,1,10000,7266,,40,39,True,0.17272727272727273,110,19,True,valid_distinct_candidate,0.9753308794737254,451,6816,4,0,True,66,fresh_execution,valid_sparse_circuit,2139885549,7f8c0feded27d90efb00a0591b4d9d8b3fd6ec69cdbed7fbf9560f3686529e54,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,86
True,False,2764,453,s0-step8500-f39of40-d1of2,86,2,1,10000,7236,,40,39,True,0.19090909090909092,110,21,True,valid_distinct_candidate,0.9759573968204245,449,6788,5,0,True,68,fresh_execution,valid_sparse_circuit,1767366804,6957e094bfa4e44c648a34b2b509d8f96c38404c58d7165e94f7c03d650c9c2c,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,86
True,False,2704,456,s0-step8500-f39of40-d1of2,86,2,1,10000,7296,,40,39,True,0.2828282828282828,99,28,True,valid_distinct_candidate,0.9750959354687133,453,6844,6,0,True,64,fresh_execution,valid_sparse_circuit,664217451,2797276bd0ab13037785ae4ff58e580844b36fe8639fae089808d8a63e6496be,,,locally_single_deletion_minimal_sparse_mask,stage18-scaling-24a9adb84176,0,5,8500,86
False,True,0,398,s0-step8500-f39of40-d1of2,86,2,1,6359,6359,,40,39,False,0.22972972972972974,74,17,True,budget_exhaustion,0.9995301119899758,398,5962,7,0,True,119,fresh_execution,budget_exhaustion,3671821033,dadb8ae9d6957d0198324ef48f4029a45492f51e0afcd9dd5be85dec3156c0a3,,,budget_exhausted_inside_candidate_batch,stage18-scaling-24a9adb84176,0,5,8500,86
